File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,3,86.8284791804921,113.459582592955,36.2784144060698,1.72411263927006,3.25727802424582,7.71987478083702,2.56033498287019,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,4,555.041034659171,148.478317981994,22.6946912331957,1.57461515165096,2.25482398052347,20.766308408395,2.77561983471074,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,6,918.350791909508,212.731874145248,29.2771249938535,3.32047025322709,2.59422436658917,71.6963397045124,4.72776699029126,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,6,857.202909542953,245.090070023078,25.4850436004816,2.56078334806261,2.52403071122781,47.8452238296251,3.76,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,6,908.697365389133,162.450865737171,23.0705747918657,2.37640479758829,2.48152657590449,43.0444054979384,3.27456310679612,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,6,910.550761804701,202.810028613606,29.8948073093778,1.4596837779618,2.84965344888883,32.530903391029,2.28543689320388,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,6,924.475348593869,203.175514152006,29.2404662186866,1.33228752499417,2.32023337610876,32.4354323346042,2.34640776699029,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,7,759.838195822274,180.911704165027,16.3579599933467,1.61281303960823,2.65905660347303,21.8269514241099,2.61721752498078,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,8,680.948534772472,235.10964941668,18.0785265200334,2.2967426029245,2.84650110862172,45.9506951710971,3.32882375046975,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,8,716.95733066514,230.669228270353,38.7632148108878,1.64602476995105,2.68876374195132,21.515959148593,2.81698609545284,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,9,523.694503101063,280.222268515216,25.263609664977,5.8923738363801,2.64382282620939,102.061581706699,7.57066337041615,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,9,547.094017308198,281.458039656427,25.3968369383217,1.55603800573817,2.66939934233591,30.704788974892,2.81499793984343,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,10,253.11074183133,213.801029497421,23.607807837365,3.44144739614603,2.99738573839744,53.9585561585003,4.88865634156551,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,10,264.854735398834,257.581585442501,18.5541706052158,2.30302883941749,2.45979820077762,42.8629136073525,3.99790707408958,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,12,337.622363735623,278.513857506759,19.1113437386307,6.04220153124334,2.76482589366966,81.4397076393443,8.07780126849894,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,12,326.844016220761,278.420727019978,22.7021585707333,1.64253602460849,2.30688341654918,14.0196623830618,2.99619450317125,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,13,474.296975725386,280.453652858074,28.3656964850786,3.87696510914975,2.77882211299629,62.7840129306246,4.9677289229528,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,14,35.3477636941839,240.588475560113,26.1781035016557,2.52505813307789,2.61684567759628,42.5605156974352,3.72101133391456,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,15,146,327,25,2.5793682877711,2.87316083597823,41.0179526092063,3.74037037037037,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,15,141,327,35,1.53107433188416,2.38481400346943,20.5259994638378,2.70296296296296,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,16,792.261175172522,283.527839803052,23.6185500557125,4.26927087725562,2.75836653172082,57.5458471483314,5.45330812854442,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,16,860.643205049843,300.445389845587,18.1679957816739,2.50225723097401,2.65901229670393,42.4954578355745,3.45028355387524,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,17,689.269076386805,328.949873640253,34.9944034031834,1.8820171109187,2.63195757964968,36.3850276169659,2.69266770670827,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,17,684.708912572449,310.482050570284,30.9250109757567,1.80915422058752,2.6513833691848,37.1367991907167,2.36886808805686,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,18,863.780861539746,352.681006612967,28.5400789358457,2.43803845396997,2.66908488081892,44.8424909441568,3.47535505430242,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,20,261.909821230307,322.621582779929,32.1885838430527,1.3900867423049,3.04558370444263,22.1728407380303,2.12852404643449,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,21,505.24933092351,309.651555116074,25.3578895078676,4.42864983606978,2.67463825715992,14.5295138464476,5.57965242577842,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,21,512.49787131014,310.178215746894,25.0215609124596,3.74818607199541,2.63040293221753,41.636014148519,4.96343229543809,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,22,211.299095989338,386.082328480703,34.8208459583544,2.38054725054735,2.9642643160293,38.2509615729265,3.46572361262242,2
/Volumes/AM/iAM428_20200609_001_calc/001.NM,Cy5,22,148.588249272526,423.937788408956,31.6692020006506,1.6407635672781,2.75519134304779,38.5739965799672,2.59412404787813,2
