File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,Cy5,13,263.1813246,432.353726,12.07499705,4.754763909,3.341747652,9.090265354,0,0,7.0.2,263,432,12,,,,,,,,,,,,
1,Cy5,13,255.467894,436.391911,11.76182805,4.208268638,2.931454888,12.57047099,0,0,7.0.2,255,436,12,,,,,,,,,,,,
1,Cy5,14,567.0702202,557.9829467,13.41952515,5.245663512,3.695688781,37.38788963,0,0,7.0.2,567,558,13,8,4025.857546,0.887210515,511.4114957,0.112789485,1,-0.37906903,-0.073084354,-0.182477918,0,1,6.016948564
1,Cy5,14,563.9706904,559.3675545,13.27804005,4.233402247,2.792932807,3.416264043,0,0,7.0.2,564,559,13,8,3979.279196,0.863916585,626.3058171,0.136083415,1,-0.401792521,-0.023322742,-0.190800571,0,2,6.016948564
1,Cy5,15,324.8622579,588.6073148,10.31722396,5.581151385,3.05428163,26.33779624,0,0,7.0.2,325,589,10,2,2815.73976,0.762661908,877.274773,0.237338092,2,0.779274909,0.133257929,-0.42597101,0,-1,
1,Cy5,15,305.0369234,599.5925051,12.79992233,5.569438462,2.802134484,20.49870203,0,0,7.0.2,305,600,13,2,3839.9767,1,0,0,2,0.598934348,0.056923443,-0.279929929,0,-1,
1,Cy5,16,81.16245818,592.2823106,11.68781629,9.204636651,3.287049546,69.48390131,0,0,7.0.2,81,592,12,,,,,,,,,,,,
1,Cy5,16,76,611,11,5.180375871,2.8868361,15.08811958,0,0,7.0.2,76,611,11,,,,,,,,,,,,
1,Cy5,17,813.4106267,682.4904416,12.07466936,5.979121178,3.577409939,18.90857138,0,0,7.0.2,813,682,12,10,2414.481669,0.499112582,2422.988325,0.500887418,1,0.374363497,0.536684069,-0.289995446,0,-1,
1,Cy5,17,834.5646978,592.8021017,13.57766206,4.643405767,3.433403021,6.701194049,0,0,7.0.2,835,593,14,10,243.1426238,0.046921975,4938.917379,0.953078025,1,-0.034479821,-0.929601874,-0.201584111,0,-1,
1,Cy5,17,809.4178408,682.1891655,12.0986176,3.428813787,3.243195102,1.369291952,0,0,7.0.2,809,682,12,10,2628.42485,0.534670801,2287.460267,0.465329199,1,0.314707839,0.564296883,-0.288586727,0,-1,
1,Cy5,18,229.9134206,652.4480253,12.78271032,5.279473417,2.244767988,14.31581734,0,0,7.0.2,230,652,13,2,1316.559084,0.32753605,2703.603824,0.67246395,1,-0.144136149,-0.093067519,-0.280942401,0,-1,
1,Cy5,18,190.7886907,746.4057462,12.19288702,4.279473417,3.510153737,12.87063247,0,0,7.0.2,191,746,12,,,,,,,,,,,,
1,Cy5,19,499.9021261,758.904571,14.39706554,3.453443265,2.675454408,7.886011006,0,0,7.0.2,500,759,14,7,1416.705675,0.298323109,3329.842438,0.701676891,2,0.637725434,0.361243337,-0.138771558,0,0,
1,Cy5,20,639.080905,811.3030547,13.22115652,4.243289232,2.556576243,20.74314415,0,0,7.0.2,639,811,13,9,790.5176509,0.185193447,3478.091389,0.814806553,1,-0.212503057,0.722024518,-0.247496402,0,2,23.25543057
1,Cy5,20,658.1948733,804.9068731,17.81777563,2.485671051,3.234671921,15.09975141,0,0,7.0.2,658,805,18,9,3403.478605,0.793695387,884.6664739,0.206304613,0,-0.161478155,0.310638985,0.022892957,0,1,23.25543057
1,Cy5,21,796.4884307,843.9147093,15.88584725,6.243397352,3.14573555,13.63221928,0,0,7.0.2,796,844,16,11,1372.976161,0.338225375,2686.276408,0.661774625,1,-0.489989942,0.453648583,-0.11297836,0,2,66.572221
1,Cy5,21,784.1452724,874.6307584,15.2265103,5.34189749,2.837397581,28.81208505,0,0,7.0.2,784,875,15,11,1796.642565,0.438268421,2302.819539,0.561731579,1,0.166852062,0.540114902,-0.151762887,0,1,66.572221
1,Cy5,22,709.2928029,940.5184829,17.6820841,5.984863804,3.149849887,8.992411993,0,0,7.0.2,709,941,18,,,,,,,,,,,,
