nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
5,2,1,2,/Users/anamota/Desktop/iAM721/a488_002.tif,/Users/anamota/Desktop/iAM721/a594_002.tif,/Users/anamota/Desktop/iAM721/a488fret_002.tif,735,390,27,732,386,25,4162,3848,14598,1
5,2,1,2,/Users/anamota/Desktop/iAM721/a488_002.tif,/Users/anamota/Desktop/iAM721/a594_002.tif,/Users/anamota/Desktop/iAM721/a488fret_002.tif,698,370,43,693,370,41,9845,3856,9383,2
6,2,2,2,/Users/anamota/Desktop/iAM721/a488_002.tif,/Users/anamota/Desktop/iAM721/a594_002.tif,/Users/anamota/Desktop/iAM721/a488fret_002.tif,405,442,32,411,443,31,2342,1957,9481,1
6,2,2,2,/Users/anamota/Desktop/iAM721/a488_002.tif,/Users/anamota/Desktop/iAM721/a594_002.tif,/Users/anamota/Desktop/iAM721/a488fret_002.tif,406,389,30,401,389,28,2765,6897,8227,2
7,2,3,2,/Users/anamota/Desktop/iAM721/a488_002.tif,/Users/anamota/Desktop/iAM721/a594_002.tif,/Users/anamota/Desktop/iAM721/a488fret_002.tif,495,785,32,491,790,31,2569,2180,4252,1
7,2,3,2,/Users/anamota/Desktop/iAM721/a488_002.tif,/Users/anamota/Desktop/iAM721/a594_002.tif,/Users/anamota/Desktop/iAM721/a488fret_002.tif,498,796,23,498,796,20,3154,10019,4419,2
13,3,6,2,/Users/anamota/Desktop/iAM721/a488_003.tif,/Users/anamota/Desktop/iAM721/a594_003.tif,/Users/anamota/Desktop/iAM721/a488fret_003.tif,546,896,24,549,892,22,1912,9700,3889,1
13,3,6,2,/Users/anamota/Desktop/iAM721/a488_003.tif,/Users/anamota/Desktop/iAM721/a594_003.tif,/Users/anamota/Desktop/iAM721/a488fret_003.tif,596,821,18,599,817,20,2028,2823,6231,2
15,3,8,2,/Users/anamota/Desktop/iAM721/a488_003.tif,/Users/anamota/Desktop/iAM721/a594_003.tif,/Users/anamota/Desktop/iAM721/a488fret_003.tif,23,949,20,18,950,21,2283,7143,8956,1
15,3,8,2,/Users/anamota/Desktop/iAM721/a488_003.tif,/Users/anamota/Desktop/iAM721/a594_003.tif,/Users/anamota/Desktop/iAM721/a488fret_003.tif,59,967,24,55,969,26,2348,9710,8731,2
16,4,1,2,/Users/anamota/Desktop/iAM721/a488_004.tif,/Users/anamota/Desktop/iAM721/a594_004.tif,/Users/anamota/Desktop/iAM721/a488fret_004.tif,438,150,20,438,149,23,3765,9775,5690,1
16,4,1,2,/Users/anamota/Desktop/iAM721/a488_004.tif,/Users/anamota/Desktop/iAM721/a594_004.tif,/Users/anamota/Desktop/iAM721/a488fret_004.tif,440,130,30,440,131,27,2476,3146,9392,2
17,4,2,2,/Users/anamota/Desktop/iAM721/a488_004.tif,/Users/anamota/Desktop/iAM721/a594_004.tif,/Users/anamota/Desktop/iAM721/a488fret_004.tif,558,461,22,561,466,23,2978,8518,5921,1
17,4,2,2,/Users/anamota/Desktop/iAM721/a488_004.tif,/Users/anamota/Desktop/iAM721/a594_004.tif,/Users/anamota/Desktop/iAM721/a488fret_004.tif,596,482,18,596,482,21,3841,8427,11336,2
18,4,3,2,/Users/anamota/Desktop/iAM721/a488_004.tif,/Users/anamota/Desktop/iAM721/a594_004.tif,/Users/anamota/Desktop/iAM721/a488fret_004.tif,507,698,27,504,693,26,2759,2197,4421,1
18,4,3,2,/Users/anamota/Desktop/iAM721/a488_004.tif,/Users/anamota/Desktop/iAM721/a594_004.tif,/Users/anamota/Desktop/iAM721/a488fret_004.tif,444,722,23,440,719,25,2909,9137,5961,2
19,4,4,2,/Users/anamota/Desktop/iAM721/a488_004.tif,/Users/anamota/Desktop/iAM721/a594_004.tif,/Users/anamota/Desktop/iAM721/a488fret_004.tif,326,853,20,329,849,18,2084,1676,3575,1
19,4,4,2,/Users/anamota/Desktop/iAM721/a488_004.tif,/Users/anamota/Desktop/iAM721/a594_004.tif,/Users/anamota/Desktop/iAM721/a488fret_004.tif,333,823,21,333,823,24,2700,6285,3692,2
20,5,1,2,/Users/anamota/Desktop/iAM721/a488_005.tif,/Users/anamota/Desktop/iAM721/a594_005.tif,/Users/anamota/Desktop/iAM721/a488fret_005.tif,563,201,25,560,198,23,2947,4507,13396,1
20,5,1,2,/Users/anamota/Desktop/iAM721/a488_005.tif,/Users/anamota/Desktop/iAM721/a594_005.tif,/Users/anamota/Desktop/iAM721/a488fret_005.tif,597,170,25,595,176,26,2604,1992,4555,2
21,5,2,2,/Users/anamota/Desktop/iAM721/a488_005.tif,/Users/anamota/Desktop/iAM721/a594_005.tif,/Users/anamota/Desktop/iAM721/a488fret_005.tif,664,466,18,662,466,18,4074,16825,18198,1
21,5,2,2,/Users/anamota/Desktop/iAM721/a488_005.tif,/Users/anamota/Desktop/iAM721/a594_005.tif,/Users/anamota/Desktop/iAM721/a488fret_005.tif,696,455,19,697,450,17,2521,1979,4450,2
25,6,2,2,/Users/anamota/Desktop/iAM721/a488_006.tif,/Users/anamota/Desktop/iAM721/a594_006.tif,/Users/anamota/Desktop/iAM721/a488fret_006.tif,640,410,26,645,411,24,2670,4456,16498,1
25,6,2,2,/Users/anamota/Desktop/iAM721/a488_006.tif,/Users/anamota/Desktop/iAM721/a594_006.tif,/Users/anamota/Desktop/iAM721/a488fret_006.tif,663,416,31,656,416,31,2666,2314,4688,2
26,6,3,2,/Users/anamota/Desktop/iAM721/a488_006.tif,/Users/anamota/Desktop/iAM721/a594_006.tif,/Users/anamota/Desktop/iAM721/a488fret_006.tif,513,489,19,509,487,21,4006,10223,10340,1
26,6,3,2,/Users/anamota/Desktop/iAM721/a488_006.tif,/Users/anamota/Desktop/iAM721/a594_006.tif,/Users/anamota/Desktop/iAM721/a488fret_006.tif,489,503,40,492,499,38,5736,5941,5726,2
27,6,4,2,/Users/anamota/Desktop/iAM721/a488_006.tif,/Users/anamota/Desktop/iAM721/a594_006.tif,/Users/anamota/Desktop/iAM721/a488fret_006.tif,484,781,25,481,785,23,2821,1753,4682,1
27,6,4,2,/Users/anamota/Desktop/iAM721/a488_006.tif,/Users/anamota/Desktop/iAM721/a594_006.tif,/Users/anamota/Desktop/iAM721/a488fret_006.tif,462,746,19,463,746,22,3116,8539,4273,2
28,7,1,2,/Users/anamota/Desktop/iAM721/a488_007.tif,/Users/anamota/Desktop/iAM721/a594_007.tif,/Users/anamota/Desktop/iAM721/a488fret_007.tif,355,308,30,352,310,28,2605,3526,9820,1
28,7,1,2,/Users/anamota/Desktop/iAM721/a488_007.tif,/Users/anamota/Desktop/iAM721/a594_007.tif,/Users/anamota/Desktop/iAM721/a488fret_007.tif,377,369,34,378,369,31,2681,3085,9846,2
30,7,3,2,/Users/anamota/Desktop/iAM721/a488_007.tif,/Users/anamota/Desktop/iAM721/a594_007.tif,/Users/anamota/Desktop/iAM721/a488fret_007.tif,225,605,24,221,608,26,2574,5003,3922,1
