nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
5,2,1,2,/Users/anamota/Desktop/iAM724/a488_002.tif,/Users/anamota/Desktop/iAM724/a594_002.tif,/Users/anamota/Desktop/iAM724/a488fret_002.tif,120,238,18,116,237,19,3133,10843,11868,1
5,2,1,2,/Users/anamota/Desktop/iAM724/a488_002.tif,/Users/anamota/Desktop/iAM724/a594_002.tif,/Users/anamota/Desktop/iAM724/a488fret_002.tif,192,212,27,187,212,25,2791,3260,10926,2
6,2,2,2,/Users/anamota/Desktop/iAM724/a488_002.tif,/Users/anamota/Desktop/iAM724/a594_002.tif,/Users/anamota/Desktop/iAM724/a488fret_002.tif,663,405,19,667,404,21,3587,9501,5856,1
6,2,2,2,/Users/anamota/Desktop/iAM724/a488_002.tif,/Users/anamota/Desktop/iAM724/a594_002.tif,/Users/anamota/Desktop/iAM724/a488fret_002.tif,722,433,21,727,433,19,2627,2647,11823,2
13,4,3,2,/Users/anamota/Desktop/iAM724/a488_004.tif,/Users/anamota/Desktop/iAM724/a594_004.tif,/Users/anamota/Desktop/iAM724/a488fret_004.tif,704,771,18,701,774,17,3395,8021,13840,1
13,4,3,2,/Users/anamota/Desktop/iAM724/a488_004.tif,/Users/anamota/Desktop/iAM724/a594_004.tif,/Users/anamota/Desktop/iAM724/a488fret_004.tif,691,706,21,685,709,21,2398,4314,7962,2
14,5,1,2,/Users/anamota/Desktop/iAM724/a488_005.tif,/Users/anamota/Desktop/iAM724/a594_005.tif,/Users/anamota/Desktop/iAM724/a488fret_005.tif,116,370,25,122,369,26,2500,2338,6199,1
14,5,1,2,/Users/anamota/Desktop/iAM724/a488_005.tif,/Users/anamota/Desktop/iAM724/a594_005.tif,/Users/anamota/Desktop/iAM724/a488fret_005.tif,128,367,18,133,363,19,2638,2443,7835,2
19,6,3,2,/Users/anamota/Desktop/iAM724/a488_006.tif,/Users/anamota/Desktop/iAM724/a594_006.tif,/Users/anamota/Desktop/iAM724/a488fret_006.tif,425,850,25,421,853,23,3258,3767,10684,1
19,6,3,2,/Users/anamota/Desktop/iAM724/a488_006.tif,/Users/anamota/Desktop/iAM724/a594_006.tif,/Users/anamota/Desktop/iAM724/a488fret_006.tif,407,838,16,408,838,19,4270,9517,5218,2
20,7,1,2,/Users/anamota/Desktop/iAM724/a488_007.tif,/Users/anamota/Desktop/iAM724/a594_007.tif,/Users/anamota/Desktop/iAM724/a488fret_007.tif,777,449,23,776,447,25,3646,8365,11150,1
20,7,1,2,/Users/anamota/Desktop/iAM724/a488_007.tif,/Users/anamota/Desktop/iAM724/a594_007.tif,/Users/anamota/Desktop/iAM724/a488fret_007.tif,777,427,21,777,422,19,2705,2930,12381,2
21,7,2,2,/Users/anamota/Desktop/iAM724/a488_007.tif,/Users/anamota/Desktop/iAM724/a594_007.tif,/Users/anamota/Desktop/iAM724/a488fret_007.tif,183,551,23,180,551,24,3403,6328,9162,1
21,7,2,2,/Users/anamota/Desktop/iAM724/a488_007.tif,/Users/anamota/Desktop/iAM724/a594_007.tif,/Users/anamota/Desktop/iAM724/a488fret_007.tif,175,579,18,173,575,20,3358,4008,6722,2
22,7,3,2,/Users/anamota/Desktop/iAM724/a488_007.tif,/Users/anamota/Desktop/iAM724/a594_007.tif,/Users/anamota/Desktop/iAM724/a488fret_007.tif,474,771,21,475,765,21,3714,6554,6763,1
22,7,3,2,/Users/anamota/Desktop/iAM724/a488_007.tif,/Users/anamota/Desktop/iAM724/a594_007.tif,/Users/anamota/Desktop/iAM724/a488fret_007.tif,451,767,25,455,770,23,2844,3131,7802,2
23,8,1,2,/Users/anamota/Desktop/iAM724/a488_008.tif,/Users/anamota/Desktop/iAM724/a594_008.tif,/Users/anamota/Desktop/iAM724/a488fret_008.tif,222,242,20,226,240,22,3126,5177,10058,1
23,8,1,2,/Users/anamota/Desktop/iAM724/a488_008.tif,/Users/anamota/Desktop/iAM724/a594_008.tif,/Users/anamota/Desktop/iAM724/a488fret_008.tif,210,204,22,210,209,24,3050,2894,4677,2
25,8,3,2,/Users/anamota/Desktop/iAM724/a488_008.tif,/Users/anamota/Desktop/iAM724/a594_008.tif,/Users/anamota/Desktop/iAM724/a488fret_008.tif,812,644,25,808,646,23,3056,2730,10123,1
25,8,3,2,/Users/anamota/Desktop/iAM724/a488_008.tif,/Users/anamota/Desktop/iAM724/a594_008.tif,/Users/anamota/Desktop/iAM724/a488fret_008.tif,774,649,25,779,645,24,3830,2629,5953,2
26,8,4,2,/Users/anamota/Desktop/iAM724/a488_008.tif,/Users/anamota/Desktop/iAM724/a594_008.tif,/Users/anamota/Desktop/iAM724/a488fret_008.tif,238,885,17,235,886,18,3092,6552,10211,1
26,8,4,2,/Users/anamota/Desktop/iAM724/a488_008.tif,/Users/anamota/Desktop/iAM724/a594_008.tif,/Users/anamota/Desktop/iAM724/a488fret_008.tif,239,833,22,235,830,24,2775,2942,4383,2
27,9,1,2,/Users/anamota/Desktop/iAM724/a488_009.tif,/Users/anamota/Desktop/iAM724/a594_009.tif,/Users/anamota/Desktop/iAM724/a488fret_009.tif,643,423,22,640,419,20,2503,3124,9178,1
27,9,1,2,/Users/anamota/Desktop/iAM724/a488_009.tif,/Users/anamota/Desktop/iAM724/a594_009.tif,/Users/anamota/Desktop/iAM724/a488fret_009.tif,596,445,20,591,449,21,3224,3651,5055,2
28,9,2,2,/Users/anamota/Desktop/iAM724/a488_009.tif,/Users/anamota/Desktop/iAM724/a594_009.tif,/Users/anamota/Desktop/iAM724/a488fret_009.tif,503,542,25,499,539,23,3069,3523,17866,1
28,9,2,2,/Users/anamota/Desktop/iAM724/a488_009.tif,/Users/anamota/Desktop/iAM724/a594_009.tif,/Users/anamota/Desktop/iAM724/a488fret_009.tif,536,568,31,535,568,28,3217,2935,7599,2
29,9,3,2,/Users/anamota/Desktop/iAM724/a488_009.tif,/Users/anamota/Desktop/iAM724/a594_009.tif,/Users/anamota/Desktop/iAM724/a488fret_009.tif,281,649,21,278,650,21,3484,8713,14265,1
29,9,3,2,/Users/anamota/Desktop/iAM724/a488_009.tif,/Users/anamota/Desktop/iAM724/a594_009.tif,/Users/anamota/Desktop/iAM724/a488fret_009.tif,304,583,22,304,579,20,2478,2733,8430,2
30,9,4,2,/Users/anamota/Desktop/iAM724/a488_009.tif,/Users/anamota/Desktop/iAM724/a594_009.tif,/Users/anamota/Desktop/iAM724/a488fret_009.tif,986,657,21,989,657,19,2437,3104,14535,1
30,9,4,2,/Users/anamota/Desktop/iAM724/a488_009.tif,/Users/anamota/Desktop/iAM724/a594_009.tif,/Users/anamota/Desktop/iAM724/a488fret_009.tif,904,634,24,903,634,27,3107,2655,5722,2
31,10,1,2,/Users/anamota/Desktop/iAM724/a488_010.tif,/Users/anamota/Desktop/iAM724/a594_010.tif,/Users/anamota/Desktop/iAM724/a488fret_010.tif,680,356,28,676,359,30,3732,3490,6135,1
31,10,1,2,/Users/anamota/Desktop/iAM724/a488_010.tif,/Users/anamota/Desktop/iAM724/a594_010.tif,/Users/anamota/Desktop/iAM724/a488fret_010.tif,738,341,29,745,341,29,3753,3349,5941,2
35,10,5,2,/Users/anamota/Desktop/iAM724/a488_010.tif,/Users/anamota/Desktop/iAM724/a594_010.tif,/Users/anamota/Desktop/iAM724/a488fret_010.tif,951,762,22,950,759,20,2738,2622,12460,1
35,10,5,2,/Users/anamota/Desktop/iAM724/a488_010.tif,/Users/anamota/Desktop/iAM724/a594_010.tif,/Users/anamota/Desktop/iAM724/a488fret_010.tif,986,705,19,982,700,18,2831,2466,5091,2
40,12,2,2,/Users/anamota/Desktop/iAM724/a488_012.tif,/Users/anamota/Desktop/iAM724/a594_012.tif,/Users/anamota/Desktop/iAM724/a488fret_012.tif,658,487,22,654,483,23,3080,6780,8907,1
40,12,2,2,/Users/anamota/Desktop/iAM724/a488_012.tif,/Users/anamota/Desktop/iAM724/a594_012.tif,/Users/anamota/Desktop/iAM724/a488fret_012.tif,645,456,24,649,459,22,3513,7724,6032,2
41,12,3,2,/Users/anamota/Desktop/iAM724/a488_012.tif,/Users/anamota/Desktop/iAM724/a594_012.tif,/Users/anamota/Desktop/iAM724/a488fret_012.tif,505,762,22,502,758,20,2935,3446,18442,1
41,12,3,2,/Users/anamota/Desktop/iAM724/a488_012.tif,/Users/anamota/Desktop/iAM724/a594_012.tif,/Users/anamota/Desktop/iAM724/a488fret_012.tif,474,787,25,471,791,23,3449,3322,11987,2
42,13,1,2,/Users/anamota/Desktop/iAM724/a488_013.tif,/Users/anamota/Desktop/iAM724/a594_013.tif,/Users/anamota/Desktop/iAM724/a488fret_013.tif,282,317,22,280,320,20,2941,3181,9636,1
42,13,1,2,/Users/anamota/Desktop/iAM724/a488_013.tif,/Users/anamota/Desktop/iAM724/a594_013.tif,/Users/anamota/Desktop/iAM724/a488fret_013.tif,294,237,23,294,237,26,3690,7514,5227,2
