nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
40,4,11,2,/Users/anamota/Desktop/iAM618/a488_004.tif,/Users/anamota/Desktop/iAM618/a594_004.tif,/Users/anamota/Desktop/iAM618/a488fret_004.tif,658,778,29,656,781,27,2883,1929,8568,1
40,4,11,2,/Users/anamota/Desktop/iAM618/a488_004.tif,/Users/anamota/Desktop/iAM618/a594_004.tif,/Users/anamota/Desktop/iAM618/a488fret_004.tif,676,783,34,676,783,31,3267,3067,6841,2
42,5,1,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,763,96,32,757,94,31,2856,2090,5827,1
42,5,1,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,669,60,36,664,59,38,9919,2496,6113,2
43,5,2,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,228,268,29,225,267,29,4165,9001,14273,1
43,5,2,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,236,260,37,229,260,37,2338,1610,3323,2
45,5,4,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,298,319,21,298,317,19,3348,5466,6745,1
45,5,4,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,329,364,27,325,361,25,2702,2270,7015,2
48,5,7,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,673,626,20,669,630,21,4296,8205,8913,1
48,5,7,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,693,540,25,687,538,26,4031,7034,15074,2
49,5,8,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,402,671,27,400,668,25,2578,1375,5054,1
49,5,8,2,/Users/anamota/Desktop/iAM618/a488_005.tif,/Users/anamota/Desktop/iAM618/a594_005.tif,/Users/anamota/Desktop/iAM618/a488fret_005.tif,308,682,24,312,678,25,2527,1282,10447,2
53,6,1,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,289,203,21,286,202,21,5157,12663,19004,1
53,6,1,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,303,201,30,299,204,28,2653,1460,3772,2
54,6,2,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,405,197,30,400,195,29,3560,3726,9113,1
54,6,2,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,412,199,20,408,196,18,2761,1861,7087,2
57,6,5,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,317,333,28,315,339,28,2767,1925,11116,1
57,6,5,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,275,388,21,274,383,19,3729,6574,3764,2
58,6,6,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,360,592,18,357,592,19,3455,5443,10103,1
58,6,6,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,374,573,23,370,576,21,2491,1612,8218,2
59,6,7,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,704,499,22,702,495,20,2343,1293,6971,1
59,6,7,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,698,520,26,694,515,25,2429,1492,5126,2
60,6,8,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,439,682,24,434,682,22,2701,2128,10433,1
60,6,8,2,/Users/anamota/Desktop/iAM618/a488_006.tif,/Users/anamota/Desktop/iAM618/a594_006.tif,/Users/anamota/Desktop/iAM618/a488fret_006.tif,467,754,23,467,754,26,2976,4663,3262,2
62,7,1,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,284,195,28,280,200,29,3395,4183,5853,1
62,7,1,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,249,188,33,249,187,36,3591,3979,3111,2
63,7,2,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,571,101,36,569,100,37,3951,7529,14480,1
63,7,2,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,570,158,43,568,156,44,4233,6624,13144,2
64,7,3,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,640,308,29,637,307,30,4430,6836,12016,1
64,7,3,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,621,303,22,619,306,20,2857,1635,10318,2
65,7,4,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,170,215,29,169,216,31,4119,6910,13830,1
65,7,4,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,229,225,24,233,228,26,2906,1744,18533,2
66,7,5,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,773,320,29,771,314,30,2952,2619,8352,1
66,7,5,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,851,315,34,854,311,36,2732,1683,10485,2
67,7,6,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,648,440,25,645,437,23,2765,1954,12752,1
67,7,6,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,612,424,37,613,424,34,2842,2048,12109,2
68,7,7,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,468,462,31,463,462,29,3191,2690,13341,1
68,7,7,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,477,450,38,472,449,36,2871,1717,4855,2
69,7,8,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,748,476,39,745,474,37,2950,1781,8907,1
69,7,8,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,752,569,23,747,569,21,2677,1358,8528,2
70,7,9,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,269,534,29,266,534,30,3710,5326,8443,1
70,7,9,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,270,557,30,273,553,29,2941,2876,3863,2
73,7,12,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,350,758,28,350,759,26,3456,4443,16295,1
73,7,12,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,360,731,22,353,731,22,3809,6184,18460,2
75,7,14,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,417,874,25,416,870,23,3562,2014,17117,1
75,7,14,2,/Users/anamota/Desktop/iAM618/a488_007.tif,/Users/anamota/Desktop/iAM618/a594_007.tif,/Users/anamota/Desktop/iAM618/a488fret_007.tif,358,802,34,352,800,35,3096,3998,5568,2
78,8,1,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,153,193,21,150,192,21,4558,7809,14260,1
78,8,1,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,163,161,22,159,163,20,2366,1322,4850,2
80,8,3,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,634,411,25,631,407,23,2760,1668,11693,1
80,8,3,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,652,426,31,647,427,29,2804,1718,6077,2
81,8,4,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,350,448,24,346,450,22,2574,1329,7258,1
81,8,4,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,490,450,30,490,450,33,3183,3786,3740,2
83,8,6,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,404,606,27,402,603,25,2830,1621,6248,1
83,8,6,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,379,604,30,382,607,28,4056,7160,4144,2
84,8,7,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,754,692,29,755,692,27,2471,2327,20170,1
84,8,7,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,822,687,21,820,683,19,1930,1324,13439,2
85,8,8,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,455,716,27,459,719,25,2671,1592,9552,1
85,8,8,2,/Users/anamota/Desktop/iAM618/a488_008.tif,/Users/anamota/Desktop/iAM618/a594_008.tif,/Users/anamota/Desktop/iAM618/a488fret_008.tif,449,826,28,446,830,26,2458,1922,9157,2
89,9,2,2,/Users/anamota/Desktop/iAM618/a488_009.tif,/Users/anamota/Desktop/iAM618/a594_009.tif,/Users/anamota/Desktop/iAM618/a488fret_009.tif,115,333,28,112,333,28,4785,11568,15506,1
89,9,2,2,/Users/anamota/Desktop/iAM618/a488_009.tif,/Users/anamota/Desktop/iAM618/a594_009.tif,/Users/anamota/Desktop/iAM618/a488fret_009.tif,212,367,26,209,365,24,4746,10052,13150,2
90,9,3,2,/Users/anamota/Desktop/iAM618/a488_009.tif,/Users/anamota/Desktop/iAM618/a594_009.tif,/Users/anamota/Desktop/iAM618/a488fret_009.tif,695,346,27,696,345,25,2459,1491,6934,1
90,9,3,2,/Users/anamota/Desktop/iAM618/a488_009.tif,/Users/anamota/Desktop/iAM618/a594_009.tif,/Users/anamota/Desktop/iAM618/a488fret_009.tif,707,404,29,704,398,29,2861,4257,8780,2
