nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
61,9,6,2,/Users/anamota/Desktop/iAM698/a488_009.tif,/Users/anamota/Desktop/iAM698/a594_009.tif,/Users/anamota/Desktop/iAM698/a488fret_009.tif,220,789,23,216,790,24,3463,9525,18350,1
61,9,6,2,/Users/anamota/Desktop/iAM698/a488_009.tif,/Users/anamota/Desktop/iAM698/a594_009.tif,/Users/anamota/Desktop/iAM698/a488fret_009.tif,186,823,20,182,820,18,2432,2463,17677,2
62,10,1,2,/Users/anamota/Desktop/iAM698/a488_010.tif,/Users/anamota/Desktop/iAM698/a594_010.tif,/Users/anamota/Desktop/iAM698/a488fret_010.tif,265,104,17,261,103,18,3071,7476,14170,1
62,10,1,2,/Users/anamota/Desktop/iAM698/a488_010.tif,/Users/anamota/Desktop/iAM698/a594_010.tif,/Users/anamota/Desktop/iAM698/a488fret_010.tif,349,107,22,344,108,20,2786,2866,16618,2
63,10,2,2,/Users/anamota/Desktop/iAM698/a488_010.tif,/Users/anamota/Desktop/iAM698/a594_010.tif,/Users/anamota/Desktop/iAM698/a488fret_010.tif,194,512,17,189,511,18,3366,9744,12037,1
63,10,2,2,/Users/anamota/Desktop/iAM698/a488_010.tif,/Users/anamota/Desktop/iAM698/a594_010.tif,/Users/anamota/Desktop/iAM698/a488fret_010.tif,307,516,19,303,519,17,3980,16766,12739,2
66,10,5,2,/Users/anamota/Desktop/iAM698/a488_010.tif,/Users/anamota/Desktop/iAM698/a594_010.tif,/Users/anamota/Desktop/iAM698/a488fret_010.tif,296,713,21,291,711,20,2385,2448,7968,1
66,10,5,2,/Users/anamota/Desktop/iAM698/a488_010.tif,/Users/anamota/Desktop/iAM698/a594_010.tif,/Users/anamota/Desktop/iAM698/a488fret_010.tif,290,806,19,284,803,19,2725,6339,8524,2
69,11,2,2,/Users/anamota/Desktop/iAM698/a488_011.tif,/Users/anamota/Desktop/iAM698/a594_011.tif,/Users/anamota/Desktop/iAM698/a488fret_011.tif,977,94,27,979,93,25,2801,4994,19810,1
69,11,2,2,/Users/anamota/Desktop/iAM698/a488_011.tif,/Users/anamota/Desktop/iAM698/a594_011.tif,/Users/anamota/Desktop/iAM698/a488fret_011.tif,912,143,22,910,140,24,2906,5475,17561,2
73,11,6,2,/Users/anamota/Desktop/iAM698/a488_011.tif,/Users/anamota/Desktop/iAM698/a594_011.tif,/Users/anamota/Desktop/iAM698/a488fret_011.tif,491,848,31,485,850,30,2627,1637,4224,1
73,11,6,2,/Users/anamota/Desktop/iAM698/a488_011.tif,/Users/anamota/Desktop/iAM698/a594_011.tif,/Users/anamota/Desktop/iAM698/a488fret_011.tif,485,863,24,482,867,22,2805,4517,34847,2
75,12,1,2,/Users/anamota/Desktop/iAM698/a488_012.tif,/Users/anamota/Desktop/iAM698/a594_012.tif,/Users/anamota/Desktop/iAM698/a488fret_012.tif,636,168,18,634,167,19,3019,8596,16206,1
75,12,1,2,/Users/anamota/Desktop/iAM698/a488_012.tif,/Users/anamota/Desktop/iAM698/a594_012.tif,/Users/anamota/Desktop/iAM698/a488fret_012.tif,617,92,25,613,89,23,2413,2537,13468,2
78,12,4,2,/Users/anamota/Desktop/iAM698/a488_012.tif,/Users/anamota/Desktop/iAM698/a594_012.tif,/Users/anamota/Desktop/iAM698/a488fret_012.tif,649,477,20,644,479,19,2544,1807,7988,1
78,12,4,2,/Users/anamota/Desktop/iAM698/a488_012.tif,/Users/anamota/Desktop/iAM698/a594_012.tif,/Users/anamota/Desktop/iAM698/a488fret_012.tif,666,502,24,663,506,22,2373,2214,11570,2
90,14,2,2,/Users/anamota/Desktop/iAM698/a488_014.tif,/Users/anamota/Desktop/iAM698/a594_014.tif,/Users/anamota/Desktop/iAM698/a488fret_014.tif,134,419,21,130,419,22,3472,7916,11732,1
90,14,2,2,/Users/anamota/Desktop/iAM698/a488_014.tif,/Users/anamota/Desktop/iAM698/a594_014.tif,/Users/anamota/Desktop/iAM698/a488fret_014.tif,172,406,16,168,406,17,2524,3268,5799,2
93,14,5,2,/Users/anamota/Desktop/iAM698/a488_014.tif,/Users/anamota/Desktop/iAM698/a594_014.tif,/Users/anamota/Desktop/iAM698/a488fret_014.tif,196,605,19,192,606,19,3595,9558,13945,1
93,14,5,2,/Users/anamota/Desktop/iAM698/a488_014.tif,/Users/anamota/Desktop/iAM698/a594_014.tif,/Users/anamota/Desktop/iAM698/a488fret_014.tif,142,549,44,148,551,45,3330,1907,4552,2
95,15,1,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,674,126,24,670,129,22,2157,2832,20735,1
95,15,1,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,775,216,19,770,217,17,2610,2570,22479,2
100,15,6,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,322,583,16,320,582,18,2984,4905,4771,1
100,15,6,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,326,587,25,332,587,25,3091,4512,12078,2
102,15,8,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,246,694,19,242,694,17,3151,3832,10377,1
102,15,8,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,261,668,25,257,671,23,2921,2406,9801,2
103,15,9,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,610,723,21,608,724,22,4568,13933,28736,1
103,15,9,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,579,816,22,583,820,22,4124,16674,5074,2
105,15,11,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,924,951,24,922,957,24,2311,5595,12163,1
105,15,11,2,/Users/anamota/Desktop/iAM698/a488_015.tif,/Users/anamota/Desktop/iAM698/a594_015.tif,/Users/anamota/Desktop/iAM698/a488fret_015.tif,809,981,21,805,984,19,2291,2510,20895,2
107,16,2,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,220,91,21,217,95,23,2402,4074,3773,1
107,16,2,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,207,239,23,206,234,21,2387,2443,11509,2
109,16,4,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,947,310,22,947,313,20,2365,2664,25609,1
109,16,4,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,897,356,21,896,352,19,2246,2551,18525,2
110,16,5,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,724,445,20,721,441,18,2149,2101,21390,1
110,16,5,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,657,344,23,654,340,21,2260,2010,13993,2
111,16,6,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,126,474,20,125,472,22,3256,10853,10180,1
111,16,6,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,170,471,19,170,470,22,3554,9809,4209,2
112,16,7,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,601,720,24,598,716,22,2363,1762,5910,1
112,16,7,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,704,723,27,705,728,25,2646,1870,9283,2
115,16,10,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,861,916,24,861,916,27,7451,2943,6058,1
115,16,10,2,/Users/anamota/Desktop/iAM698/a488_016.tif,/Users/anamota/Desktop/iAM698/a594_016.tif,/Users/anamota/Desktop/iAM698/a488fret_016.tif,860,876,19,860,876,22,7775,2628,5961,2
117,17,1,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,110,240,20,109,236,18,2759,3280,11437,1
117,17,1,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,175,277,27,176,277,24,2824,1840,9481,2
118,17,2,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,759,402,28,757,402,29,3573,6381,12817,1
118,17,2,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,710,367,21,710,366,19,3049,3104,21607,2
119,17,3,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,542,592,22,539,596,24,4246,13133,18989,1
119,17,3,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,584,512,24,579,511,22,3019,3034,20519,2
120,17,4,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,61,500,20,56,501,20,3502,11111,17049,1
120,17,4,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,54,521,23,48,519,22,2278,1900,5162,2
121,17,5,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,674,785,18,672,790,18,2531,5083,11642,1
121,17,5,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,689,758,27,693,758,25,2729,4497,8098,2
122,17,6,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,250,877,23,246,875,21,2779,2922,11870,1
122,17,6,2,/Users/anamota/Desktop/iAM698/a488_017.tif,/Users/anamota/Desktop/iAM698/a594_017.tif,/Users/anamota/Desktop/iAM698/a488fret_017.tif,217,858,27,213,855,25,2214,1719,8347,2
123,18,1,2,/Users/anamota/Desktop/iAM698/a488_018.tif,/Users/anamota/Desktop/iAM698/a594_018.tif,/Users/anamota/Desktop/iAM698/a488fret_018.tif,426,183,21,426,187,19,2915,1747,15209,1
123,18,1,2,/Users/anamota/Desktop/iAM698/a488_018.tif,/Users/anamota/Desktop/iAM698/a594_018.tif,/Users/anamota/Desktop/iAM698/a488fret_018.tif,530,125,25,527,129,23,2606,2175,13579,2
125,18,3,2,/Users/anamota/Desktop/iAM698/a488_018.tif,/Users/anamota/Desktop/iAM698/a594_018.tif,/Users/anamota/Desktop/iAM698/a488fret_018.tif,695,526,25,695,528,23,2493,3287,16611,1
125,18,3,2,/Users/anamota/Desktop/iAM698/a488_018.tif,/Users/anamota/Desktop/iAM698/a594_018.tif,/Users/anamota/Desktop/iAM698/a488fret_018.tif,662,601,24,663,603,22,2002,1622,11094,2
127,18,5,2,/Users/anamota/Desktop/iAM698/a488_018.tif,/Users/anamota/Desktop/iAM698/a594_018.tif,/Users/anamota/Desktop/iAM698/a488fret_018.tif,169,737,23,166,738,24,3316,8897,12175,1
127,18,5,2,/Users/anamota/Desktop/iAM698/a488_018.tif,/Users/anamota/Desktop/iAM698/a594_018.tif,/Users/anamota/Desktop/iAM698/a488fret_018.tif,82,714,23,78,715,24,3317,10772,15080,2
134,19,6,2,/Users/anamota/Desktop/iAM698/a488_019.tif,/Users/anamota/Desktop/iAM698/a594_019.tif,/Users/anamota/Desktop/iAM698/a488fret_019.tif,342,760,17,338,761,17,3223,7548,10056,1
134,19,6,2,/Users/anamota/Desktop/iAM698/a488_019.tif,/Users/anamota/Desktop/iAM698/a594_019.tif,/Users/anamota/Desktop/iAM698/a488fret_019.tif,330,800,23,327,804,21,3049,2323,16456,2
135,20,1,2,/Users/anamota/Desktop/iAM698/a488_020.tif,/Users/anamota/Desktop/iAM698/a594_020.tif,/Users/anamota/Desktop/iAM698/a488fret_020.tif,476,229,16,473,225,18,3144,4704,13785,1
135,20,1,2,/Users/anamota/Desktop/iAM698/a488_020.tif,/Users/anamota/Desktop/iAM698/a594_020.tif,/Users/anamota/Desktop/iAM698/a488fret_020.tif,403,108,19,407,113,18,3648,8616,7724,2
136,20,2,2,/Users/anamota/Desktop/iAM698/a488_020.tif,/Users/anamota/Desktop/iAM698/a594_020.tif,/Users/anamota/Desktop/iAM698/a488fret_020.tif,167,394,27,165,391,25,2575,1983,8231,1
136,20,2,2,/Users/anamota/Desktop/iAM698/a488_020.tif,/Users/anamota/Desktop/iAM698/a594_020.tif,/Users/anamota/Desktop/iAM698/a488fret_020.tif,191,376,20,187,379,18,2317,2755,9293,2
140,20,6,2,/Users/anamota/Desktop/iAM698/a488_020.tif,/Users/anamota/Desktop/iAM698/a594_020.tif,/Users/anamota/Desktop/iAM698/a488fret_020.tif,533,856,25,532,852,23,2497,2525,9920,1
140,20,6,2,/Users/anamota/Desktop/iAM698/a488_020.tif,/Users/anamota/Desktop/iAM698/a594_020.tif,/Users/anamota/Desktop/iAM698/a488fret_020.tif,461,780,20,457,783,18,3100,3053,13378,2
141,21,1,2,/Users/anamota/Desktop/iAM698/a488_021.tif,/Users/anamota/Desktop/iAM698/a594_021.tif,/Users/anamota/Desktop/iAM698/a488fret_021.tif,402,129,26,401,133,24,2787,3886,23658,1
141,21,1,2,/Users/anamota/Desktop/iAM698/a488_021.tif,/Users/anamota/Desktop/iAM698/a594_021.tif,/Users/anamota/Desktop/iAM698/a488fret_021.tif,352,140,23,348,142,21,2603,3068,23242,2
148,22,1,2,/Users/anamota/Desktop/iAM698/a488_022.tif,/Users/anamota/Desktop/iAM698/a594_022.tif,/Users/anamota/Desktop/iAM698/a488fret_022.tif,275,167,25,275,167,23,2733,3127,18152,1
148,22,1,2,/Users/anamota/Desktop/iAM698/a488_022.tif,/Users/anamota/Desktop/iAM698/a594_022.tif,/Users/anamota/Desktop/iAM698/a488fret_022.tif,308,163,24,305,167,22,2619,2296,14499,2
149,22,2,2,/Users/anamota/Desktop/iAM698/a488_022.tif,/Users/anamota/Desktop/iAM698/a594_022.tif,/Users/anamota/Desktop/iAM698/a488fret_022.tif,660,261,19,661,260,17,2493,2144,11296,1
149,22,2,2,/Users/anamota/Desktop/iAM698/a488_022.tif,/Users/anamota/Desktop/iAM698/a594_022.tif,/Users/anamota/Desktop/iAM698/a488fret_022.tif,680,267,18,684,265,20,2658,2906,10710,2
150,22,3,2,/Users/anamota/Desktop/iAM698/a488_022.tif,/Users/anamota/Desktop/iAM698/a594_022.tif,/Users/anamota/Desktop/iAM698/a488fret_022.tif,423,560,18,420,561,19,4170,11650,15641,1
150,22,3,2,/Users/anamota/Desktop/iAM698/a488_022.tif,/Users/anamota/Desktop/iAM698/a594_022.tif,/Users/anamota/Desktop/iAM698/a488fret_022.tif,390,585,18,386,582,16,2550,1855,7921,2
152,22,5,2,/Users/anamota/Desktop/iAM698/a488_022.tif,/Users/anamota/Desktop/iAM698/a594_022.tif,/Users/anamota/Desktop/iAM698/a488fret_022.tif,597,750,21,595,754,19,2357,2603,16105,1
152,22,5,2,/Users/anamota/Desktop/iAM698/a488_022.tif,/Users/anamota/Desktop/iAM698/a594_022.tif,/Users/anamota/Desktop/iAM698/a488fret_022.tif,540,848,25,544,851,23,2448,5145,4450,2
156,23,4,2,/Users/anamota/Desktop/iAM698/a488_023.tif,/Users/anamota/Desktop/iAM698/a594_023.tif,/Users/anamota/Desktop/iAM698/a488fret_023.tif,748,488,26,745,486,24,2724,3710,12564,1
156,23,4,2,/Users/anamota/Desktop/iAM698/a488_023.tif,/Users/anamota/Desktop/iAM698/a594_023.tif,/Users/anamota/Desktop/iAM698/a488fret_023.tif,711,518,22,709,522,20,2538,3289,20284,2
160,23,8,2,/Users/anamota/Desktop/iAM698/a488_023.tif,/Users/anamota/Desktop/iAM698/a594_023.tif,/Users/anamota/Desktop/iAM698/a488fret_023.tif,533,834,30,528,834,28,2586,2499,10607,1
160,23,8,2,/Users/anamota/Desktop/iAM698/a488_023.tif,/Users/anamota/Desktop/iAM698/a594_023.tif,/Users/anamota/Desktop/iAM698/a488fret_023.tif,534,835,16,534,834,19,2260,2042,4682,2
169,25,1,2,/Users/anamota/Desktop/iAM698/a488_025.tif,/Users/anamota/Desktop/iAM698/a594_025.tif,/Users/anamota/Desktop/iAM698/a488fret_025.tif,426,126,27,426,131,27,3287,6655,10165,1
169,25,1,2,/Users/anamota/Desktop/iAM698/a488_025.tif,/Users/anamota/Desktop/iAM698/a594_025.tif,/Users/anamota/Desktop/iAM698/a488fret_025.tif,402,139,22,398,136,24,3184,6686,8660,2
170,25,2,2,/Users/anamota/Desktop/iAM698/a488_025.tif,/Users/anamota/Desktop/iAM698/a594_025.tif,/Users/anamota/Desktop/iAM698/a488fret_025.tif,769,262,31,769,258,29,2749,2980,12057,1
170,25,2,2,/Users/anamota/Desktop/iAM698/a488_025.tif,/Users/anamota/Desktop/iAM698/a594_025.tif,/Users/anamota/Desktop/iAM698/a488fret_025.tif,743,209,25,738,208,23,2657,4482,11283,2
