nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
15,2,8,2,/Volumes/projects/FRET-FISH/iAM620/a488_002.tif,/Volumes/projects/FRET-FISH/iAM620/a594_002.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_002.tif,544,847,12,542,848,12,3844,7498,12919,1
15,2,8,2,/Volumes/projects/FRET-FISH/iAM620/a488_002.tif,/Volumes/projects/FRET-FISH/iAM620/a594_002.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_002.tif,477,814,14,477,813,17,2716,1612,4254,2
16,3,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,118,57,23,113,61,23,2608,3173,7799,1
16,3,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,57,77,18,53,74,16,2773,4526,8596,2
17,3,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,242,182,16,237,180,15,3399,3930,8325,1
17,3,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,166,183,14,167,183,11,2640,1711,3634,2
19,3,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,577,342,10,579,336,11,2865,1554,3871,1
19,3,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,570,369,13,571,369,16,3603,5705,5748,2
20,3,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,250,459,18,249,460,16,3174,4456,8433,1
20,3,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,209,444,21,209,445,24,2927,4425,3636,2
24,3,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,497,845,19,493,842,17,2550,1791,9281,1
24,3,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_003.tif,/Volumes/projects/FRET-FISH/iAM620/a594_003.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_003.tif,502,768,17,501,773,19,2551,1514,3905,2
35,5,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_005.tif,/Volumes/projects/FRET-FISH/iAM620/a594_005.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_005.tif,161,145,15,166,143,15,2479,1601,10654,1
35,5,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_005.tif,/Volumes/projects/FRET-FISH/iAM620/a594_005.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_005.tif,107,145,11,104,151,11,2648,1617,3373,2
36,5,3,2,/Volumes/projects/FRET-FISH/iAM620/a488_005.tif,/Volumes/projects/FRET-FISH/iAM620/a594_005.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_005.tif,960,256,10,955,258,11,2249,3052,8335,1
36,5,3,2,/Volumes/projects/FRET-FISH/iAM620/a488_005.tif,/Volumes/projects/FRET-FISH/iAM620/a594_005.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_005.tif,935,261,10,936,266,12,1966,1368,3598,2
42,6,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_006.tif,/Volumes/projects/FRET-FISH/iAM620/a594_006.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_006.tif,761,71,14,764,68,16,2101,1391,5997,1
42,6,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_006.tif,/Volumes/projects/FRET-FISH/iAM620/a594_006.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_006.tif,780,65,10,779,60,8,2270,1612,7622,2
46,6,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_006.tif,/Volumes/projects/FRET-FISH/iAM620/a594_006.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_006.tif,643,421,16,639,418,14,2627,2016,12185,1
46,6,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_006.tif,/Volumes/projects/FRET-FISH/iAM620/a594_006.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_006.tif,642,492,9,642,493,12,2728,1651,4247,2
49,6,8,2,/Volumes/projects/FRET-FISH/iAM620/a488_006.tif,/Volumes/projects/FRET-FISH/iAM620/a594_006.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_006.tif,621,850,10,617,847,8,2854,1405,8228,1
49,6,8,2,/Volumes/projects/FRET-FISH/iAM620/a488_006.tif,/Volumes/projects/FRET-FISH/iAM620/a594_006.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_006.tif,604,845,18,604,850,16,2530,1364,3721,2
53,7,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_007.tif,/Volumes/projects/FRET-FISH/iAM620/a594_007.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_007.tif,449,432,11,446,433,10,3068,3544,6966,1
53,7,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_007.tif,/Volumes/projects/FRET-FISH/iAM620/a594_007.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_007.tif,453,485,8,453,480,10,2503,1569,3881,2
56,7,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_007.tif,/Volumes/projects/FRET-FISH/iAM620/a594_007.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_007.tif,960,676,15,965,678,14,2381,2026,12593,1
56,7,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_007.tif,/Volumes/projects/FRET-FISH/iAM620/a594_007.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_007.tif,936,659,15,933,665,15,2359,1702,5213,2
57,7,8,2,/Volumes/projects/FRET-FISH/iAM620/a488_007.tif,/Volumes/projects/FRET-FISH/iAM620/a594_007.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_007.tif,265,716,16,260,712,15,2312,1392,3703,1
57,7,8,2,/Volumes/projects/FRET-FISH/iAM620/a488_007.tif,/Volumes/projects/FRET-FISH/iAM620/a594_007.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_007.tif,243,759,11,243,766,11,2657,1414,3441,2
67,8,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_008.tif,/Volumes/projects/FRET-FISH/iAM620/a594_008.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_008.tif,354,787,5,357,783,7,2362,1504,3820,1
67,8,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_008.tif,/Volumes/projects/FRET-FISH/iAM620/a594_008.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_008.tif,414,823,8,410,828,9,3481,4293,18989,2
68,8,10,2,/Volumes/projects/FRET-FISH/iAM620/a488_008.tif,/Volumes/projects/FRET-FISH/iAM620/a594_008.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_008.tif,180,925,9,177,927,10,4203,10750,15446,1
68,8,10,2,/Volumes/projects/FRET-FISH/iAM620/a488_008.tif,/Volumes/projects/FRET-FISH/iAM620/a594_008.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_008.tif,170,915,16,175,911,17,2018,1595,3594,2
69,8,11,2,/Volumes/projects/FRET-FISH/iAM620/a488_008.tif,/Volumes/projects/FRET-FISH/iAM620/a594_008.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_008.tif,638,949,10,634,954,9,2160,1499,8117,1
69,8,11,2,/Volumes/projects/FRET-FISH/iAM620/a488_008.tif,/Volumes/projects/FRET-FISH/iAM620/a594_008.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_008.tif,577,940,8,577,941,11,2319,1422,4132,2
70,9,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_009.tif,/Volumes/projects/FRET-FISH/iAM620/a594_009.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_009.tif,168,142,17,164,141,18,4269,7872,11180,1
70,9,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_009.tif,/Volumes/projects/FRET-FISH/iAM620/a594_009.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_009.tif,164,154,25,168,157,27,2539,1527,3479,2
73,9,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_009.tif,/Volumes/projects/FRET-FISH/iAM620/a594_009.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_009.tif,459,477,16,455,479,14,2866,2061,10380,1
73,9,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_009.tif,/Volumes/projects/FRET-FISH/iAM620/a594_009.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_009.tif,442,525,11,443,520,9,2733,1781,4451,2
80,10,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_010.tif,/Volumes/projects/FRET-FISH/iAM620/a594_010.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_010.tif,195,525,16,199,520,17,1862,1399,3946,1
80,10,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_010.tif,/Volumes/projects/FRET-FISH/iAM620/a594_010.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_010.tif,122,513,24,123,513,21,2182,1726,9925,2
84,10,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_010.tif,/Volumes/projects/FRET-FISH/iAM620/a594_010.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_010.tif,644,788,14,641,789,15,4090,7814,16312,1
84,10,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_010.tif,/Volumes/projects/FRET-FISH/iAM620/a594_010.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_010.tif,655,793,23,650,797,22,2216,1603,4921,2
87,11,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_011.tif,/Volumes/projects/FRET-FISH/iAM620/a594_011.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_011.tif,271,268,21,267,270,19,3058,1967,6616,1
87,11,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_011.tif,/Volumes/projects/FRET-FISH/iAM620/a594_011.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_011.tif,213,317,12,207,315,11,4016,4464,9447,2
90,11,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_011.tif,/Volumes/projects/FRET-FISH/iAM620/a594_011.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_011.tif,543,570,21,542,565,19,2863,1845,7476,1
90,11,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_011.tif,/Volumes/projects/FRET-FISH/iAM620/a594_011.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_011.tif,499,565,17,498,560,19,3048,1642,4375,2
92,11,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_011.tif,/Volumes/projects/FRET-FISH/iAM620/a594_011.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_011.tif,176,664,11,173,667,9,2636,1841,9623,1
92,11,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_011.tif,/Volumes/projects/FRET-FISH/iAM620/a594_011.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_011.tif,169,686,8,165,689,6,2493,1665,4749,2
94,11,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_011.tif,/Volumes/projects/FRET-FISH/iAM620/a594_011.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_011.tif,255,752,19,259,754,19,2884,2823,7941,1
94,11,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_011.tif,/Volumes/projects/FRET-FISH/iAM620/a594_011.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_011.tif,323,764,12,317,762,11,2366,1474,3718,2
103,12,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_012.tif,/Volumes/projects/FRET-FISH/iAM620/a594_012.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_012.tif,978,655,17,974,656,15,2246,1405,6254,1
103,12,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_012.tif,/Volumes/projects/FRET-FISH/iAM620/a594_012.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_012.tif,968,637,10,971,632,11,2550,1435,10045,2
107,12,11,2,/Volumes/projects/FRET-FISH/iAM620/a488_012.tif,/Volumes/projects/FRET-FISH/iAM620/a594_012.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_012.tif,468,904,12,472,904,10,2537,1860,11782,1
107,12,11,2,/Volumes/projects/FRET-FISH/iAM620/a488_012.tif,/Volumes/projects/FRET-FISH/iAM620/a594_012.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_012.tif,491,852,11,492,852,14,2420,1543,3712,2
109,13,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_013.tif,/Volumes/projects/FRET-FISH/iAM620/a594_013.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_013.tif,683,221,14,684,219,12,2842,3229,15413,1
109,13,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_013.tif,/Volumes/projects/FRET-FISH/iAM620/a594_013.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_013.tif,701,221,20,706,217,21,2549,1569,4439,2
111,13,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_013.tif,/Volumes/projects/FRET-FISH/iAM620/a594_013.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_013.tif,617,310,13,612,314,12,2256,1617,4180,1
111,13,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_013.tif,/Volumes/projects/FRET-FISH/iAM620/a594_013.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_013.tif,591,278,16,586,277,14,2542,2298,10365,2
112,13,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_013.tif,/Volumes/projects/FRET-FISH/iAM620/a594_013.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_013.tif,89,451,15,91,447,13,2340,2037,7804,1
112,13,5,2,/Volumes/projects/FRET-FISH/iAM620/a488_013.tif,/Volumes/projects/FRET-FISH/iAM620/a594_013.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_013.tif,91,399,16,91,399,19,3210,4307,3758,2
113,13,6,2,/Volumes/projects/FRET-FISH/iAM620/a488_013.tif,/Volumes/projects/FRET-FISH/iAM620/a594_013.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_013.tif,613,431,14,609,428,12,2607,1923,10467,1
113,13,6,2,/Volumes/projects/FRET-FISH/iAM620/a488_013.tif,/Volumes/projects/FRET-FISH/iAM620/a594_013.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_013.tif,612,463,20,611,458,18,2856,1758,4663,2
121,14,3,2,/Volumes/projects/FRET-FISH/iAM620/a488_014.tif,/Volumes/projects/FRET-FISH/iAM620/a594_014.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_014.tif,677,352,19,678,352,16,2287,1716,3605,1
121,14,3,2,/Volumes/projects/FRET-FISH/iAM620/a488_014.tif,/Volumes/projects/FRET-FISH/iAM620/a594_014.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_014.tif,661,342,9,661,343,12,2386,1382,3680,2
125,14,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_014.tif,/Volumes/projects/FRET-FISH/iAM620/a594_014.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_014.tif,204,706,16,203,710,14,2075,2142,11493,1
125,14,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_014.tif,/Volumes/projects/FRET-FISH/iAM620/a594_014.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_014.tif,225,774,17,225,773,14,2876,1487,3676,2
126,14,8,2,/Volumes/projects/FRET-FISH/iAM620/a488_014.tif,/Volumes/projects/FRET-FISH/iAM620/a594_014.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_014.tif,440,812,15,436,815,17,3243,4115,5988,1
126,14,8,2,/Volumes/projects/FRET-FISH/iAM620/a488_014.tif,/Volumes/projects/FRET-FISH/iAM620/a594_014.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_014.tif,448,830,24,449,825,22,2512,1665,5807,2
129,14,11,2,/Volumes/projects/FRET-FISH/iAM620/a488_014.tif,/Volumes/projects/FRET-FISH/iAM620/a594_014.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_014.tif,434,832,10,433,836,8,2623,1707,8873,1
129,14,11,2,/Volumes/projects/FRET-FISH/iAM620/a488_014.tif,/Volumes/projects/FRET-FISH/iAM620/a594_014.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_014.tif,446,848,13,443,852,11,2890,2643,18753,2
130,15,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_015.tif,/Volumes/projects/FRET-FISH/iAM620/a594_015.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_015.tif,125,105,24,122,103,26,3973,4505,7808,1
130,15,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_015.tif,/Volumes/projects/FRET-FISH/iAM620/a594_015.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_015.tif,163,87,22,167,92,21,4151,3646,15306,2
131,15,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_015.tif,/Volumes/projects/FRET-FISH/iAM620/a594_015.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_015.tif,249,174,37,246,179,37,4024,2373,8005,1
131,15,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_015.tif,/Volumes/projects/FRET-FISH/iAM620/a594_015.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_015.tif,236,143,33,232,141,35,5003,5258,8405,2
133,15,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_015.tif,/Volumes/projects/FRET-FISH/iAM620/a594_015.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_015.tif,416,276,13,416,272,11,2781,1883,10607,1
133,15,4,2,/Volumes/projects/FRET-FISH/iAM620/a488_015.tif,/Volumes/projects/FRET-FISH/iAM620/a594_015.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_015.tif,398,300,10,398,295,8,3141,1788,4194,2
136,15,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_015.tif,/Volumes/projects/FRET-FISH/iAM620/a594_015.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_015.tif,40,661,19,36,661,20,3328,5284,9072,1
136,15,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_015.tif,/Volumes/projects/FRET-FISH/iAM620/a594_015.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_015.tif,82,720,10,78,716,9,3374,4520,7193,2
141,16,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_016.tif,/Volumes/projects/FRET-FISH/iAM620/a594_016.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_016.tif,605,153,12,605,148,10,3330,6538,21353,1
141,16,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_016.tif,/Volumes/projects/FRET-FISH/iAM620/a594_016.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_016.tif,571,124,13,567,127,11,2509,1568,3969,2
142,16,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_016.tif,/Volumes/projects/FRET-FISH/iAM620/a594_016.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_016.tif,873,110,22,868,106,23,2366,1279,4398,1
142,16,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_016.tif,/Volumes/projects/FRET-FISH/iAM620/a594_016.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_016.tif,899,120,13,903,125,14,2318,1637,3910,2
146,16,6,2,/Volumes/projects/FRET-FISH/iAM620/a488_016.tif,/Volumes/projects/FRET-FISH/iAM620/a594_016.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_016.tif,250,524,15,246,521,13,3071,1958,9916,1
146,16,6,2,/Volumes/projects/FRET-FISH/iAM620/a488_016.tif,/Volumes/projects/FRET-FISH/iAM620/a594_016.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_016.tif,170,523,19,170,524,22,3850,6629,4897,2
149,17,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_017.tif,/Volumes/projects/FRET-FISH/iAM620/a594_017.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_017.tif,389,144,17,392,140,18,2777,1892,11355,1
149,17,2,2,/Volumes/projects/FRET-FISH/iAM620/a488_017.tif,/Volumes/projects/FRET-FISH/iAM620/a594_017.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_017.tif,399,134,31,394,135,29,2842,1819,7245,2
158,17,11,2,/Volumes/projects/FRET-FISH/iAM620/a488_017.tif,/Volumes/projects/FRET-FISH/iAM620/a594_017.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_017.tif,331,814,17,328,810,15,2749,1939,15592,1
158,17,11,2,/Volumes/projects/FRET-FISH/iAM620/a488_017.tif,/Volumes/projects/FRET-FISH/iAM620/a594_017.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_017.tif,296,852,19,289,852,19,2511,1734,4126,2
159,18,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,997,98,18,994,100,16,2252,1522,6799,1
159,18,1,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,980,99,10,974,98,10,3170,4183,17610,2
161,18,3,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,921,145,19,919,141,17,2461,2190,14392,1
161,18,3,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,931,181,9,936,177,10,2147,1577,4453,2
164,18,6,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,537,519,18,534,519,18,4902,9188,16876,1
164,18,6,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,555,508,14,552,506,16,2772,2118,4911,2
165,18,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,769,504,29,766,501,27,2365,1636,6504,1
165,18,7,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,719,492,22,716,496,20,2832,1833,12001,2
167,18,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,390,749,17,390,744,16,4460,8355,7564,1
167,18,9,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,316,779,12,312,774,11,2832,1685,4354,2
170,18,12,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,599,901,15,596,904,17,3221,5452,8614,1
170,18,12,2,/Volumes/projects/FRET-FISH/iAM620/a488_018.tif,/Volumes/projects/FRET-FISH/iAM620/a594_018.tif,/Volumes/projects/FRET-FISH/iAM620/a488fret_018.tif,541,914,13,541,907,13,2495,1540,4278,2
