nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
1,1,1,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,644,52,18,638,50,19,2267,2459,4797,1
1,1,1,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,657,93,19,652,94,17,2559,1543,4575,2
2,1,2,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,372,214,21,371,215,19,2742,3960,10157,1
2,1,2,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,371,258,13,372,258,16,2870,1841,4467,2
3,1,3,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,813,253,11,810,251,13,3309,11797,18630,1
3,1,3,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,758,241,16,759,237,18,2711,8964,4641,2
5,1,5,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,558,395,14,556,395,14,3324,11515,17145,1
5,1,5,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,478,425,13,481,422,15,2874,1773,4699,2
6,1,6,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,106,383,16,103,383,16,2888,6546,13552,1
6,1,6,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,170,430,19,166,433,17,2679,3611,17810,2
7,1,7,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,293,699,16,290,696,14,2427,1969,11687,1
7,1,7,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,226,767,14,221,766,12,2939,1696,3954,2
9,1,9,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,772,938,23,771,942,21,2151,2106,11099,1
9,1,9,2,/Users/anamota/Desktop/iAM698/a488_001.tif,/Users/anamota/Desktop/iAM698/a594_001.tif,/Users/anamota/Desktop/iAM698/a488fret_001.tif,831,935,17,831,934,14,2159,2277,3815,2
11,2,2,2,/Users/anamota/Desktop/iAM698/a488_002.tif,/Users/anamota/Desktop/iAM698/a594_002.tif,/Users/anamota/Desktop/iAM698/a488fret_002.tif,389,222,26,386,219,24,2298,1826,7027,1
11,2,2,2,/Users/anamota/Desktop/iAM698/a488_002.tif,/Users/anamota/Desktop/iAM698/a594_002.tif,/Users/anamota/Desktop/iAM698/a488fret_002.tif,345,174,24,346,174,21,2402,2090,10196,2
14,2,5,2,/Users/anamota/Desktop/iAM698/a488_002.tif,/Users/anamota/Desktop/iAM698/a594_002.tif,/Users/anamota/Desktop/iAM698/a488fret_002.tif,408,431,18,408,428,16,2112,1715,10829,1
14,2,5,2,/Users/anamota/Desktop/iAM698/a488_002.tif,/Users/anamota/Desktop/iAM698/a594_002.tif,/Users/anamota/Desktop/iAM698/a488fret_002.tif,323,448,20,322,444,18,2694,2203,18043,2
15,2,6,2,/Users/anamota/Desktop/iAM698/a488_002.tif,/Users/anamota/Desktop/iAM698/a594_002.tif,/Users/anamota/Desktop/iAM698/a488fret_002.tif,661,551,17,665,546,18,2476,3805,12432,1
15,2,6,2,/Users/anamota/Desktop/iAM698/a488_002.tif,/Users/anamota/Desktop/iAM698/a594_002.tif,/Users/anamota/Desktop/iAM698/a488fret_002.tif,653,538,29,658,539,27,2662,1763,5077,2
17,2,8,2,/Users/anamota/Desktop/iAM698/a488_002.tif,/Users/anamota/Desktop/iAM698/a594_002.tif,/Users/anamota/Desktop/iAM698/a488fret_002.tif,656,892,23,656,890,21,3042,7302,14359,1
17,2,8,2,/Users/anamota/Desktop/iAM698/a488_002.tif,/Users/anamota/Desktop/iAM698/a594_002.tif,/Users/anamota/Desktop/iAM698/a488fret_002.tif,655,860,20,653,864,18,2652,1871,8006,2
19,3,2,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,92,271,20,88,270,20,2869,7006,13622,1
19,3,2,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,150,315,21,151,315,24,3322,7716,4856,2
20,3,3,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,572,315,23,571,312,21,2581,3596,15637,1
20,3,3,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,619,343,16,623,344,14,2593,1708,4052,2
21,3,4,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,191,445,19,189,448,17,2379,2257,10343,1
21,3,4,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,153,502,16,148,503,18,3003,5139,13395,2
23,3,6,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,182,771,16,176,771,17,2655,1723,4007,1
23,3,6,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,135,763,19,132,767,17,3040,6645,9651,2
24,3,7,2,/Users/anamota/Desktop/iAM698/a488_003.tif,/Users/anamota/Desktop/iAM698/a594_003.tif,/Users/anamota/Desktop/iAM698/a488fret_003.tif,392,837,27,398,840,27,2675,1711,4269,1
