nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
7,1,7,2,/Users/anamota/Desktop/iAM694/a488_001.tif,/Users/anamota/Desktop/iAM694/a594_001.tif,/Users/anamota/Desktop/iAM694/a488fret_001.tif,734,477,21,738,479,23,4086,6136,7218,1
7,1,7,2,/Users/anamota/Desktop/iAM694/a488_001.tif,/Users/anamota/Desktop/iAM694/a594_001.tif,/Users/anamota/Desktop/iAM694/a488fret_001.tif,747,518,27,743,515,25,3728,5483,14663,2
11,1,11,2,/Users/anamota/Desktop/iAM694/a488_001.tif,/Users/anamota/Desktop/iAM694/a594_001.tif,/Users/anamota/Desktop/iAM694/a488fret_001.tif,301,848,21,301,844,19,3177,4373,13829,1
11,1,11,2,/Users/anamota/Desktop/iAM694/a488_001.tif,/Users/anamota/Desktop/iAM694/a594_001.tif,/Users/anamota/Desktop/iAM694/a488fret_001.tif,316,870,15,321,870,17,3714,4574,12409,2
12,2,1,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,725,182,17,730,183,19,2790,3626,11160,1
12,2,1,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,723,166,23,728,167,25,2999,3944,5751,2
13,2,2,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,555,253,19,551,248,18,2486,3325,5538,1
13,2,2,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,602,229,17,595,229,17,2612,3454,5935,2
14,2,3,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,432,330,23,426,330,23,3922,8564,13365,1
14,2,3,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,476,292,24,476,291,27,3707,7276,5729,2
15,2,4,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,465,460,22,461,457,20,3282,4221,9831,1
15,2,4,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,501,424,21,506,425,23,3259,4189,14515,2
16,2,5,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,102,476,29,101,476,32,3036,5958,5948,1
16,2,5,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,122,491,30,122,498,30,3350,4867,5749,2
18,2,7,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,49,579,16,45,582,14,3046,5240,7101,1
18,2,7,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,104,496,27,100,493,25,3424,5193,6715,2
19,2,8,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,703,677,25,700,674,23,2681,4670,16069,1
19,2,8,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,644,669,15,649,669,17,2974,4693,7085,2
20,2,9,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,518,727,23,522,724,22,3203,4708,16301,1
20,2,9,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,555,734,26,550,731,27,4214,11636,7799,2
23,2,12,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,727,910,20,726,904,20,2398,5371,11823,1
23,2,12,2,/Users/anamota/Desktop/iAM694/a488_002.tif,/Users/anamota/Desktop/iAM694/a594_002.tif,/Users/anamota/Desktop/iAM694/a488fret_002.tif,696,887,25,700,884,23,2359,3424,8858,2
29,3,6,2,/Users/anamota/Desktop/iAM694/a488_003.tif,/Users/anamota/Desktop/iAM694/a594_003.tif,/Users/anamota/Desktop/iAM694/a488fret_003.tif,343,541,24,345,535,23,3378,6927,5362,1
29,3,6,2,/Users/anamota/Desktop/iAM694/a488_003.tif,/Users/anamota/Desktop/iAM694/a594_003.tif,/Users/anamota/Desktop/iAM694/a488fret_003.tif,364,530,19,371,530,19,3282,4052,5916,2
30,3,7,2,/Users/anamota/Desktop/iAM694/a488_003.tif,/Users/anamota/Desktop/iAM694/a594_003.tif,/Users/anamota/Desktop/iAM694/a488fret_003.tif,583,653,25,581,649,23,3176,4637,12968,1
30,3,7,2,/Users/anamota/Desktop/iAM694/a488_003.tif,/Users/anamota/Desktop/iAM694/a594_003.tif,/Users/anamota/Desktop/iAM694/a488fret_003.tif,523,671,17,522,671,20,13730,5047,7978,2
34,4,1,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,564,121,19,558,123,20,3169,3926,5602,1
34,4,1,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,569,101,23,573,106,22,3406,8174,13025,2
35,4,2,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,701,184,15,705,180,16,2959,3837,20059,1
35,4,2,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,735,191,18,739,186,17,2627,3872,11853,2
37,4,4,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,519,333,19,520,333,22,3780,9763,6003,1
37,4,4,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,565,287,18,565,288,21,2988,4474,9745,2
38,4,5,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,259,346,21,254,342,20,3191,5500,6898,1
38,4,5,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,175,351,20,175,351,23,4076,14252,7662,2
40,4,7,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,523,585,20,526,585,22,3041,4285,13985,1
40,4,7,2,/Users/anamota/Desktop/iAM694/a488_004.tif,/Users/anamota/Desktop/iAM694/a594_004.tif,/Users/anamota/Desktop/iAM694/a488fret_004.tif,550,637,19,550,636,16,3189,4722,6862,2
