nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
10,1,10,2,/Users/anamota/Desktop/iAM658/a488_001.tif,/Users/anamota/Desktop/iAM658/a594_001.tif,/Users/anamota/Desktop/iAM658/a488fret_001.tif,222,968,27,218,965,25,2041,1133,8635,1
10,1,10,2,/Users/anamota/Desktop/iAM658/a488_001.tif,/Users/anamota/Desktop/iAM658/a594_001.tif,/Users/anamota/Desktop/iAM658/a488fret_001.tif,211,874,18,215,869,19,2262,1016,7278,2
11,2,1,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,720,78,26,716,80,24,2357,2200,12539,1
11,2,1,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,845,105,27,842,101,25,2134,1067,4253,2
13,2,3,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,598,225,27,595,227,25,2426,1368,10968,1
13,2,3,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,576,216,29,572,213,27,2145,962,4544,2
15,2,5,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,698,387,31,695,383,29,2139,983,6124,1
15,2,5,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,710,429,23,711,424,25,2038,986,3829,2
16,2,6,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,674,558,26,679,554,25,2139,966,4161,1
16,2,6,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,698,606,36,693,607,34,1941,999,5340,2
17,2,7,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,501,557,29,498,554,27,2397,1516,17006,1
17,2,7,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,522,523,29,526,526,31,2212,1008,4166,2
18,2,8,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,520,680,24,520,679,27,3652,3996,5746,1
18,2,8,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,498,680,27,499,680,24,2230,982,3654,2
19,2,9,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,754,745,25,754,748,23,4808,1087,5993,1
19,2,9,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,761,703,37,757,702,35,1857,1042,5760,2
20,2,10,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,361,800,25,365,803,23,2415,1398,6471,1
20,2,10,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,284,734,28,285,734,25,2448,1301,5582,2
21,2,11,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,74,849,26,70,852,24,2753,1732,13137,1
21,2,11,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,71,756,34,71,756,31,2312,1655,13993,2
22,2,12,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,565,824,25,560,822,24,2468,1488,10246,1
22,2,12,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,480,830,26,477,826,24,2340,1219,11584,2
23,2,13,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,653,919,36,653,919,33,8487,1583,10795,1
23,2,13,2,/Users/anamota/Desktop/iAM658/a488_002.tif,/Users/anamota/Desktop/iAM658/a594_002.tif,/Users/anamota/Desktop/iAM658/a488fret_002.tif,719,936,36,720,936,33,2348,1195,10261,2
26,3,3,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,181,201,23,179,195,24,2291,991,3352,1
26,3,3,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,209,237,26,204,238,24,2387,1191,11522,2
27,3,4,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,358,453,31,357,458,30,2407,1136,6412,1
27,3,4,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,433,470,28,429,472,26,2448,1521,15418,2
28,3,5,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,282,497,27,283,503,27,2725,1057,6852,1
28,3,5,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,308,465,23,303,466,21,2447,1060,5204,2
29,3,6,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,115,473,30,111,473,30,3124,2170,8606,1
29,3,6,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,144,528,28,139,528,26,2859,1059,3753,2
30,3,7,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,565,513,28,569,516,26,2780,1021,7624,1
30,3,7,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,536,511,28,531,515,27,2289,1017,3826,2
31,3,8,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,275,608,29,271,611,27,2318,1021,3219,1
31,3,8,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,260,666,32,261,666,29,2310,1150,6436,2
32,3,9,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,799,726,23,795,724,21,2063,1041,8872,1
32,3,9,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,829,630,35,828,635,33,1719,973,4249,2
33,3,10,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,302,806,25,297,804,25,2501,2188,6260,1
33,3,10,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,209,898,23,205,893,24,3273,4527,3642,2
34,3,11,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,706,989,24,702,986,26,2253,1705,6818,1
34,3,11,2,/Users/anamota/Desktop/iAM658/a488_003.tif,/Users/anamota/Desktop/iAM658/a594_003.tif,/Users/anamota/Desktop/iAM658/a488fret_003.tif,711,968,38,710,968,35,1998,953,3291,2
35,4,1,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,136,87,28,131,83,27,2192,932,3227,1
35,4,1,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,180,68,24,180,75,24,2135,976,3592,2
36,4,2,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,260,161,26,266,163,27,2308,926,9854,1
36,4,2,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,233,184,21,229,179,22,2343,923,3474,2
37,4,3,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,818,241,28,813,244,29,1958,1026,4341,1
37,4,3,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,858,215,23,858,208,23,2000,879,3346,2
38,4,4,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,511,312,22,507,311,24,2700,2207,9188,1
38,4,4,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,545,363,30,540,363,28,2347,998,7843,2
41,4,7,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,689,597,29,693,594,31,2443,1636,4578,1
41,4,7,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,734,569,30,735,569,33,2858,2156,3868,2
42,4,8,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,350,623,27,344,625,28,2469,1032,3712,1
42,4,8,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,321,607,31,317,610,29,2396,1347,11181,2
43,4,9,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,796,676,32,795,671,30,2184,1350,3549,1
43,4,9,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,759,701,29,759,702,26,2591,959,3686,2
46,4,12,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,581,919,35,580,916,33,2412,1101,5746,1
46,4,12,2,/Users/anamota/Desktop/iAM658/a488_004.tif,/Users/anamota/Desktop/iAM658/a594_004.tif,/Users/anamota/Desktop/iAM658/a488fret_004.tif,529,927,29,524,925,28,2571,1127,6518,2
48,5,2,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,847,177,24,843,175,22,2010,1215,13729,1
48,5,2,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,905,156,25,900,156,23,1926,1316,16492,2
49,5,3,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,574,290,23,572,287,25,2471,1738,8198,1
49,5,3,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,570,333,22,565,330,23,2407,1769,9422,2
50,5,4,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,189,266,25,186,266,25,3141,3677,11139,1
50,5,4,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,238,297,25,236,294,23,2263,1396,8345,2
51,5,5,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,765,399,20,766,394,22,1927,909,3521,1
51,5,5,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,753,415,29,746,415,29,2071,910,3535,2
52,5,6,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,548,479,25,545,479,25,3309,3943,13675,1
52,5,6,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,505,408,26,500,409,28,5569,1333,4362,2
53,5,7,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,261,434,23,265,434,21,2577,1425,10981,1
53,5,7,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,299,419,22,300,419,25,2787,2633,3627,2
54,5,8,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,882,467,27,881,461,26,1895,882,3655,1
54,5,8,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,883,496,31,883,491,29,1827,905,4348,2
55,5,9,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,296,766,21,293,769,19,2388,1022,3900,1
55,5,9,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,296,794,29,297,794,26,2199,1050,7503,2
57,5,11,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,156,739,22,152,740,23,2536,2335,9359,1
57,5,11,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,128,808,31,128,809,28,2044,1009,5860,2
58,5,12,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,351,850,35,347,847,33,3945,1177,3921,1
58,5,12,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,458,846,28,459,846,25,2511,1031,9750,2
59,5,13,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,941,937,30,938,940,28,2169,1230,10723,1
59,5,13,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,960,954,24,960,954,21,2032,954,3489,2
60,5,14,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,516,912,26,511,916,25,2037,1121,4949,1
60,5,14,2,/Users/anamota/Desktop/iAM658/a488_005.tif,/Users/anamota/Desktop/iAM658/a594_005.tif,/Users/anamota/Desktop/iAM658/a488fret_005.tif,664,904,26,659,905,24,2227,1085,9446,2
61,6,1,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,70,126,29,68,130,27,1900,1021,5133,1
61,6,1,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,132,135,21,130,129,22,2084,903,3369,2
63,6,3,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,428,186,29,424,188,27,2425,1052,5430,1
63,6,3,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,437,246,26,434,242,24,2287,1088,5488,2
65,6,5,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,916,508,27,912,506,25,2579,1034,7626,1
65,6,5,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,955,448,27,950,447,25,2536,994,4337,2
68,6,8,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,957,559,30,959,565,30,2345,1144,8853,1
68,6,8,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,953,525,29,953,519,28,2181,989,4147,2
69,6,9,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,859,603,32,857,607,30,2183,989,9450,1
69,6,9,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,912,593,22,917,592,24,2269,1006,9893,2
71,6,11,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,161,815,25,160,810,26,2712,1144,4713,1
71,6,11,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,162,758,22,168,760,21,2478,1689,5198,2
72,6,12,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,435,904,26,429,906,25,2743,1996,9038,1
72,6,12,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,401,774,20,402,779,22,3105,3082,9169,2
73,6,13,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,831,987,29,835,987,31,2154,1363,8518,1
73,6,13,2,/Users/anamota/Desktop/iAM658/a488_006.tif,/Users/anamota/Desktop/iAM658/a594_006.tif,/Users/anamota/Desktop/iAM658/a488fret_006.tif,874,949,27,873,944,25,2023,1056,9707,2
74,7,1,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,484,130,24,481,129,24,2809,2725,14105,1
74,7,1,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,417,85,36,412,86,34,2005,1003,5514,2
75,7,2,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,404,147,27,399,146,25,2253,1324,5639,1
75,7,2,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,360,180,32,360,180,29,2408,1057,5935,2
76,7,3,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,676,326,26,672,327,24,2260,951,5488,1
76,7,3,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,734,305,27,729,306,25,2241,1147,13481,2
78,7,5,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,257,529,29,253,526,27,2353,1235,9269,1
78,7,5,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,245,487,31,246,487,28,2605,1198,7427,2
79,7,6,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,295,668,25,296,664,23,2237,1027,9942,1
79,7,6,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,415,646,27,414,650,25,2363,1107,6947,2
80,7,7,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,541,691,30,547,691,29,2464,1190,5444,1
80,7,7,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,588,654,20,588,655,23,2158,1037,5901,2
82,7,9,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,811,771,44,807,768,42,4014,1365,6717,1
82,7,9,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,788,754,26,784,759,27,5858,1244,6318,2
83,7,10,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,332,797,22,328,802,23,2584,1775,11555,1
83,7,10,2,/Users/anamota/Desktop/iAM658/a488_007.tif,/Users/anamota/Desktop/iAM658/a594_007.tif,/Users/anamota/Desktop/iAM658/a488fret_007.tif,291,768,33,291,769,30,2266,1262,7013,2
