nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
7,1,7,2,/Volumes/projects/FRET-FISH/iAM583/a488_001.tif,/Volumes/projects/FRET-FISH/iAM583/a594_001.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_001.tif,806,873,12,801,872,14,2671,2509,4932,1
7,1,7,2,/Volumes/projects/FRET-FISH/iAM583/a488_001.tif,/Volumes/projects/FRET-FISH/iAM583/a594_001.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_001.tif,746,913,15,747,913,12,3472,7885,4842,2
8,1,8,2,/Volumes/projects/FRET-FISH/iAM583/a488_001.tif,/Volumes/projects/FRET-FISH/iAM583/a594_001.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_001.tif,466,864,14,463,865,14,3727,7866,14435,1
8,1,8,2,/Volumes/projects/FRET-FISH/iAM583/a488_001.tif,/Volumes/projects/FRET-FISH/iAM583/a594_001.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_001.tif,441,897,15,442,897,18,4612,8245,7575,2
10,2,2,2,/Volumes/projects/FRET-FISH/iAM583/a488_002.tif,/Volumes/projects/FRET-FISH/iAM583/a594_002.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_002.tif,467,256,13,463,253,15,3230,2212,4887,1
10,2,2,2,/Volumes/projects/FRET-FISH/iAM583/a488_002.tif,/Volumes/projects/FRET-FISH/iAM583/a594_002.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_002.tif,433,292,11,434,292,8,4654,14313,4591,2
12,2,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_002.tif,/Volumes/projects/FRET-FISH/iAM583/a594_002.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_002.tif,867,427,26,866,424,24,5058,4686,15172,1
12,2,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_002.tif,/Volumes/projects/FRET-FISH/iAM583/a594_002.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_002.tif,839,429,19,840,429,22,5736,5279,10191,2
14,2,6,2,/Volumes/projects/FRET-FISH/iAM583/a488_002.tif,/Volumes/projects/FRET-FISH/iAM583/a594_002.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_002.tif,977,558,15,974,553,16,4639,5482,8321,1
14,2,6,2,/Volumes/projects/FRET-FISH/iAM583/a488_002.tif,/Volumes/projects/FRET-FISH/iAM583/a594_002.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_002.tif,939,551,20,937,557,20,4656,3468,10668,2
19,3,2,2,/Volumes/projects/FRET-FISH/iAM583/a488_003.tif,/Volumes/projects/FRET-FISH/iAM583/a594_003.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_003.tif,256,401,14,251,400,12,3099,4707,17603,1
19,3,2,2,/Volumes/projects/FRET-FISH/iAM583/a488_003.tif,/Volumes/projects/FRET-FISH/iAM583/a594_003.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_003.tif,313,439,13,313,439,16,3597,11183,4993,2
25,4,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_004.tif,/Volumes/projects/FRET-FISH/iAM583/a594_004.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_004.tif,230,426,15,233,422,14,3245,2308,9870,1
25,4,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_004.tif,/Volumes/projects/FRET-FISH/iAM583/a594_004.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_004.tif,233,395,23,231,399,21,3216,2369,7640,2
33,5,6,2,/Volumes/projects/FRET-FISH/iAM583/a488_005.tif,/Volumes/projects/FRET-FISH/iAM583/a594_005.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_005.tif,618,828,12,615,829,12,3315,6974,11034,1
33,5,6,2,/Volumes/projects/FRET-FISH/iAM583/a488_005.tif,/Volumes/projects/FRET-FISH/iAM583/a594_005.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_005.tif,591,862,13,589,865,11,2611,3705,14200,2
34,5,7,2,/Volumes/projects/FRET-FISH/iAM583/a488_005.tif,/Volumes/projects/FRET-FISH/iAM583/a594_005.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_005.tif,134,849,9,135,845,11,2783,2489,16075,1
34,5,7,2,/Volumes/projects/FRET-FISH/iAM583/a488_005.tif,/Volumes/projects/FRET-FISH/iAM583/a594_005.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_005.tif,164,869,12,163,875,13,3084,4980,5013,2
37,6,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_006.tif,/Volumes/projects/FRET-FISH/iAM583/a594_006.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_006.tif,799,319,17,795,318,15,3819,3932,25113,1
37,6,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_006.tif,/Volumes/projects/FRET-FISH/iAM583/a594_006.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_006.tif,772,331,17,769,335,15,3381,3242,16772,2
50,8,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_008.tif,/Volumes/projects/FRET-FISH/iAM583/a594_008.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_008.tif,67,436,13,69,434,15,3598,6276,8113,1
50,8,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_008.tif,/Volumes/projects/FRET-FISH/iAM583/a594_008.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_008.tif,75,412,14,75,413,17,3896,7710,4987,2
69,11,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_011.tif,/Volumes/projects/FRET-FISH/iAM583/a594_011.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_011.tif,968,346,15,965,342,13,2812,2451,14452,1
69,11,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_011.tif,/Volumes/projects/FRET-FISH/iAM583/a594_011.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_011.tif,943,272,29,938,271,27,3324,1907,4658,2
71,11,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_011.tif,/Volumes/projects/FRET-FISH/iAM583/a594_011.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_011.tif,123,808,13,123,813,12,2796,4039,15012,1
71,11,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_011.tif,/Volumes/projects/FRET-FISH/iAM583/a594_011.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_011.tif,169,737,14,170,742,16,3027,2064,4723,2
76,12,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_012.tif,/Volumes/projects/FRET-FISH/iAM583/a594_012.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_012.tif,571,792,19,567,795,17,2932,2735,8946,1
76,12,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_012.tif,/Volumes/projects/FRET-FISH/iAM583/a594_012.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_012.tif,639,755,13,640,750,11,3112,2027,4287,2
77,12,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_012.tif,/Volumes/projects/FRET-FISH/iAM583/a594_012.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_012.tif,251,818,22,246,817,24,5563,3045,7020,1
77,12,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_012.tif,/Volumes/projects/FRET-FISH/iAM583/a594_012.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_012.tif,290,826,13,283,826,13,5552,8152,6419,2
82,13,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_013.tif,/Volumes/projects/FRET-FISH/iAM583/a594_013.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_013.tif,242,825,15,238,828,13,2903,2226,7592,1
82,13,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_013.tif,/Volumes/projects/FRET-FISH/iAM583/a594_013.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_013.tif,182,854,15,182,859,13,2887,2651,6375,2
85,14,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_014.tif,/Volumes/projects/FRET-FISH/iAM583/a594_014.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_014.tif,505,512,19,502,515,17,2825,3229,19441,1
85,14,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_014.tif,/Volumes/projects/FRET-FISH/iAM583/a594_014.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_014.tif,445,599,15,445,598,18,3216,6311,4332,2
86,14,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_014.tif,/Volumes/projects/FRET-FISH/iAM583/a594_014.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_014.tif,258,753,15,254,754,16,3282,8654,10836,1
86,14,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_014.tif,/Volumes/projects/FRET-FISH/iAM583/a594_014.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_014.tif,232,680,15,227,684,15,2809,3996,5164,2
88,14,6,2,/Volumes/projects/FRET-FISH/iAM583/a488_014.tif,/Volumes/projects/FRET-FISH/iAM583/a594_014.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_014.tif,85,932,11,82,934,12,3191,6845,10476,1
88,14,6,2,/Volumes/projects/FRET-FISH/iAM583/a488_014.tif,/Volumes/projects/FRET-FISH/iAM583/a594_014.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_014.tif,78,865,15,74,870,16,3044,4261,10244,2
92,15,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_015.tif,/Volumes/projects/FRET-FISH/iAM583/a594_015.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_015.tif,933,827,17,929,824,15,2507,2292,12583,1
92,15,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_015.tif,/Volumes/projects/FRET-FISH/iAM583/a594_015.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_015.tif,1015,779,19,1018,783,17,2198,1951,5014,2
94,16,1,2,/Volumes/projects/FRET-FISH/iAM583/a488_016.tif,/Volumes/projects/FRET-FISH/iAM583/a594_016.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_016.tif,645,160,16,643,156,14,2969,3470,17212,1
94,16,1,2,/Volumes/projects/FRET-FISH/iAM583/a488_016.tif,/Volumes/projects/FRET-FISH/iAM583/a594_016.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_016.tif,673,38,11,670,34,13,2978,2159,4789,2
96,16,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_016.tif,/Volumes/projects/FRET-FISH/iAM583/a594_016.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_016.tif,226,444,13,222,440,14,3890,2239,5979,1
96,16,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_016.tif,/Volumes/projects/FRET-FISH/iAM583/a594_016.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_016.tif,227,405,10,228,405,13,3373,2184,4523,2
101,16,8,2,/Volumes/projects/FRET-FISH/iAM583/a488_016.tif,/Volumes/projects/FRET-FISH/iAM583/a594_016.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_016.tif,418,834,13,416,838,11,3331,3187,13643,1
101,16,8,2,/Volumes/projects/FRET-FISH/iAM583/a488_016.tif,/Volumes/projects/FRET-FISH/iAM583/a594_016.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_016.tif,471,852,16,471,852,19,4765,2936,5552,2
106,17,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_017.tif,/Volumes/projects/FRET-FISH/iAM583/a594_017.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_017.tif,634,547,12,629,548,10,2557,1907,8973,1
106,17,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_017.tif,/Volumes/projects/FRET-FISH/iAM583/a594_017.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_017.tif,634,599,12,633,604,10,2865,1886,4342,2
109,18,2,2,/Volumes/projects/FRET-FISH/iAM583/a488_018.tif,/Volumes/projects/FRET-FISH/iAM583/a594_018.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_018.tif,825,283,15,825,279,13,2578,2453,8157,1
109,18,2,2,/Volumes/projects/FRET-FISH/iAM583/a488_018.tif,/Volumes/projects/FRET-FISH/iAM583/a594_018.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_018.tif,851,242,14,852,238,12,2728,2732,10875,2
111,18,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_018.tif,/Volumes/projects/FRET-FISH/iAM583/a594_018.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_018.tif,665,577,15,661,577,13,2877,3057,4865,1
111,18,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_018.tif,/Volumes/projects/FRET-FISH/iAM583/a594_018.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_018.tif,670,538,18,670,538,15,3165,2341,5023,2
113,19,2,2,/Volumes/projects/FRET-FISH/iAM583/a488_019.tif,/Volumes/projects/FRET-FISH/iAM583/a594_019.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_019.tif,149,223,18,144,222,16,5954,3429,8153,1
113,19,2,2,/Volumes/projects/FRET-FISH/iAM583/a488_019.tif,/Volumes/projects/FRET-FISH/iAM583/a594_019.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_019.tif,131,193,17,130,198,15,5116,3096,6303,2
114,19,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_019.tif,/Volumes/projects/FRET-FISH/iAM583/a594_019.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_019.tif,280,437,17,275,433,18,6354,4962,7283,1
114,19,3,2,/Volumes/projects/FRET-FISH/iAM583/a488_019.tif,/Volumes/projects/FRET-FISH/iAM583/a594_019.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_019.tif,308,459,16,303,455,17,6366,3198,8690,2
115,19,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_019.tif,/Volumes/projects/FRET-FISH/iAM583/a594_019.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_019.tif,465,716,22,470,715,20,4940,3022,11930,1
115,19,4,2,/Volumes/projects/FRET-FISH/iAM583/a488_019.tif,/Volumes/projects/FRET-FISH/iAM583/a594_019.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_019.tif,482,788,23,477,789,21,4599,3472,9665,2
116,19,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_019.tif,/Volumes/projects/FRET-FISH/iAM583/a594_019.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_019.tif,389,844,18,384,844,16,4548,3806,9177,1
116,19,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_019.tif,/Volumes/projects/FRET-FISH/iAM583/a594_019.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_019.tif,364,770,21,359,770,19,4998,3662,7721,2
122,20,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_020.tif,/Volumes/projects/FRET-FISH/iAM583/a594_020.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_020.tif,626,579,10,625,573,11,2749,4205,3903,1
122,20,5,2,/Volumes/projects/FRET-FISH/iAM583/a488_020.tif,/Volumes/projects/FRET-FISH/iAM583/a594_020.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_020.tif,616,623,13,622,620,13,2733,1935,4946,2
124,21,1,2,/Volumes/projects/FRET-FISH/iAM583/a488_021.tif,/Volumes/projects/FRET-FISH/iAM583/a594_021.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_021.tif,682,118,21,676,121,21,2486,2107,4219,1
124,21,1,2,/Volumes/projects/FRET-FISH/iAM583/a488_021.tif,/Volumes/projects/FRET-FISH/iAM583/a594_021.tif,/Volumes/projects/FRET-FISH/iAM583/a488fret_021.tif,651,161,14,646,160,12,3309,11827,4689,2
