nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
29,7,4,2,/Users/anamota/Desktop/iAM714/a488_007.tif,/Users/anamota/Desktop/iAM714/a594_007.tif,/Users/anamota/Desktop/iAM714/a488fret_007.tif,106,690,21,106,690,24,2581,7143,4202,1
29,7,4,2,/Users/anamota/Desktop/iAM714/a488_007.tif,/Users/anamota/Desktop/iAM714/a594_007.tif,/Users/anamota/Desktop/iAM714/a488fret_007.tif,69,734,25,68,734,22,2461,3843,4022,2
30,7,5,2,/Users/anamota/Desktop/iAM714/a488_007.tif,/Users/anamota/Desktop/iAM714/a594_007.tif,/Users/anamota/Desktop/iAM714/a488fret_007.tif,105,884,21,102,885,22,2303,5224,7575,1
30,7,5,2,/Users/anamota/Desktop/iAM714/a488_007.tif,/Users/anamota/Desktop/iAM714/a594_007.tif,/Users/anamota/Desktop/iAM714/a488fret_007.tif,139,814,28,134,815,26,2226,2794,6875,2
31,8,1,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,559,169,21,557,165,19,2433,3838,17772,1
31,8,1,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,560,193,19,555,192,17,2026,3037,4548,2
32,8,2,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,797,248,23,791,246,23,2125,4892,9461,1
32,8,2,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,851,203,24,847,201,22,1516,2236,8328,2
33,8,3,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,241,362,20,244,364,18,2162,4684,17062,1
33,8,3,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,184,344,22,180,341,24,2153,2956,3698,2
34,8,4,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,691,477,17,687,473,16,1731,2194,7383,1
34,8,4,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,718,530,19,723,534,18,1768,2352,11732,2
36,8,6,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,109,879,18,105,880,19,2414,7157,12099,1
36,8,6,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,85,867,19,81,868,20,2247,6591,7904,2
37,8,7,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,430,792,21,429,788,19,1998,4193,10666,1
37,8,7,2,/Users/anamota/Desktop/iAM714/a488_008.tif,/Users/anamota/Desktop/iAM714/a594_008.tif,/Users/anamota/Desktop/iAM714/a488fret_008.tif,463,798,22,460,802,20,2512,3013,6837,2
38,9,1,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,642,198,20,638,195,18,2041,2622,11737,1
38,9,1,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,562,191,22,562,186,20,2129,2516,8726,2
39,9,2,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,496,379,18,492,377,16,2194,4490,3866,1
39,9,2,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,581,377,20,586,376,18,1991,2358,5048,2
40,9,3,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,183,345,22,178,349,21,1988,2270,4123,1
40,9,3,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,123,408,16,123,408,19,2068,2372,3833,2
41,9,4,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,956,552,20,960,547,21,1794,2170,8245,1
41,9,4,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,903,476,19,898,475,17,2079,2292,15317,2
42,9,5,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,354,729,20,351,731,21,2096,3800,6963,1
42,9,5,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,350,672,20,344,674,19,1948,2184,4033,2
43,9,6,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,693,831,17,687,829,18,1927,3033,8076,1
43,9,6,2,/Users/anamota/Desktop/iAM714/a488_009.tif,/Users/anamota/Desktop/iAM714/a594_009.tif,/Users/anamota/Desktop/iAM714/a488fret_009.tif,674,883,17,673,888,15,1835,2255,7624,2
48,11,1,2,/Users/anamota/Desktop/iAM714/a488_011.tif,/Users/anamota/Desktop/iAM714/a594_011.tif,/Users/anamota/Desktop/iAM714/a488fret_011.tif,606,316,20,603,313,18,2073,2563,5019,1
48,11,1,2,/Users/anamota/Desktop/iAM714/a488_011.tif,/Users/anamota/Desktop/iAM714/a594_011.tif,/Users/anamota/Desktop/iAM714/a488fret_011.tif,592,300,25,588,298,23,2098,4418,7616,2
49,11,2,2,/Users/anamota/Desktop/iAM714/a488_011.tif,/Users/anamota/Desktop/iAM714/a594_011.tif,/Users/anamota/Desktop/iAM714/a488fret_011.tif,868,577,23,873,578,21,1919,1983,10875,1
49,11,2,2,/Users/anamota/Desktop/iAM714/a488_011.tif,/Users/anamota/Desktop/iAM714/a594_011.tif,/Users/anamota/Desktop/iAM714/a488fret_011.tif,906,530,17,905,535,19,1864,2067,3632,2
50,11,3,2,/Users/anamota/Desktop/iAM714/a488_011.tif,/Users/anamota/Desktop/iAM714/a594_011.tif,/Users/anamota/Desktop/iAM714/a488fret_011.tif,339,561,17,338,556,16,1890,4075,6633,1
50,11,3,2,/Users/anamota/Desktop/iAM714/a488_011.tif,/Users/anamota/Desktop/iAM714/a594_011.tif,/Users/anamota/Desktop/iAM714/a488fret_011.tif,373,532,14,380,532,14,2041,5096,3259,2
51,11,4,2,/Users/anamota/Desktop/iAM714/a488_011.tif,/Users/anamota/Desktop/iAM714/a594_011.tif,/Users/anamota/Desktop/iAM714/a488fret_011.tif,206,770,19,207,766,21,2049,4931,6921,1
51,11,4,2,/Users/anamota/Desktop/iAM714/a488_011.tif,/Users/anamota/Desktop/iAM714/a594_011.tif,/Users/anamota/Desktop/iAM714/a488fret_011.tif,195,752,19,196,747,21,2032,3100,6307,2
54,12,3,2,/Users/anamota/Desktop/iAM714/a488_012.tif,/Users/anamota/Desktop/iAM714/a594_012.tif,/Users/anamota/Desktop/iAM714/a488fret_012.tif,317,585,17,315,579,18,2456,2785,7605,1
54,12,3,2,/Users/anamota/Desktop/iAM714/a488_012.tif,/Users/anamota/Desktop/iAM714/a594_012.tif,/Users/anamota/Desktop/iAM714/a488fret_012.tif,310,578,25,314,581,27,2517,4916,9064,2
61,14,1,2,/Users/anamota/Desktop/iAM714/a488_014.tif,/Users/anamota/Desktop/iAM714/a594_014.tif,/Users/anamota/Desktop/iAM714/a488fret_014.tif,149,374,31,145,374,33,2847,5316,7126,1
61,14,1,2,/Users/anamota/Desktop/iAM714/a488_014.tif,/Users/anamota/Desktop/iAM714/a594_014.tif,/Users/anamota/Desktop/iAM714/a488fret_014.tif,151,380,22,147,377,24,2311,2897,4488,2
62,14,2,2,/Users/anamota/Desktop/iAM714/a488_014.tif,/Users/anamota/Desktop/iAM714/a594_014.tif,/Users/anamota/Desktop/iAM714/a488fret_014.tif,422,484,21,426,485,23,2077,2573,5619,1
62,14,2,2,/Users/anamota/Desktop/iAM714/a488_014.tif,/Users/anamota/Desktop/iAM714/a594_014.tif,/Users/anamota/Desktop/iAM714/a488fret_014.tif,442,498,20,446,493,21,2212,2351,4513,2
63,14,3,2,/Users/anamota/Desktop/iAM714/a488_014.tif,/Users/anamota/Desktop/iAM714/a594_014.tif,/Users/anamota/Desktop/iAM714/a488fret_014.tif,802,664,22,799,661,20,2064,2071,5845,1
63,14,3,2,/Users/anamota/Desktop/iAM714/a488_014.tif,/Users/anamota/Desktop/iAM714/a594_014.tif,/Users/anamota/Desktop/iAM714/a488fret_014.tif,708,647,25,705,651,23,2009,3700,9887,2
64,14,4,2,/Users/anamota/Desktop/iAM714/a488_014.tif,/Users/anamota/Desktop/iAM714/a594_014.tif,/Users/anamota/Desktop/iAM714/a488fret_014.tif,247,884,16,244,886,18,1932,4921,6880,1
64,14,4,2,/Users/anamota/Desktop/iAM714/a488_014.tif,/Users/anamota/Desktop/iAM714/a594_014.tif,/Users/anamota/Desktop/iAM714/a488fret_014.tif,313,859,24,309,854,23,2072,3671,3301,2
65,15,1,2,/Users/anamota/Desktop/iAM714/a488_015.tif,/Users/anamota/Desktop/iAM714/a594_015.tif,/Users/anamota/Desktop/iAM714/a488fret_015.tif,632,137,15,631,136,16,2292,6001,11289,1
65,15,1,2,/Users/anamota/Desktop/iAM714/a488_015.tif,/Users/anamota/Desktop/iAM714/a594_015.tif,/Users/anamota/Desktop/iAM714/a488fret_015.tif,618,170,22,613,171,20,2009,2263,11604,2
66,15,2,2,/Users/anamota/Desktop/iAM714/a488_015.tif,/Users/anamota/Desktop/iAM714/a594_015.tif,/Users/anamota/Desktop/iAM714/a488fret_015.tif,561,540,16,558,544,14,1913,2331,10450,1
66,15,2,2,/Users/anamota/Desktop/iAM714/a488_015.tif,/Users/anamota/Desktop/iAM714/a594_015.tif,/Users/anamota/Desktop/iAM714/a488fret_015.tif,584,496,19,585,496,22,2305,5045,4224,2
67,15,3,2,/Users/anamota/Desktop/iAM714/a488_015.tif,/Users/anamota/Desktop/iAM714/a594_015.tif,/Users/anamota/Desktop/iAM714/a488fret_015.tif,154,687,17,150,688,17,2269,4333,6336,1
67,15,3,2,/Users/anamota/Desktop/iAM714/a488_015.tif,/Users/anamota/Desktop/iAM714/a594_015.tif,/Users/anamota/Desktop/iAM714/a488fret_015.tif,167,703,21,167,699,19,2299,2569,10563,2
68,15,4,2,/Users/anamota/Desktop/iAM714/a488_015.tif,/Users/anamota/Desktop/iAM714/a594_015.tif,/Users/anamota/Desktop/iAM714/a488fret_015.tif,592,885,15,588,889,14,1857,4072,10941,1
68,15,4,2,/Users/anamota/Desktop/iAM714/a488_015.tif,/Users/anamota/Desktop/iAM714/a594_015.tif,/Users/anamota/Desktop/iAM714/a488fret_015.tif,565,872,15,571,872,14,1815,2328,19221,2
70,16,2,2,/Users/anamota/Desktop/iAM714/a488_016.tif,/Users/anamota/Desktop/iAM714/a594_016.tif,/Users/anamota/Desktop/iAM714/a488fret_016.tif,139,578,21,137,576,19,2327,3589,11144,1
70,16,2,2,/Users/anamota/Desktop/iAM714/a488_016.tif,/Users/anamota/Desktop/iAM714/a594_016.tif,/Users/anamota/Desktop/iAM714/a488fret_016.tif,148,526,22,148,527,25,2348,5284,3607,2
71,16,3,2,/Users/anamota/Desktop/iAM714/a488_016.tif,/Users/anamota/Desktop/iAM714/a594_016.tif,/Users/anamota/Desktop/iAM714/a488fret_016.tif,599,592,19,595,589,17,1900,2334,17057,1
71,16,3,2,/Users/anamota/Desktop/iAM714/a488_016.tif,/Users/anamota/Desktop/iAM714/a594_016.tif,/Users/anamota/Desktop/iAM714/a488fret_016.tif,568,569,17,569,569,20,2198,4739,3807,2
72,16,4,2,/Users/anamota/Desktop/iAM714/a488_016.tif,/Users/anamota/Desktop/iAM714/a594_016.tif,/Users/anamota/Desktop/iAM714/a488fret_016.tif,278,805,24,282,803,26,1955,2092,6249,1
72,16,4,2,/Users/anamota/Desktop/iAM714/a488_016.tif,/Users/anamota/Desktop/iAM714/a594_016.tif,/Users/anamota/Desktop/iAM714/a488fret_016.tif,228,844,25,230,848,27,2000,2168,5972,2
75,17,3,2,/Users/anamota/Desktop/iAM714/a488_017.tif,/Users/anamota/Desktop/iAM714/a594_017.tif,/Users/anamota/Desktop/iAM714/a488fret_017.tif,154,650,15,148,652,14,1902,2266,4809,1
75,17,3,2,/Users/anamota/Desktop/iAM714/a488_017.tif,/Users/anamota/Desktop/iAM714/a594_017.tif,/Users/anamota/Desktop/iAM714/a488fret_017.tif,89,627,18,89,626,15,1778,2163,3673,2
76,17,4,2,/Users/anamota/Desktop/iAM714/a488_017.tif,/Users/anamota/Desktop/iAM714/a594_017.tif,/Users/anamota/Desktop/iAM714/a488fret_017.tif,777,662,15,778,656,16,2430,5346,4863,1
76,17,4,2,/Users/anamota/Desktop/iAM714/a488_017.tif,/Users/anamota/Desktop/iAM714/a594_017.tif,/Users/anamota/Desktop/iAM714/a488fret_017.tif,737,670,16,742,669,18,1697,2121,4198,2
77,18,1,2,/Users/anamota/Desktop/iAM714/a488_018.tif,/Users/anamota/Desktop/iAM714/a594_018.tif,/Users/anamota/Desktop/iAM714/a488fret_018.tif,778,102,16,774,105,15,2457,6093,4263,1
77,18,1,2,/Users/anamota/Desktop/iAM714/a488_018.tif,/Users/anamota/Desktop/iAM714/a594_018.tif,/Users/anamota/Desktop/iAM714/a488fret_018.tif,767,144,32,772,143,30,3200,2302,4623,2
82,19,2,2,/Users/anamota/Desktop/iAM714/a488_019.tif,/Users/anamota/Desktop/iAM714/a594_019.tif,/Users/anamota/Desktop/iAM714/a488fret_019.tif,578,537,24,574,538,22,2562,2639,7869,1
82,19,2,2,/Users/anamota/Desktop/iAM714/a488_019.tif,/Users/anamota/Desktop/iAM714/a594_019.tif,/Users/anamota/Desktop/iAM714/a488fret_019.tif,546,492,18,545,492,21,2465,2905,4376,2
83,19,3,2,/Users/anamota/Desktop/iAM714/a488_019.tif,/Users/anamota/Desktop/iAM714/a594_019.tif,/Users/anamota/Desktop/iAM714/a488fret_019.tif,686,524,15,683,528,17,2970,6686,5306,1
83,19,3,2,/Users/anamota/Desktop/iAM714/a488_019.tif,/Users/anamota/Desktop/iAM714/a594_019.tif,/Users/anamota/Desktop/iAM714/a488fret_019.tif,629,486,17,632,482,15,2499,2712,4620,2
91,21,1,2,/Users/anamota/Desktop/iAM714/a488_021.tif,/Users/anamota/Desktop/iAM714/a594_021.tif,/Users/anamota/Desktop/iAM714/a488fret_021.tif,197,137,17,194,136,18,2768,8803,12076,1
91,21,1,2,/Users/anamota/Desktop/iAM714/a488_021.tif,/Users/anamota/Desktop/iAM714/a594_021.tif,/Users/anamota/Desktop/iAM714/a488fret_021.tif,318,139,20,314,139,21,2427,4739,8611,2
92,21,2,2,/Users/anamota/Desktop/iAM714/a488_021.tif,/Users/anamota/Desktop/iAM714/a594_021.tif,/Users/anamota/Desktop/iAM714/a488fret_021.tif,191,483,18,186,482,20,2552,5866,6797,1
92,21,2,2,/Users/anamota/Desktop/iAM714/a488_021.tif,/Users/anamota/Desktop/iAM714/a594_021.tif,/Users/anamota/Desktop/iAM714/a488fret_021.tif,239,429,16,239,436,16,2131,2671,3778,2
94,21,4,2,/Users/anamota/Desktop/iAM714/a488_021.tif,/Users/anamota/Desktop/iAM714/a594_021.tif,/Users/anamota/Desktop/iAM714/a488fret_021.tif,603,721,19,600,725,17,2202,3360,13230,1
94,21,4,2,/Users/anamota/Desktop/iAM714/a488_021.tif,/Users/anamota/Desktop/iAM714/a594_021.tif,/Users/anamota/Desktop/iAM714/a488fret_021.tif,539,734,19,534,735,17,2431,2509,7844,2
96,22,2,2,/Users/anamota/Desktop/iAM714/a488_022.tif,/Users/anamota/Desktop/iAM714/a594_022.tif,/Users/anamota/Desktop/iAM714/a488fret_022.tif,332,365,26,329,368,24,2388,2531,9251,1
96,22,2,2,/Users/anamota/Desktop/iAM714/a488_022.tif,/Users/anamota/Desktop/iAM714/a594_022.tif,/Users/anamota/Desktop/iAM714/a488fret_022.tif,363,329,25,357,332,25,2183,2515,4292,2
97,22,3,2,/Users/anamota/Desktop/iAM714/a488_022.tif,/Users/anamota/Desktop/iAM714/a594_022.tif,/Users/anamota/Desktop/iAM714/a488fret_022.tif,163,550,24,166,554,22,2540,3126,3959,1
97,22,3,2,/Users/anamota/Desktop/iAM714/a488_022.tif,/Users/anamota/Desktop/iAM714/a594_022.tif,/Users/anamota/Desktop/iAM714/a488fret_022.tif,131,581,24,131,580,27,2387,4028,4107,2
99,22,5,2,/Users/anamota/Desktop/iAM714/a488_022.tif,/Users/anamota/Desktop/iAM714/a594_022.tif,/Users/anamota/Desktop/iAM714/a488fret_022.tif,707,703,23,708,703,20,1994,2904,10448,1
99,22,5,2,/Users/anamota/Desktop/iAM714/a488_022.tif,/Users/anamota/Desktop/iAM714/a594_022.tif,/Users/anamota/Desktop/iAM714/a488fret_022.tif,711,727,27,711,726,24,2089,2467,5079,2
101,23,2,2,/Users/anamota/Desktop/iAM714/a488_023.tif,/Users/anamota/Desktop/iAM714/a594_023.tif,/Users/anamota/Desktop/iAM714/a488fret_023.tif,753,536,24,747,538,24,2021,3782,4895,1
101,23,2,2,/Users/anamota/Desktop/iAM714/a488_023.tif,/Users/anamota/Desktop/iAM714/a594_023.tif,/Users/anamota/Desktop/iAM714/a488fret_023.tif,745,507,26,741,505,24,1926,3078,12297,2
103,23,4,2,/Users/anamota/Desktop/iAM714/a488_023.tif,/Users/anamota/Desktop/iAM714/a594_023.tif,/Users/anamota/Desktop/iAM714/a488fret_023.tif,88,838,25,86,835,23,2041,3066,11813,1
103,23,4,2,/Users/anamota/Desktop/iAM714/a488_023.tif,/Users/anamota/Desktop/iAM714/a594_023.tif,/Users/anamota/Desktop/iAM714/a488fret_023.tif,117,863,18,123,865,17,2292,3946,7912,2
110,25,3,2,/Users/anamota/Desktop/iAM714/a488_025.tif,/Users/anamota/Desktop/iAM714/a594_025.tif,/Users/anamota/Desktop/iAM714/a488fret_025.tif,331,676,18,334,672,20,2353,2453,5790,1
110,25,3,2,/Users/anamota/Desktop/iAM714/a488_025.tif,/Users/anamota/Desktop/iAM714/a594_025.tif,/Users/anamota/Desktop/iAM714/a488fret_025.tif,322,664,26,318,659,25,2192,2344,4026,2
111,25,4,2,/Users/anamota/Desktop/iAM714/a488_025.tif,/Users/anamota/Desktop/iAM714/a594_025.tif,/Users/anamota/Desktop/iAM714/a488fret_025.tif,609,788,19,611,783,20,1736,2201,4180,1
111,25,4,2,/Users/anamota/Desktop/iAM714/a488_025.tif,/Users/anamota/Desktop/iAM714/a594_025.tif,/Users/anamota/Desktop/iAM714/a488fret_025.tif,536,722,21,542,719,21,1836,1852,6598,2
113,26,2,2,/Users/anamota/Desktop/iAM714/a488_026.tif,/Users/anamota/Desktop/iAM714/a594_026.tif,/Users/anamota/Desktop/iAM714/a488fret_026.tif,669,241,20,667,242,18,2552,8344,10111,1
113,26,2,2,/Users/anamota/Desktop/iAM714/a488_026.tif,/Users/anamota/Desktop/iAM714/a594_026.tif,/Users/anamota/Desktop/iAM714/a488fret_026.tif,719,206,22,718,202,24,2007,2893,6066,2
114,26,3,2,/Users/anamota/Desktop/iAM714/a488_026.tif,/Users/anamota/Desktop/iAM714/a594_026.tif,/Users/anamota/Desktop/iAM714/a488fret_026.tif,146,540,20,150,545,19,1978,2572,3594,1
114,26,3,2,/Users/anamota/Desktop/iAM714/a488_026.tif,/Users/anamota/Desktop/iAM714/a594_026.tif,/Users/anamota/Desktop/iAM714/a488fret_026.tif,158,592,24,158,599,24,2199,2324,9519,2
115,26,4,2,/Users/anamota/Desktop/iAM714/a488_026.tif,/Users/anamota/Desktop/iAM714/a594_026.tif,/Users/anamota/Desktop/iAM714/a488fret_026.tif,466,830,21,463,828,19,1843,1954,8309,1
115,26,4,2,/Users/anamota/Desktop/iAM714/a488_026.tif,/Users/anamota/Desktop/iAM714/a594_026.tif,/Users/anamota/Desktop/iAM714/a488fret_026.tif,494,753,18,500,755,19,1757,2016,3478,2
