nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
3,1,3,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,434,309,30,437,309,32,2221,998,3088,1
3,1,3,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,421,322,25,423,316,24,2706,2518,12291,2
7,1,7,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,382,568,22,378,565,20,2834,1008,6871,1
7,1,7,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,381,549,30,382,554,28,2060,1101,4783,2
9,1,9,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,441,653,39,446,649,38,5622,1286,8433,1
9,1,9,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,476,628,45,476,629,42,3912,3160,4736,2
10,1,10,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,623,776,25,619,778,23,1970,1098,6277,1
10,1,10,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,608,789,29,603,790,27,2387,1494,8732,2
12,1,12,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,426,931,31,424,925,32,1998,975,2907,1
12,1,12,2,/Volumes/projects/FRET-FISH/iAM662/a488_001.tif,/Volumes/projects/FRET-FISH/iAM662/a594_001.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_001.tif,438,923,24,439,928,26,2750,2605,7645,2
19,2,7,2,/Volumes/projects/FRET-FISH/iAM662/a488_002.tif,/Volumes/projects/FRET-FISH/iAM662/a594_002.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_002.tif,320,616,23,316,617,24,3234,4918,9248,1
19,2,7,2,/Volumes/projects/FRET-FISH/iAM662/a488_002.tif,/Volumes/projects/FRET-FISH/iAM662/a594_002.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_002.tif,336,589,24,339,593,26,1903,1010,2601,2
23,2,11,2,/Volumes/projects/FRET-FISH/iAM662/a488_002.tif,/Volumes/projects/FRET-FISH/iAM662/a594_002.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_002.tif,597,946,23,596,950,21,1669,1019,5188,1
23,2,11,2,/Volumes/projects/FRET-FISH/iAM662/a488_002.tif,/Volumes/projects/FRET-FISH/iAM662/a594_002.tif,/Volumes/projects/FRET-FISH/iAM662/a488fret_002.tif,567,923,26,562,922,24,1690,1362,7028,2
