nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
8,2,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_002.tif,/Volumes/projects/FRET-FISH/iAM732/a594_002.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_002.tif,486,809,16,483,805,17,2824,8430,5338,1
8,2,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_002.tif,/Volumes/projects/FRET-FISH/iAM732/a594_002.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_002.tif,542,795,14,539,799,16,2640,8009,4341,2
11,3,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_003.tif,/Volumes/projects/FRET-FISH/iAM732/a594_003.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_003.tif,108,442,18,104,442,18,3114,10229,7369,1
11,3,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_003.tif,/Volumes/projects/FRET-FISH/iAM732/a594_003.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_003.tif,166,459,11,164,460,13,3550,6630,4594,2
13,3,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_003.tif,/Volumes/projects/FRET-FISH/iAM732/a594_003.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_003.tif,797,720,16,796,725,14,2489,6117,3498,1
13,3,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_003.tif,/Volumes/projects/FRET-FISH/iAM732/a594_003.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_003.tif,699,754,11,699,753,14,2455,6894,3445,2
14,4,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,211,118,17,207,121,15,2678,3587,13910,1
14,4,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,166,102,15,166,95,15,2979,6347,3631,2
16,4,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,440,597,15,442,591,14,3251,7134,4320,1
16,4,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,477,582,10,477,582,13,2942,2219,4404,2
17,4,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,159,649,12,157,649,14,3174,9200,7607,1
17,4,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,245,602,14,242,605,12,2660,5913,6933,2
18,4,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,644,763,22,643,768,24,9410,2901,15157,1
18,4,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,599,723,16,598,728,14,2829,2445,6301,2
19,4,6,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,315,865,14,316,861,12,2662,7025,3786,1
19,4,6,2,/Volumes/projects/FRET-FISH/iAM732/a488_004.tif,/Volumes/projects/FRET-FISH/iAM732/a594_004.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_004.tif,213,866,14,214,866,17,3093,6165,4497,2
21,5,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_005.tif,/Volumes/projects/FRET-FISH/iAM732/a594_005.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_005.tif,546,703,14,548,709,13,2727,4542,3745,1
21,5,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_005.tif,/Volumes/projects/FRET-FISH/iAM732/a594_005.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_005.tif,462,706,14,462,701,12,2677,5054,5055,2
25,7,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_007.tif,/Volumes/projects/FRET-FISH/iAM732/a594_007.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_007.tif,497,349,10,496,347,12,3153,8647,4233,1
25,7,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_007.tif,/Volumes/projects/FRET-FISH/iAM732/a594_007.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_007.tif,489,248,18,485,251,16,2700,2525,8443,2
28,8,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_008.tif,/Volumes/projects/FRET-FISH/iAM732/a594_008.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_008.tif,296,233,10,293,233,11,3227,8114,6739,1
28,8,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_008.tif,/Volumes/projects/FRET-FISH/iAM732/a594_008.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_008.tif,351,215,13,348,219,11,2410,2207,6696,2
29,8,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_008.tif,/Volumes/projects/FRET-FISH/iAM732/a594_008.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_008.tif,383,480,14,388,479,16,2263,1872,3599,1
29,8,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_008.tif,/Volumes/projects/FRET-FISH/iAM732/a594_008.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_008.tif,407,484,9,406,479,11,2326,1793,3473,2
30,8,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_008.tif,/Volumes/projects/FRET-FISH/iAM732/a594_008.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_008.tif,635,710,15,632,706,13,2454,2766,10465,1
30,8,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_008.tif,/Volumes/projects/FRET-FISH/iAM732/a594_008.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_008.tif,679,729,17,679,729,14,5229,2502,5048,2
31,9,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,594,81,13,592,87,14,2832,6468,3848,1
31,9,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,627,71,21,624,75,19,2236,1816,6604,2
32,9,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,711,316,11,711,320,13,2809,4650,4060,1
32,9,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,749,340,19,750,345,17,2301,1891,6712,2
34,9,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,390,905,12,390,908,10,3948,14245,3866,1
34,9,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,421,876,16,420,871,14,2693,5624,3724,2
35,9,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,956,850,16,952,847,14,2785,2051,7132,1
35,9,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,968,887,14,968,886,11,2462,1910,4469,2
36,9,6,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,213,867,17,212,865,15,2681,5483,3826,1
36,9,6,2,/Volumes/projects/FRET-FISH/iAM732/a488_009.tif,/Volumes/projects/FRET-FISH/iAM732/a594_009.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_009.tif,171,925,16,171,932,16,3738,11066,3629,2
37,10,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_010.tif,/Volumes/projects/FRET-FISH/iAM732/a594_010.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_010.tif,317,269,14,317,270,17,2927,5472,4037,1
37,10,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_010.tif,/Volumes/projects/FRET-FISH/iAM732/a594_010.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_010.tif,304,283,19,304,282,22,2819,5173,4088,2
38,10,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_010.tif,/Volumes/projects/FRET-FISH/iAM732/a594_010.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_010.tif,770,324,15,770,321,13,2632,3439,15375,1
38,10,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_010.tif,/Volumes/projects/FRET-FISH/iAM732/a594_010.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_010.tif,727,322,15,733,320,16,2148,1772,7275,2
39,10,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_010.tif,/Volumes/projects/FRET-FISH/iAM732/a594_010.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_010.tif,487,450,13,490,455,12,2249,3510,18310,1
39,10,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_010.tif,/Volumes/projects/FRET-FISH/iAM732/a594_010.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_010.tif,544,393,15,544,393,12,3254,9404,4128,2
41,10,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_010.tif,/Volumes/projects/FRET-FISH/iAM732/a594_010.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_010.tif,397,830,13,402,831,11,2838,9579,3297,1
41,10,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_010.tif,/Volumes/projects/FRET-FISH/iAM732/a594_010.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_010.tif,404,796,14,404,796,11,2246,1658,3586,2
42,11,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_011.tif,/Volumes/projects/FRET-FISH/iAM732/a594_011.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_011.tif,350,141,14,345,143,15,3609,8288,5285,1
42,11,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_011.tif,/Volumes/projects/FRET-FISH/iAM732/a594_011.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_011.tif,403,132,14,400,128,12,2560,3203,8846,2
43,11,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_011.tif,/Volumes/projects/FRET-FISH/iAM732/a594_011.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_011.tif,647,344,11,652,340,11,2176,2911,5186,1
43,11,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_011.tif,/Volumes/projects/FRET-FISH/iAM732/a594_011.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_011.tif,704,371,12,709,370,14,2136,1755,5545,2
44,11,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_011.tif,/Volumes/projects/FRET-FISH/iAM732/a594_011.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_011.tif,254,655,16,249,656,14,2634,2344,5887,1
44,11,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_011.tif,/Volumes/projects/FRET-FISH/iAM732/a594_011.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_011.tif,210,633,11,211,633,14,3042,5361,4262,2
46,11,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_011.tif,/Volumes/projects/FRET-FISH/iAM732/a594_011.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_011.tif,250,764,12,247,764,14,3093,5471,6393,1
46,11,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_011.tif,/Volumes/projects/FRET-FISH/iAM732/a594_011.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_011.tif,224,735,13,230,735,14,3833,13122,3774,2
49,12,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_012.tif,/Volumes/projects/FRET-FISH/iAM732/a594_012.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_012.tif,528,858,13,524,855,11,2737,2366,5076,1
49,12,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_012.tif,/Volumes/projects/FRET-FISH/iAM732/a594_012.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_012.tif,505,840,9,500,841,11,3108,7537,4760,2
51,13,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_013.tif,/Volumes/projects/FRET-FISH/iAM732/a594_013.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_013.tif,311,545,15,310,549,13,2183,1991,5467,1
51,13,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_013.tif,/Volumes/projects/FRET-FISH/iAM732/a594_013.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_013.tif,331,577,11,332,577,14,3332,9969,7587,2
56,15,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_015.tif,/Volumes/projects/FRET-FISH/iAM732/a594_015.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_015.tif,645,599,14,641,602,12,2197,1568,3480,1
56,15,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_015.tif,/Volumes/projects/FRET-FISH/iAM732/a594_015.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_015.tif,621,563,13,621,562,10,2160,4377,4735,2
57,15,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_015.tif,/Volumes/projects/FRET-FISH/iAM732/a594_015.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_015.tif,157,617,11,162,619,12,2654,5080,3317,1
57,15,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_015.tif,/Volumes/projects/FRET-FISH/iAM732/a594_015.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_015.tif,195,622,14,196,627,16,2375,1622,2775,2
58,15,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_015.tif,/Volumes/projects/FRET-FISH/iAM732/a594_015.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_015.tif,109,725,7,106,729,9,2721,1624,3013,1
58,15,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_015.tif,/Volumes/projects/FRET-FISH/iAM732/a594_015.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_015.tif,132,747,11,131,752,13,2829,3960,5766,2
59,15,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_015.tif,/Volumes/projects/FRET-FISH/iAM732/a594_015.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_015.tif,400,664,13,401,670,14,3398,8233,3575,1
59,15,5,2,/Volumes/projects/FRET-FISH/iAM732/a488_015.tif,/Volumes/projects/FRET-FISH/iAM732/a594_015.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_015.tif,430,695,17,427,699,15,2377,2199,6567,2
60,16,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_016.tif,/Volumes/projects/FRET-FISH/iAM732/a594_016.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_016.tif,700,476,13,695,474,14,2336,4636,5728,1
60,16,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_016.tif,/Volumes/projects/FRET-FISH/iAM732/a594_016.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_016.tif,646,506,13,642,503,15,2540,4749,4974,2
61,16,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_016.tif,/Volumes/projects/FRET-FISH/iAM732/a594_016.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_016.tif,381,657,13,384,654,15,2593,4315,3048,1
61,16,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_016.tif,/Volumes/projects/FRET-FISH/iAM732/a594_016.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_016.tif,422,626,12,422,625,15,2758,6151,3067,2
63,17,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_017.tif,/Volumes/projects/FRET-FISH/iAM732/a594_017.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_017.tif,451,586,10,456,583,9,3530,12380,3731,1
63,17,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_017.tif,/Volumes/projects/FRET-FISH/iAM732/a594_017.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_017.tif,438,569,16,433,572,17,2045,1762,3545,2
65,18,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_018.tif,/Volumes/projects/FRET-FISH/iAM732/a594_018.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_018.tif,284,434,14,284,433,17,3618,5031,4790,1
65,18,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_018.tif,/Volumes/projects/FRET-FISH/iAM732/a594_018.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_018.tif,311,427,14,310,427,11,3085,4149,4606,2
67,18,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_018.tif,/Volumes/projects/FRET-FISH/iAM732/a594_018.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_018.tif,237,571,14,231,569,14,3170,4485,6259,1
67,18,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_018.tif,/Volumes/projects/FRET-FISH/iAM732/a594_018.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_018.tif,258,571,14,258,571,17,2891,3809,4560,2
68,18,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_018.tif,/Volumes/projects/FRET-FISH/iAM732/a594_018.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_018.tif,715,754,12,712,759,13,2935,6294,6772,1
68,18,4,2,/Volumes/projects/FRET-FISH/iAM732/a488_018.tif,/Volumes/projects/FRET-FISH/iAM732/a594_018.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_018.tif,746,717,11,744,721,9,2646,5704,4074,2
76,21,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_021.tif,/Volumes/projects/FRET-FISH/iAM732/a594_021.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_021.tif,354,527,11,357,532,10,2622,5857,3424,1
76,21,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_021.tif,/Volumes/projects/FRET-FISH/iAM732/a594_021.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_021.tif,285,487,9,280,486,11,2580,4912,3391,2
77,21,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_021.tif,/Volumes/projects/FRET-FISH/iAM732/a594_021.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_021.tif,699,591,12,695,587,13,3287,7363,4008,1
77,21,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_021.tif,/Volumes/projects/FRET-FISH/iAM732/a594_021.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_021.tif,636,657,14,633,661,12,2576,2267,6672,2
79,22,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_022.tif,/Volumes/projects/FRET-FISH/iAM732/a594_022.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_022.tif,532,549,11,526,546,11,3861,3050,4665,1
79,22,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_022.tif,/Volumes/projects/FRET-FISH/iAM732/a594_022.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_022.tif,613,524,9,608,523,11,3632,4333,4699,2
80,22,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_022.tif,/Volumes/projects/FRET-FISH/iAM732/a594_022.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_022.tif,612,754,10,618,755,9,3450,2201,5105,1
80,22,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_022.tif,/Volumes/projects/FRET-FISH/iAM732/a594_022.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_022.tif,596,742,10,594,736,9,3650,3315,5677,2
81,23,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_023.tif,/Volumes/projects/FRET-FISH/iAM732/a594_023.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_023.tif,299,326,12,300,326,15,4268,9430,4045,1
81,23,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_023.tif,/Volumes/projects/FRET-FISH/iAM732/a594_023.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_023.tif,308,378,11,308,371,11,3076,2417,3608,2
83,24,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_024.tif,/Volumes/projects/FRET-FISH/iAM732/a594_024.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_024.tif,765,265,13,764,262,11,2626,3957,7143,1
83,24,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_024.tif,/Volumes/projects/FRET-FISH/iAM732/a594_024.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_024.tif,732,301,12,733,295,11,2437,1826,4342,2
85,24,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_024.tif,/Volumes/projects/FRET-FISH/iAM732/a594_024.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_024.tif,226,425,10,227,420,12,3131,2167,3820,1
85,24,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_024.tif,/Volumes/projects/FRET-FISH/iAM732/a594_024.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_024.tif,279,356,11,279,355,8,2841,2218,3689,2
87,25,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_025.tif,/Volumes/projects/FRET-FISH/iAM732/a594_025.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_025.tif,371,248,16,366,246,15,3980,4734,8234,1
87,25,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_025.tif,/Volumes/projects/FRET-FISH/iAM732/a594_025.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_025.tif,409,209,15,405,206,17,3869,5639,4829,2
92,26,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_026.tif,/Volumes/projects/FRET-FISH/iAM732/a594_026.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_026.tif,762,458,12,759,463,11,2426,1691,4650,1
92,26,2,2,/Volumes/projects/FRET-FISH/iAM732/a488_026.tif,/Volumes/projects/FRET-FISH/iAM732/a594_026.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_026.tif,757,503,14,757,510,14,2305,2420,5210,2
99,29,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_029.tif,/Volumes/projects/FRET-FISH/iAM732/a594_029.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_029.tif,505,191,11,503,193,13,2734,5904,8016,1
99,29,1,2,/Volumes/projects/FRET-FISH/iAM732/a488_029.tif,/Volumes/projects/FRET-FISH/iAM732/a594_029.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_029.tif,553,222,17,550,226,15,2201,2083,7927,2
101,29,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_029.tif,/Volumes/projects/FRET-FISH/iAM732/a594_029.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_029.tif,489,856,13,486,857,14,2641,6345,6395,1
101,29,3,2,/Volumes/projects/FRET-FISH/iAM732/a488_029.tif,/Volumes/projects/FRET-FISH/iAM732/a594_029.tif,/Volumes/projects/FRET-FISH/iAM732/a488fret_029.tif,563,793,11,563,792,14,2908,6182,5537,2
