nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
3,1,3,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,630,430,30,624,432,30,2632,2817,6257,1
3,1,3,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,705,421,34,710,425,33,2341,1757,7545,2
4,1,4,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,941,590,27,944,595,27,3560,8116,4343,1
4,1,4,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,938,580,35,933,584,34,2419,1835,4528,2
7,1,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,279,775,32,282,779,30,2488,1730,3556,1
7,1,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,265,760,40,265,761,37,2677,1878,7032,2
8,1,8,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,508,704,27,513,708,28,4122,8371,6496,1
8,1,8,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,498,747,21,499,747,18,2396,1693,3950,2
10,1,10,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,697,823,29,694,822,31,2713,4297,11320,1
10,1,10,2,/Volumes/projects/FRET-FISH/iAM612/a488_001.tif,/Volumes/projects/FRET-FISH/iAM612/a594_001.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_001.tif,645,819,30,642,822,28,2340,1978,8777,2
11,2,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,213,142,27,213,142,24,2814,1825,4814,1
11,2,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,217,168,27,217,169,24,3174,3827,27127,2
12,2,2,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,449,203,24,449,201,22,2698,1543,7154,1
12,2,2,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,452,244,32,446,241,32,2609,2877,4826,2
14,2,4,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,260,382,19,257,382,20,2671,2680,7405,1
14,2,4,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,228,375,22,224,374,23,3721,9060,14826,2
15,2,5,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,815,404,26,810,404,24,2081,1548,6267,1
15,2,5,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,830,403,34,835,399,33,2130,1622,4178,2
16,2,6,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,301,498,27,303,504,27,3173,2886,8037,1
16,2,6,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,375,540,31,376,540,34,4028,2189,8345,2
17,2,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,511,471,28,515,467,28,2323,1695,9914,1
17,2,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,493,483,28,499,481,29,2516,1757,3856,2
18,2,8,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,371,640,29,371,635,28,3184,3312,7365,1
18,2,8,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,381,691,21,377,694,23,3568,6244,4001,2
19,2,9,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,1014,829,34,1019,833,33,2299,1379,4296,1
19,2,9,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,969,773,23,969,774,26,2202,1394,3619,2
20,2,10,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,349,814,36,347,810,35,2444,2284,9244,1
20,2,10,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,422,860,36,422,861,33,2375,2281,10654,2
21,2,11,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,726,951,21,721,954,21,2188,1633,3753,1
21,2,11,2,/Volumes/projects/FRET-FISH/iAM612/a488_002.tif,/Volumes/projects/FRET-FISH/iAM612/a594_002.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_002.tif,726,960,31,729,956,29,2271,2137,8174,2
22,3,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_003.tif,/Volumes/projects/FRET-FISH/iAM612/a594_003.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_003.tif,339,193,25,335,190,23,2590,3259,12341,1
22,3,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_003.tif,/Volumes/projects/FRET-FISH/iAM612/a594_003.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_003.tif,357,172,35,360,176,33,2242,1717,3444,2
26,3,5,2,/Volumes/projects/FRET-FISH/iAM612/a488_003.tif,/Volumes/projects/FRET-FISH/iAM612/a594_003.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_003.tif,180,553,26,176,552,27,2362,3757,5809,1
26,3,5,2,/Volumes/projects/FRET-FISH/iAM612/a488_003.tif,/Volumes/projects/FRET-FISH/iAM612/a594_003.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_003.tif,199,525,33,195,528,32,2749,4935,11998,2
28,3,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_003.tif,/Volumes/projects/FRET-FISH/iAM612/a594_003.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_003.tif,307,767,31,311,765,33,2541,2679,3317,1
28,3,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_003.tif,/Volumes/projects/FRET-FISH/iAM612/a594_003.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_003.tif,354,679,26,349,680,24,2579,2851,11423,2
30,4,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_004.tif,/Volumes/projects/FRET-FISH/iAM612/a594_004.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_004.tif,594,172,35,589,172,33,2155,1645,7721,1
30,4,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_004.tif,/Volumes/projects/FRET-FISH/iAM612/a594_004.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_004.tif,564,170,23,567,174,21,2467,1482,3788,2
36,4,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_004.tif,/Volumes/projects/FRET-FISH/iAM612/a594_004.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_004.tif,86,730,24,82,731,25,3488,6735,12252,1
36,4,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_004.tif,/Volumes/projects/FRET-FISH/iAM612/a594_004.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_004.tif,127,776,31,122,773,30,3711,7442,7232,2
37,4,8,2,/Volumes/projects/FRET-FISH/iAM612/a488_004.tif,/Volumes/projects/FRET-FISH/iAM612/a594_004.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_004.tif,407,844,24,406,848,22,2500,2171,13669,1
37,4,8,2,/Volumes/projects/FRET-FISH/iAM612/a488_004.tif,/Volumes/projects/FRET-FISH/iAM612/a594_004.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_004.tif,478,782,22,479,776,23,2089,1462,3679,2
38,5,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,576,154,36,582,151,36,2363,2724,6648,1
38,5,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,513,128,28,513,127,25,8001,2211,8645,2
39,5,2,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,373,270,26,376,265,25,2058,1632,3692,1
39,5,2,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,350,202,29,350,203,26,1997,1754,8850,2
40,5,3,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,671,180,36,672,183,34,2237,1564,11615,1
40,5,3,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,689,197,26,689,196,29,1997,1497,3401,2
41,5,4,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,609,437,35,607,437,36,2992,5514,10686,1
41,5,4,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,592,366,30,598,368,31,2179,1655,3854,2
42,5,5,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,440,520,26,435,521,24,2267,1641,7830,1
42,5,5,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,461,495,31,461,495,34,2580,3951,3760,2
44,5,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,111,680,37,115,679,35,3141,6024,3094,1
44,5,7,2,/Volumes/projects/FRET-FISH/iAM612/a488_005.tif,/Volumes/projects/FRET-FISH/iAM612/a594_005.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_005.tif,132,667,29,127,666,27,2531,1588,3290,2
47,6,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,391,27,29,388,25,29,4108,7550,13974,1
47,6,1,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,430,23,27,430,24,30,3589,5797,5123,2
49,6,3,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,75,327,35,72,332,36,2785,2691,9041,1
49,6,3,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,101,323,36,105,328,37,2936,2827,6734,2
51,6,5,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,856,534,34,856,531,32,2135,1605,7889,1
51,6,5,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,858,538,19,858,538,22,2034,1591,3802,2
52,6,6,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,779,604,34,777,610,33,2802,4084,16809,1
52,6,6,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,767,602,42,765,608,43,2225,1610,3830,2
54,6,8,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,253,618,44,252,624,44,3301,4901,8806,1
54,6,8,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,237,646,36,231,648,37,2705,1937,4175,2
55,6,9,2,/Volumes/projects/FRET-FISH/iAM612/a488_006.tif,/Volumes/projects/FRET-FISH/iAM612/a594_006.tif,/Volumes/projects/FRET-FISH/iAM612/a488fret_006.tif,397,739,30,393,737,32,2155,2566,3419,1
