nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
1,1,1,2,/Volumes/AM/iAM729/a488_001.tif,/Volumes/AM/iAM729/a594_001.tif,/Volumes/AM/iAM729/a488fret_001.tif,666,189,22,666,193,20,2418,4149,21504,1
1,1,1,2,/Volumes/AM/iAM729/a488_001.tif,/Volumes/AM/iAM729/a594_001.tif,/Volumes/AM/iAM729/a488fret_001.tif,704,230,16,708,233,18,3524,10465,15459,2
2,1,2,2,/Volumes/AM/iAM729/a488_001.tif,/Volumes/AM/iAM729/a594_001.tif,/Volumes/AM/iAM729/a488fret_001.tif,376,500,18,371,502,17,2426,4499,26328,1
2,1,2,2,/Volumes/AM/iAM729/a488_001.tif,/Volumes/AM/iAM729/a594_001.tif,/Volumes/AM/iAM729/a488fret_001.tif,448,497,17,452,502,16,3145,8289,10843,2
3,1,3,2,/Volumes/AM/iAM729/a488_001.tif,/Volumes/AM/iAM729/a594_001.tif,/Volumes/AM/iAM729/a488fret_001.tif,630,637,19,629,631,20,2540,4041,19456,1
3,1,3,2,/Volumes/AM/iAM729/a488_001.tif,/Volumes/AM/iAM729/a594_001.tif,/Volumes/AM/iAM729/a488fret_001.tif,610,688,19,610,687,16,2605,4819,21026,2
4,1,4,2,/Volumes/AM/iAM729/a488_001.tif,/Volumes/AM/iAM729/a594_001.tif,/Volumes/AM/iAM729/a488fret_001.tif,195,843,20,195,847,18,2573,4426,23578,1
4,1,4,2,/Volumes/AM/iAM729/a488_001.tif,/Volumes/AM/iAM729/a594_001.tif,/Volumes/AM/iAM729/a488fret_001.tif,213,860,22,214,856,20,2952,3877,28272,2
14,4,3,2,/Volumes/AM/iAM729/a488_004.tif,/Volumes/AM/iAM729/a594_004.tif,/Volumes/AM/iAM729/a488fret_004.tif,389,385,18,391,384,16,2653,5489,29571,1
14,4,3,2,/Volumes/AM/iAM729/a488_004.tif,/Volumes/AM/iAM729/a594_004.tif,/Volumes/AM/iAM729/a488fret_004.tif,423,411,16,419,406,17,3736,10869,21979,2
16,4,5,2,/Volumes/AM/iAM729/a488_004.tif,/Volumes/AM/iAM729/a594_004.tif,/Volumes/AM/iAM729/a488fret_004.tif,213,872,20,211,868,18,3883,7241,20584,1
16,4,5,2,/Volumes/AM/iAM729/a488_004.tif,/Volumes/AM/iAM729/a594_004.tif,/Volumes/AM/iAM729/a488fret_004.tif,193,844,22,196,848,20,4079,5951,16758,2
17,5,1,2,/Volumes/AM/iAM729/a488_005.tif,/Volumes/AM/iAM729/a594_005.tif,/Volumes/AM/iAM729/a488fret_005.tif,636,160,15,630,162,15,3909,11599,25971,1
17,5,1,2,/Volumes/AM/iAM729/a488_005.tif,/Volumes/AM/iAM729/a594_005.tif,/Volumes/AM/iAM729/a488fret_005.tif,734,165,19,729,161,18,2674,3858,13809,2
20,5,4,2,/Volumes/AM/iAM729/a488_005.tif,/Volumes/AM/iAM729/a594_005.tif,/Volumes/AM/iAM729/a488fret_005.tif,111,482,19,112,476,19,3078,6543,18181,1
20,5,4,2,/Volumes/AM/iAM729/a488_005.tif,/Volumes/AM/iAM729/a594_005.tif,/Volumes/AM/iAM729/a488fret_005.tif,154,606,16,148,607,15,2639,4151,11781,2
22,6,1,2,/Volumes/AM/iAM729/a488_006.tif,/Volumes/AM/iAM729/a594_006.tif,/Volumes/AM/iAM729/a488fret_006.tif,475,439,18,479,434,17,2998,5624,15824,1
22,6,1,2,/Volumes/AM/iAM729/a488_006.tif,/Volumes/AM/iAM729/a594_006.tif,/Volumes/AM/iAM729/a488fret_006.tif,481,418,21,481,418,24,3291,5719,19285,2
23,6,2,2,/Volumes/AM/iAM729/a488_006.tif,/Volumes/AM/iAM729/a594_006.tif,/Volumes/AM/iAM729/a488fret_006.tif,181,418,23,175,421,23,3310,5468,17765,1
23,6,2,2,/Volumes/AM/iAM729/a488_006.tif,/Volumes/AM/iAM729/a594_006.tif,/Volumes/AM/iAM729/a488fret_006.tif,144,416,21,140,421,22,3511,7267,18644,2
25,7,1,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,517,123,18,514,121,20,4016,13338,27454,1
25,7,1,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,573,162,22,569,157,22,3201,10109,14078,2
26,7,2,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,380,291,22,381,289,20,2492,4979,35442,1
26,7,2,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,379,231,21,379,230,18,3106,5115,13935,2
27,7,3,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,633,518,18,630,519,20,3767,10385,23629,1
27,7,3,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,687,517,23,685,521,21,2324,4577,36086,2
28,7,4,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,305,598,21,311,600,22,2664,4250,11715,1
28,7,4,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,312,554,19,307,558,20,2808,6814,21424,2
29,7,5,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,609,889,22,607,893,20,2716,5085,21592,1
29,7,5,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,596,868,27,593,872,25,3094,5158,22106,2
30,7,6,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,543,937,20,542,941,18,2803,6773,35326,1
30,7,6,2,/Volumes/AM/iAM729/a488_007.tif,/Volumes/AM/iAM729/a594_007.tif,/Volumes/AM/iAM729/a488fret_007.tif,562,898,19,556,901,19,3192,8208,40116,2
31,8,1,2,/Volumes/AM/iAM729/a488_008.tif,/Volumes/AM/iAM729/a594_008.tif,/Volumes/AM/iAM729/a488fret_008.tif,647,130,29,646,125,27,2753,4122,18626,1
31,8,1,2,/Volumes/AM/iAM729/a488_008.tif,/Volumes/AM/iAM729/a594_008.tif,/Volumes/AM/iAM729/a488fret_008.tif,646,152,18,646,152,21,2926,5235,11545,2
32,8,2,2,/Volumes/AM/iAM729/a488_008.tif,/Volumes/AM/iAM729/a594_008.tif,/Volumes/AM/iAM729/a488fret_008.tif,319,355,21,325,354,22,2581,4946,40106,1
32,8,2,2,/Volumes/AM/iAM729/a488_008.tif,/Volumes/AM/iAM729/a594_008.tif,/Volumes/AM/iAM729/a488fret_008.tif,346,396,19,341,396,21,2771,4991,14853,2
33,8,3,2,/Volumes/AM/iAM729/a488_008.tif,/Volumes/AM/iAM729/a594_008.tif,/Volumes/AM/iAM729/a488fret_008.tif,540,839,18,537,843,16,2238,4796,27507,1
33,8,3,2,/Volumes/AM/iAM729/a488_008.tif,/Volumes/AM/iAM729/a594_008.tif,/Volumes/AM/iAM729/a488fret_008.tif,509,847,17,504,848,19,2615,6804,18401,2
35,9,2,2,/Volumes/AM/iAM729/a488_009.tif,/Volumes/AM/iAM729/a594_009.tif,/Volumes/AM/iAM729/a488fret_009.tif,746,444,22,744,446,20,3092,6459,22912,1
35,9,2,2,/Volumes/AM/iAM729/a488_009.tif,/Volumes/AM/iAM729/a594_009.tif,/Volumes/AM/iAM729/a488fret_009.tif,717,450,19,713,453,21,2828,4514,16004,2
37,10,1,2,/Volumes/AM/iAM729/a488_010.tif,/Volumes/AM/iAM729/a594_010.tif,/Volumes/AM/iAM729/a488fret_010.tif,759,350,19,755,350,21,3949,7188,21044,1
37,10,1,2,/Volumes/AM/iAM729/a488_010.tif,/Volumes/AM/iAM729/a594_010.tif,/Volumes/AM/iAM729/a488fret_010.tif,703,299,19,705,305,20,3107,5842,20216,2
38,10,2,2,/Volumes/AM/iAM729/a488_010.tif,/Volumes/AM/iAM729/a594_010.tif,/Volumes/AM/iAM729/a488fret_010.tif,211,423,25,209,419,27,3071,6722,20466,1
38,10,2,2,/Volumes/AM/iAM729/a488_010.tif,/Volumes/AM/iAM729/a594_010.tif,/Volumes/AM/iAM729/a488fret_010.tif,202,457,26,197,458,24,3231,5204,14620,2
40,11,1,2,/Volumes/AM/iAM729/a488_011.tif,/Volumes/AM/iAM729/a594_011.tif,/Volumes/AM/iAM729/a488fret_011.tif,483,106,22,484,102,24,2943,4212,17396,1
40,11,1,2,/Volumes/AM/iAM729/a488_011.tif,/Volumes/AM/iAM729/a594_011.tif,/Volumes/AM/iAM729/a488fret_011.tif,563,168,21,563,174,20,3176,7410,16984,2
43,12,1,2,/Volumes/AM/iAM729/a488_012.tif,/Volumes/AM/iAM729/a594_012.tif,/Volumes/AM/iAM729/a488fret_012.tif,683,156,20,687,154,18,2862,3899,19095,1
43,12,1,2,/Volumes/AM/iAM729/a488_012.tif,/Volumes/AM/iAM729/a594_012.tif,/Volumes/AM/iAM729/a488fret_012.tif,658,115,21,658,114,18,2895,4338,11637,2
44,12,2,2,/Volumes/AM/iAM729/a488_012.tif,/Volumes/AM/iAM729/a594_012.tif,/Volumes/AM/iAM729/a488fret_012.tif,373,380,23,371,381,21,3494,7402,21397,1
44,12,2,2,/Volumes/AM/iAM729/a488_012.tif,/Volumes/AM/iAM729/a594_012.tif,/Volumes/AM/iAM729/a488fret_012.tif,404,478,16,404,479,19,10920,3861,14296,2
45,12,3,2,/Volumes/AM/iAM729/a488_012.tif,/Volumes/AM/iAM729/a594_012.tif,/Volumes/AM/iAM729/a488fret_012.tif,156,719,20,151,715,20,3732,7351,15737,1
45,12,3,2,/Volumes/AM/iAM729/a488_012.tif,/Volumes/AM/iAM729/a594_012.tif,/Volumes/AM/iAM729/a488fret_012.tif,248,686,20,245,690,18,2830,4962,20130,2
48,13,2,2,/Volumes/AM/iAM729/a488_013.tif,/Volumes/AM/iAM729/a594_013.tif,/Volumes/AM/iAM729/a488fret_013.tif,630,624,17,630,621,19,2553,5135,17336,1
48,13,2,2,/Volumes/AM/iAM729/a488_013.tif,/Volumes/AM/iAM729/a594_013.tif,/Volumes/AM/iAM729/a488fret_013.tif,663,544,17,658,543,19,2736,4085,10799,2
49,13,3,2,/Volumes/AM/iAM729/a488_013.tif,/Volumes/AM/iAM729/a594_013.tif,/Volumes/AM/iAM729/a488fret_013.tif,360,723,19,356,726,21,2278,3531,10329,1
49,13,3,2,/Volumes/AM/iAM729/a488_013.tif,/Volumes/AM/iAM729/a594_013.tif,/Volumes/AM/iAM729/a488fret_013.tif,333,797,19,326,797,19,2578,3968,19435,2
51,14,2,2,/Volumes/AM/iAM729/a488_014.tif,/Volumes/AM/iAM729/a594_014.tif,/Volumes/AM/iAM729/a488fret_014.tif,749,314,19,744,313,17,2418,3614,30349,1
51,14,2,2,/Volumes/AM/iAM729/a488_014.tif,/Volumes/AM/iAM729/a594_014.tif,/Volumes/AM/iAM729/a488fret_014.tif,659,356,20,666,356,20,2193,3422,11871,2
53,15,1,2,/Volumes/AM/iAM729/a488_015.tif,/Volumes/AM/iAM729/a594_015.tif,/Volumes/AM/iAM729/a488fret_015.tif,303,201,19,299,204,18,2434,5198,23637,1
53,15,1,2,/Volumes/AM/iAM729/a488_015.tif,/Volumes/AM/iAM729/a594_015.tif,/Volumes/AM/iAM729/a488fret_015.tif,232,227,24,236,230,22,3046,4396,13331,2
55,15,3,2,/Volumes/AM/iAM729/a488_015.tif,/Volumes/AM/iAM729/a594_015.tif,/Volumes/AM/iAM729/a488fret_015.tif,390,656,23,395,656,21,3191,4489,13573,1
55,15,3,2,/Volumes/AM/iAM729/a488_015.tif,/Volumes/AM/iAM729/a594_015.tif,/Volumes/AM/iAM729/a488fret_015.tif,368,661,20,372,664,22,2877,4307,13552,2
56,15,4,2,/Volumes/AM/iAM729/a488_015.tif,/Volumes/AM/iAM729/a594_015.tif,/Volumes/AM/iAM729/a488fret_015.tif,687,827,20,685,831,18,2663,4077,25053,1
56,15,4,2,/Volumes/AM/iAM729/a488_015.tif,/Volumes/AM/iAM729/a594_015.tif,/Volumes/AM/iAM729/a488fret_015.tif,664,925,20,662,929,18,2539,3275,11493,2
59,16,3,2,/Volumes/AM/iAM729/a488_016.tif,/Volumes/AM/iAM729/a594_016.tif,/Volumes/AM/iAM729/a488fret_016.tif,508,845,21,509,849,19,2890,5117,21125,1
59,16,3,2,/Volumes/AM/iAM729/a488_016.tif,/Volumes/AM/iAM729/a594_016.tif,/Volumes/AM/iAM729/a488fret_016.tif,483,839,22,476,839,22,3072,5103,15230,2
60,17,1,2,/Volumes/AM/iAM729/a488_017.tif,/Volumes/AM/iAM729/a594_017.tif,/Volumes/AM/iAM729/a488fret_017.tif,417,257,21,413,253,20,3816,9866,20294,1
60,17,1,2,/Volumes/AM/iAM729/a488_017.tif,/Volumes/AM/iAM729/a594_017.tif,/Volumes/AM/iAM729/a488fret_017.tif,442,233,19,447,229,18,2868,5536,27098,2
