nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
4,2,1,2,/Users/anamota/Desktop/iAM715/a488_002.tif,/Users/anamota/Desktop/iAM715/a594_002.tif,/Users/anamota/Desktop/iAM715/a488fret_002.tif,734,148,27,729,149,25,1893,2806,10206,1
4,2,1,2,/Users/anamota/Desktop/iAM715/a488_002.tif,/Users/anamota/Desktop/iAM715/a594_002.tif,/Users/anamota/Desktop/iAM715/a488fret_002.tif,705,175,23,700,176,25,2549,2625,5022,2
8,3,1,2,/Users/anamota/Desktop/iAM715/a488_003.tif,/Users/anamota/Desktop/iAM715/a594_003.tif,/Users/anamota/Desktop/iAM715/a488fret_003.tif,666,366,25,662,368,23,2099,2607,6653,1
8,3,1,2,/Users/anamota/Desktop/iAM715/a488_003.tif,/Users/anamota/Desktop/iAM715/a594_003.tif,/Users/anamota/Desktop/iAM715/a488fret_003.tif,685,372,18,690,373,20,2107,2711,16417,2
9,3,2,2,/Users/anamota/Desktop/iAM715/a488_003.tif,/Users/anamota/Desktop/iAM715/a594_003.tif,/Users/anamota/Desktop/iAM715/a488fret_003.tif,455,577,21,458,571,21,2311,5507,7444,1
9,3,2,2,/Users/anamota/Desktop/iAM715/a488_003.tif,/Users/anamota/Desktop/iAM715/a594_003.tif,/Users/anamota/Desktop/iAM715/a488fret_003.tif,425,594,20,424,589,22,2217,4150,7512,2
10,3,3,2,/Users/anamota/Desktop/iAM715/a488_003.tif,/Users/anamota/Desktop/iAM715/a594_003.tif,/Users/anamota/Desktop/iAM715/a488fret_003.tif,169,889,25,170,891,23,2788,6941,6298,1
10,3,3,2,/Users/anamota/Desktop/iAM715/a488_003.tif,/Users/anamota/Desktop/iAM715/a594_003.tif,/Users/anamota/Desktop/iAM715/a488fret_003.tif,146,825,22,147,825,25,2629,4705,4203,2
16,5,1,2,/Users/anamota/Desktop/iAM715/a488_005.tif,/Users/anamota/Desktop/iAM715/a594_005.tif,/Users/anamota/Desktop/iAM715/a488fret_005.tif,761,431,26,758,427,24,2198,2596,5751,1
16,5,1,2,/Users/anamota/Desktop/iAM715/a488_005.tif,/Users/anamota/Desktop/iAM715/a594_005.tif,/Users/anamota/Desktop/iAM715/a488fret_005.tif,759,444,34,758,439,32,2250,2535,8098,2
17,5,2,2,/Users/anamota/Desktop/iAM715/a488_005.tif,/Users/anamota/Desktop/iAM715/a594_005.tif,/Users/anamota/Desktop/iAM715/a488fret_005.tif,465,440,31,462,440,31,2821,7874,13603,1
17,5,2,2,/Users/anamota/Desktop/iAM715/a488_005.tif,/Users/anamota/Desktop/iAM715/a594_005.tif,/Users/anamota/Desktop/iAM715/a488fret_005.tif,450,462,33,446,464,31,2340,2704,5170,2
18,5,3,2,/Users/anamota/Desktop/iAM715/a488_005.tif,/Users/anamota/Desktop/iAM715/a594_005.tif,/Users/anamota/Desktop/iAM715/a488fret_005.tif,112,585,23,110,587,25,2630,6246,7338,1
18,5,3,2,/Users/anamota/Desktop/iAM715/a488_005.tif,/Users/anamota/Desktop/iAM715/a594_005.tif,/Users/anamota/Desktop/iAM715/a488fret_005.tif,119,531,25,122,535,23,2553,4076,3984,2
19,5,4,2,/Users/anamota/Desktop/iAM715/a488_005.tif,/Users/anamota/Desktop/iAM715/a594_005.tif,/Users/anamota/Desktop/iAM715/a488fret_005.tif,160,778,23,166,775,23,2394,2794,4701,1
19,5,4,2,/Users/anamota/Desktop/iAM715/a488_005.tif,/Users/anamota/Desktop/iAM715/a594_005.tif,/Users/anamota/Desktop/iAM715/a488fret_005.tif,173,773,32,173,780,32,2323,2802,7541,2
20,6,1,2,/Users/anamota/Desktop/iAM715/a488_006.tif,/Users/anamota/Desktop/iAM715/a594_006.tif,/Users/anamota/Desktop/iAM715/a488fret_006.tif,90,291,23,86,290,23,3580,12654,16472,1
20,6,1,2,/Users/anamota/Desktop/iAM715/a488_006.tif,/Users/anamota/Desktop/iAM715/a594_006.tif,/Users/anamota/Desktop/iAM715/a488fret_006.tif,155,326,27,155,321,25,2678,8165,4268,2
22,6,3,2,/Users/anamota/Desktop/iAM715/a488_006.tif,/Users/anamota/Desktop/iAM715/a594_006.tif,/Users/anamota/Desktop/iAM715/a488fret_006.tif,360,804,29,360,802,27,2541,5361,13646,1
22,6,3,2,/Users/anamota/Desktop/iAM715/a488_006.tif,/Users/anamota/Desktop/iAM715/a594_006.tif,/Users/anamota/Desktop/iAM715/a488fret_006.tif,317,835,29,317,840,27,2708,6358,6756,2
27,7,5,2,/Users/anamota/Desktop/iAM715/a488_007.tif,/Users/anamota/Desktop/iAM715/a594_007.tif,/Users/anamota/Desktop/iAM715/a488fret_007.tif,504,797,18,500,797,20,2411,4722,10677,1
27,7,5,2,/Users/anamota/Desktop/iAM715/a488_007.tif,/Users/anamota/Desktop/iAM715/a594_007.tif,/Users/anamota/Desktop/iAM715/a488fret_007.tif,599,815,27,594,815,25,2285,2886,11434,2
30,8,3,2,/Users/anamota/Desktop/iAM715/a488_008.tif,/Users/anamota/Desktop/iAM715/a594_008.tif,/Users/anamota/Desktop/iAM715/a488fret_008.tif,561,820,25,556,821,27,2047,2135,4101,1
30,8,3,2,/Users/anamota/Desktop/iAM715/a488_008.tif,/Users/anamota/Desktop/iAM715/a594_008.tif,/Users/anamota/Desktop/iAM715/a488fret_008.tif,534,851,25,534,852,28,2181,3413,5122,2
35,10,2,2,/Users/anamota/Desktop/iAM715/a488_010.tif,/Users/anamota/Desktop/iAM715/a594_010.tif,/Users/anamota/Desktop/iAM715/a488fret_010.tif,706,354,27,705,356,29,2319,5245,5196,1
35,10,2,2,/Users/anamota/Desktop/iAM715/a488_010.tif,/Users/anamota/Desktop/iAM715/a594_010.tif,/Users/anamota/Desktop/iAM715/a488fret_010.tif,743,381,32,744,381,35,2674,5603,6976,2
39,11,2,2,/Users/anamota/Desktop/iAM715/a488_011.tif,/Users/anamota/Desktop/iAM715/a594_011.tif,/Users/anamota/Desktop/iAM715/a488fret_011.tif,747,712,34,752,713,36,2082,2048,3917,1
39,11,2,2,/Users/anamota/Desktop/iAM715/a488_011.tif,/Users/anamota/Desktop/iAM715/a594_011.tif,/Users/anamota/Desktop/iAM715/a488fret_011.tif,755,728,27,755,727,24,2231,4848,3851,2
41,12,1,2,/Users/anamota/Desktop/iAM715/a488_012.tif,/Users/anamota/Desktop/iAM715/a594_012.tif,/Users/anamota/Desktop/iAM715/a488fret_012.tif,211,272,25,208,271,25,3781,14989,20235,1
41,12,1,2,/Users/anamota/Desktop/iAM715/a488_012.tif,/Users/anamota/Desktop/iAM715/a594_012.tif,/Users/anamota/Desktop/iAM715/a488fret_012.tif,299,284,30,296,280,32,2667,4787,6499,2
43,12,3,2,/Users/anamota/Desktop/iAM715/a488_012.tif,/Users/anamota/Desktop/iAM715/a594_012.tif,/Users/anamota/Desktop/iAM715/a488fret_012.tif,139,498,38,135,498,39,3494,5593,8497,1
43,12,3,2,/Users/anamota/Desktop/iAM715/a488_012.tif,/Users/anamota/Desktop/iAM715/a594_012.tif,/Users/anamota/Desktop/iAM715/a488fret_012.tif,173,504,33,172,504,36,4042,3648,5588,2
44,12,4,2,/Users/anamota/Desktop/iAM715/a488_012.tif,/Users/anamota/Desktop/iAM715/a594_012.tif,/Users/anamota/Desktop/iAM715/a488fret_012.tif,47,623,27,43,623,28,3410,6210,8922,1
44,12,4,2,/Users/anamota/Desktop/iAM715/a488_012.tif,/Users/anamota/Desktop/iAM715/a594_012.tif,/Users/anamota/Desktop/iAM715/a488fret_012.tif,84,607,30,80,602,30,2809,4672,7698,2
47,13,1,2,/Users/anamota/Desktop/iAM715/a488_013.tif,/Users/anamota/Desktop/iAM715/a594_013.tif,/Users/anamota/Desktop/iAM715/a488fret_013.tif,320,75,32,317,74,33,2734,6068,9614,1
47,13,1,2,/Users/anamota/Desktop/iAM715/a488_013.tif,/Users/anamota/Desktop/iAM715/a594_013.tif,/Users/anamota/Desktop/iAM715/a488fret_013.tif,288,135,29,285,129,29,2734,4975,6270,2
49,13,3,2,/Users/anamota/Desktop/iAM715/a488_013.tif,/Users/anamota/Desktop/iAM715/a594_013.tif,/Users/anamota/Desktop/iAM715/a488fret_013.tif,390,825,37,385,825,35,2079,2340,6920,1
49,13,3,2,/Users/anamota/Desktop/iAM715/a488_013.tif,/Users/anamota/Desktop/iAM715/a594_013.tif,/Users/anamota/Desktop/iAM715/a488fret_013.tif,387,815,28,382,811,27,1929,2091,3823,2
51,14,1,2,/Users/anamota/Desktop/iAM715/a488_014.tif,/Users/anamota/Desktop/iAM715/a594_014.tif,/Users/anamota/Desktop/iAM715/a488fret_014.tif,201,372,32,197,369,30,3523,4055,8631,1
51,14,1,2,/Users/anamota/Desktop/iAM715/a488_014.tif,/Users/anamota/Desktop/iAM715/a594_014.tif,/Users/anamota/Desktop/iAM715/a488fret_014.tif,216,418,31,211,417,29,3894,4730,9724,2
54,15,1,2,/Users/anamota/Desktop/iAM715/a488_015.tif,/Users/anamota/Desktop/iAM715/a594_015.tif,/Users/anamota/Desktop/iAM715/a488fret_015.tif,734,100,30,730,97,30,2233,5149,12645,1
54,15,1,2,/Users/anamota/Desktop/iAM715/a488_015.tif,/Users/anamota/Desktop/iAM715/a594_015.tif,/Users/anamota/Desktop/iAM715/a488fret_015.tif,729,106,39,730,111,37,1960,2288,3904,2
56,15,3,2,/Users/anamota/Desktop/iAM715/a488_015.tif,/Users/anamota/Desktop/iAM715/a594_015.tif,/Users/anamota/Desktop/iAM715/a488fret_015.tif,681,716,31,684,712,33,2409,4505,9808,1
56,15,3,2,/Users/anamota/Desktop/iAM715/a488_015.tif,/Users/anamota/Desktop/iAM715/a594_015.tif,/Users/anamota/Desktop/iAM715/a488fret_015.tif,667,699,33,666,704,31,2075,2436,9068,2
65,18,2,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,805,291,29,809,288,27,2226,2945,8038,1
65,18,2,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,763,274,33,763,275,30,2921,7377,4372,2
67,18,4,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,654,485,33,650,484,35,2592,3974,4138,1
67,18,4,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,632,431,37,629,427,35,2223,2337,4924,2
68,18,5,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,978,597,36,977,603,35,2114,2377,7489,1
68,18,5,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,928,586,34,924,583,36,3401,2406,4776,2
69,18,6,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,395,863,32,401,862,33,2325,4872,3919,1
69,18,6,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,438,810,30,434,807,28,2190,2724,11281,2
70,18,7,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,442,868,28,447,868,27,2357,2713,12094,1
70,18,7,2,/Users/anamota/Desktop/iAM715/a488_018.tif,/Users/anamota/Desktop/iAM715/a594_018.tif,/Users/anamota/Desktop/iAM715/a488fret_018.tif,497,858,33,492,859,35,2509,2683,4215,2
71,19,1,2,/Users/anamota/Desktop/iAM715/a488_019.tif,/Users/anamota/Desktop/iAM715/a594_019.tif,/Users/anamota/Desktop/iAM715/a488fret_019.tif,356,341,35,352,339,33,2151,2548,5823,1
71,19,1,2,/Users/anamota/Desktop/iAM715/a488_019.tif,/Users/anamota/Desktop/iAM715/a594_019.tif,/Users/anamota/Desktop/iAM715/a488fret_019.tif,319,363,38,314,364,36,2200,2621,6597,2
74,20,1,2,/Users/anamota/Desktop/iAM715/a488_020.tif,/Users/anamota/Desktop/iAM715/a594_020.tif,/Users/anamota/Desktop/iAM715/a488fret_020.tif,169,118,28,165,116,29,2930,7482,10683,1
74,20,1,2,/Users/anamota/Desktop/iAM715/a488_020.tif,/Users/anamota/Desktop/iAM715/a594_020.tif,/Users/anamota/Desktop/iAM715/a488fret_020.tif,171,54,32,170,58,30,2362,2645,7827,2
76,20,3,2,/Users/anamota/Desktop/iAM715/a488_020.tif,/Users/anamota/Desktop/iAM715/a594_020.tif,/Users/anamota/Desktop/iAM715/a488fret_020.tif,340,395,32,344,390,31,2817,3194,6258,1
76,20,3,2,/Users/anamota/Desktop/iAM715/a488_020.tif,/Users/anamota/Desktop/iAM715/a594_020.tif,/Users/anamota/Desktop/iAM715/a488fret_020.tif,340,347,39,335,346,37,2768,3335,8472,2
81,21,3,2,/Users/anamota/Desktop/iAM715/a488_021.tif,/Users/anamota/Desktop/iAM715/a594_021.tif,/Users/anamota/Desktop/iAM715/a488fret_021.tif,525,668,30,527,672,28,1932,2406,8650,1
81,21,3,2,/Users/anamota/Desktop/iAM715/a488_021.tif,/Users/anamota/Desktop/iAM715/a594_021.tif,/Users/anamota/Desktop/iAM715/a488fret_021.tif,485,679,32,485,680,35,2357,6409,9230,2
83,22,1,2,/Users/anamota/Desktop/iAM715/a488_022.tif,/Users/anamota/Desktop/iAM715/a594_022.tif,/Users/anamota/Desktop/iAM715/a488fret_022.tif,676,48,38,670,47,37,2033,2802,4780,1
83,22,1,2,/Users/anamota/Desktop/iAM715/a488_022.tif,/Users/anamota/Desktop/iAM715/a594_022.tif,/Users/anamota/Desktop/iAM715/a488fret_022.tif,701,115,35,696,116,33,1928,2446,7689,2
84,22,2,2,/Users/anamota/Desktop/iAM715/a488_022.tif,/Users/anamota/Desktop/iAM715/a594_022.tif,/Users/anamota/Desktop/iAM715/a488fret_022.tif,761,373,33,761,367,32,1986,2658,10469,1
84,22,2,2,/Users/anamota/Desktop/iAM715/a488_022.tif,/Users/anamota/Desktop/iAM715/a594_022.tif,/Users/anamota/Desktop/iAM715/a488fret_022.tif,754,313,39,749,312,37,2078,2651,6880,2
85,22,3,2,/Users/anamota/Desktop/iAM715/a488_022.tif,/Users/anamota/Desktop/iAM715/a594_022.tif,/Users/anamota/Desktop/iAM715/a488fret_022.tif,531,533,37,531,531,35,2205,3261,10383,1
85,22,3,2,/Users/anamota/Desktop/iAM715/a488_022.tif,/Users/anamota/Desktop/iAM715/a594_022.tif,/Users/anamota/Desktop/iAM715/a488fret_022.tif,500,501,32,500,500,35,2124,2499,4103,2
86,22,4,2,/Users/anamota/Desktop/iAM715/a488_022.tif,/Users/anamota/Desktop/iAM715/a594_022.tif,/Users/anamota/Desktop/iAM715/a488fret_022.tif,135,604,34,134,608,32,1920,3037,15897,1
86,22,4,2,/Users/anamota/Desktop/iAM715/a488_022.tif,/Users/anamota/Desktop/iAM715/a594_022.tif,/Users/anamota/Desktop/iAM715/a488fret_022.tif,179,598,29,183,601,31,2137,2285,10926,2
92,24,2,2,/Users/anamota/Desktop/iAM715/a488_024.tif,/Users/anamota/Desktop/iAM715/a594_024.tif,/Users/anamota/Desktop/iAM715/a488fret_024.tif,97,543,34,93,545,36,2663,7455,9186,1
92,24,2,2,/Users/anamota/Desktop/iAM715/a488_024.tif,/Users/anamota/Desktop/iAM715/a594_024.tif,/Users/anamota/Desktop/iAM715/a488fret_024.tif,126,486,37,122,483,35,2168,3143,5579,2
93,24,3,2,/Users/anamota/Desktop/iAM715/a488_024.tif,/Users/anamota/Desktop/iAM715/a594_024.tif,/Users/anamota/Desktop/iAM715/a488fret_024.tif,662,586,30,658,584,28,2528,5054,10829,1
93,24,3,2,/Users/anamota/Desktop/iAM715/a488_024.tif,/Users/anamota/Desktop/iAM715/a594_024.tif,/Users/anamota/Desktop/iAM715/a488fret_024.tif,689,627,35,689,628,38,2276,2762,5340,2
96,25,2,2,/Users/anamota/Desktop/iAM715/a488_025.tif,/Users/anamota/Desktop/iAM715/a594_025.tif,/Users/anamota/Desktop/iAM715/a488fret_025.tif,570,293,32,566,290,32,2153,5562,10024,1
96,25,2,2,/Users/anamota/Desktop/iAM715/a488_025.tif,/Users/anamota/Desktop/iAM715/a594_025.tif,/Users/anamota/Desktop/iAM715/a488fret_025.tif,622,339,33,622,334,35,1994,3037,3850,2
98,25,4,2,/Users/anamota/Desktop/iAM715/a488_025.tif,/Users/anamota/Desktop/iAM715/a594_025.tif,/Users/anamota/Desktop/iAM715/a488fret_025.tif,350,773,36,348,777,34,2194,2745,13087,1
98,25,4,2,/Users/anamota/Desktop/iAM715/a488_025.tif,/Users/anamota/Desktop/iAM715/a594_025.tif,/Users/anamota/Desktop/iAM715/a488fret_025.tif,362,809,32,357,809,34,2407,4393,5211,2
102,26,4,2,/Users/anamota/Desktop/iAM715/a488_026.tif,/Users/anamota/Desktop/iAM715/a594_026.tif,/Users/anamota/Desktop/iAM715/a488fret_026.tif,175,729,39,170,729,37,8230,2612,9402,1
102,26,4,2,/Users/anamota/Desktop/iAM715/a488_026.tif,/Users/anamota/Desktop/iAM715/a594_026.tif,/Users/anamota/Desktop/iAM715/a488fret_026.tif,142,743,37,141,748,39,8558,2386,8559,2
103,26,5,2,/Users/anamota/Desktop/iAM715/a488_026.tif,/Users/anamota/Desktop/iAM715/a594_026.tif,/Users/anamota/Desktop/iAM715/a488fret_026.tif,154,850,33,150,851,34,2825,4540,7302,1
103,26,5,2,/Users/anamota/Desktop/iAM715/a488_026.tif,/Users/anamota/Desktop/iAM715/a594_026.tif,/Users/anamota/Desktop/iAM715/a488fret_026.tif,179,935,28,176,939,30,2464,4478,7217,2
104,27,1,2,/Users/anamota/Desktop/iAM715/a488_027.tif,/Users/anamota/Desktop/iAM715/a594_027.tif,/Users/anamota/Desktop/iAM715/a488fret_027.tif,594,178,32,592,182,34,2093,4513,5915,1
104,27,1,2,/Users/anamota/Desktop/iAM715/a488_027.tif,/Users/anamota/Desktop/iAM715/a594_027.tif,/Users/anamota/Desktop/iAM715/a488fret_027.tif,618,188,32,613,184,33,1948,2638,4385,2
105,27,2,2,/Users/anamota/Desktop/iAM715/a488_027.tif,/Users/anamota/Desktop/iAM715/a594_027.tif,/Users/anamota/Desktop/iAM715/a488fret_027.tif,436,437,38,440,432,39,2468,1785,7447,1
105,27,2,2,/Users/anamota/Desktop/iAM715/a488_027.tif,/Users/anamota/Desktop/iAM715/a594_027.tif,/Users/anamota/Desktop/iAM715/a488fret_027.tif,460,411,30,459,411,33,2307,1927,3662,2
106,27,3,2,/Users/anamota/Desktop/iAM715/a488_027.tif,/Users/anamota/Desktop/iAM715/a594_027.tif,/Users/anamota/Desktop/iAM715/a488fret_027.tif,193,470,33,190,470,34,2822,7546,10672,1
106,27,3,2,/Users/anamota/Desktop/iAM715/a488_027.tif,/Users/anamota/Desktop/iAM715/a594_027.tif,/Users/anamota/Desktop/iAM715/a488fret_027.tif,211,502,34,206,500,34,2762,6950,9594,2
107,27,4,2,/Users/anamota/Desktop/iAM715/a488_027.tif,/Users/anamota/Desktop/iAM715/a594_027.tif,/Users/anamota/Desktop/iAM715/a488fret_027.tif,543,563,33,548,564,35,2266,1806,6094,1
107,27,4,2,/Users/anamota/Desktop/iAM715/a488_027.tif,/Users/anamota/Desktop/iAM715/a594_027.tif,/Users/anamota/Desktop/iAM715/a488fret_027.tif,564,591,42,559,590,40,2652,2143,5381,2
113,29,1,2,/Users/anamota/Desktop/iAM715/a488_029.tif,/Users/anamota/Desktop/iAM715/a594_029.tif,/Users/anamota/Desktop/iAM715/a488fret_029.tif,476,394,43,472,391,41,2522,2470,5783,1
113,29,1,2,/Users/anamota/Desktop/iAM715/a488_029.tif,/Users/anamota/Desktop/iAM715/a594_029.tif,/Users/anamota/Desktop/iAM715/a488fret_029.tif,460,377,33,461,377,36,2540,7065,4531,2
114,29,2,2,/Users/anamota/Desktop/iAM715/a488_029.tif,/Users/anamota/Desktop/iAM715/a594_029.tif,/Users/anamota/Desktop/iAM715/a488fret_029.tif,419,561,37,413,561,37,2193,3946,6267,1
114,29,2,2,/Users/anamota/Desktop/iAM715/a488_029.tif,/Users/anamota/Desktop/iAM715/a594_029.tif,/Users/anamota/Desktop/iAM715/a488fret_029.tif,410,600,38,409,595,36,2291,2227,7412,2
115,29,3,2,/Users/anamota/Desktop/iAM715/a488_029.tif,/Users/anamota/Desktop/iAM715/a594_029.tif,/Users/anamota/Desktop/iAM715/a488fret_029.tif,725,570,30,721,571,32,1965,4309,3933,1
115,29,3,2,/Users/anamota/Desktop/iAM715/a488_029.tif,/Users/anamota/Desktop/iAM715/a594_029.tif,/Users/anamota/Desktop/iAM715/a488fret_029.tif,740,555,35,737,551,33,2072,2304,11984,2
116,29,4,2,/Users/anamota/Desktop/iAM715/a488_029.tif,/Users/anamota/Desktop/iAM715/a594_029.tif,/Users/anamota/Desktop/iAM715/a488fret_029.tif,156,677,37,153,673,35,1907,2627,6928,1
116,29,4,2,/Users/anamota/Desktop/iAM715/a488_029.tif,/Users/anamota/Desktop/iAM715/a594_029.tif,/Users/anamota/Desktop/iAM715/a488fret_029.tif,205,700,29,205,700,32,2198,3969,3605,2
