nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
21,2,2,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,91,120,23,91,115,21,7580,2634,4703,2
22,2,3,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,624,175,29,621,178,27,2087,1681,7111,1
22,2,3,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,691,87,32,687,90,30,2132,1609,5600,2
31,2,12,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,655,519,24,659,515,23,2545,1661,5629,1
31,2,12,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,642,481,23,647,485,24,2578,2181,5910,2
33,2,14,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,390,600,24,386,604,24,2597,2594,7931,1
33,2,14,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,367,538,24,366,543,26,2525,2763,8372,2
38,2,19,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,599,737,30,596,737,31,3151,4264,6795,1
38,2,19,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,617,759,26,613,756,24,2506,2093,10199,2
39,2,20,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,268,839,28,263,838,26,2850,2724,5309,1
39,2,20,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,410,812,29,410,813,26,3132,1942,6295,2
42,2,23,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,132,908,24,128,911,26,2856,4714,6709,1
42,2,23,2,/Users/anamota/Desktop/iAM682/a488_002.tif,/Users/anamota/Desktop/iAM682/a594_002.tif,/Users/anamota/Desktop/iAM682/a488fret_002.tif,111,852,27,111,853,30,2564,2992,6669,2
45,3,1,2,/Users/anamota/Desktop/iAM682/a488_003.tif,/Users/anamota/Desktop/iAM682/a594_003.tif,/Users/anamota/Desktop/iAM682/a488fret_003.tif,495,148,25,492,152,23,2425,1794,6731,1
45,3,1,2,/Users/anamota/Desktop/iAM682/a488_003.tif,/Users/anamota/Desktop/iAM682/a594_003.tif,/Users/anamota/Desktop/iAM682/a488fret_003.tif,592,115,21,587,114,23,2582,2485,6457,2
56,3,12,2,/Users/anamota/Desktop/iAM682/a488_003.tif,/Users/anamota/Desktop/iAM682/a594_003.tif,/Users/anamota/Desktop/iAM682/a488fret_003.tif,465,603,27,463,600,25,3471,2414,23362,1
56,3,12,2,/Users/anamota/Desktop/iAM682/a488_003.tif,/Users/anamota/Desktop/iAM682/a594_003.tif,/Users/anamota/Desktop/iAM682/a488fret_003.tif,511,601,26,512,601,23,5320,2338,7595,2
65,4,1,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,458,45,38,454,46,40,2556,2918,5562,1
65,4,1,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,521,147,25,522,152,27,2663,2416,7832,2
71,4,7,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,601,432,37,597,429,35,2685,3024,3479,1
71,4,7,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,651,420,36,646,421,34,2209,1793,6520,2
77,4,13,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,681,641,35,675,643,34,2480,2749,3585,1
77,4,13,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,736,730,32,737,730,29,2313,2079,6073,2
80,4,16,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,211,773,29,207,775,27,3093,3495,4807,1
80,4,16,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,183,764,19,183,769,17,3287,5557,5177,2
82,4,18,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,885,777,27,887,779,25,2809,1766,6913,1
82,4,18,2,/Users/anamota/Desktop/iAM682/a488_004.tif,/Users/anamota/Desktop/iAM682/a594_004.tif,/Users/anamota/Desktop/iAM682/a488fret_004.tif,912,827,20,910,830,22,2531,2751,5066,2
86,5,2,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,225,129,34,223,126,36,3361,4425,5525,1
86,5,2,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,344,158,40,339,157,38,3381,4131,5815,2
87,5,3,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,950,153,44,949,151,45,3035,5507,11203,1
87,5,3,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,961,218,42,961,211,42,3361,3327,4495,2
90,5,6,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,724,238,26,721,234,24,3210,1856,3910,1
90,5,6,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,702,175,37,697,174,35,2860,2523,4030,2
93,5,9,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,241,465,27,238,459,27,2697,2405,9509,1
93,5,9,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,247,401,28,247,406,30,2915,1943,10451,2
96,5,12,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,953,482,30,955,488,31,2728,6356,3695,1
96,5,12,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,872,436,31,873,436,28,2415,2761,4005,2
97,5,13,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,662,551,32,667,555,32,3346,1936,9633,1
97,5,13,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,619,594,42,624,595,40,2861,1872,5541,2
100,5,16,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,769,637,43,765,640,41,2157,1891,7034,1
100,5,16,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,772,665,36,767,665,34,2012,1655,4270,2
101,5,17,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,632,727,34,627,728,32,2753,1921,6884,1
101,5,17,2,/Users/anamota/Desktop/iAM682/a488_005.tif,/Users/anamota/Desktop/iAM682/a594_005.tif,/Users/anamota/Desktop/iAM682/a488fret_005.tif,663,696,30,664,696,27,2814,2275,12122,2
108,6,2,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,595,67,22,590,68,20,2590,2130,13287,1
108,6,2,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,600,185,30,600,184,27,2710,1940,7322,2
110,6,4,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,759,170,35,758,166,33,2921,2085,7608,1
110,6,4,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,770,123,36,766,120,34,2259,2081,7938,2
115,6,9,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,395,338,24,393,335,22,2511,2102,5713,1
115,6,9,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,389,283,21,383,281,20,2685,2373,6567,2
119,6,13,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,28,423,33,31,426,31,2665,2213,5069,1
119,6,13,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,128,515,32,128,516,29,2413,1933,5081,2
121,6,15,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,465,495,37,460,495,35,2753,2425,11184,1
121,6,15,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,540,539,32,536,536,30,2518,2292,8422,2
125,6,19,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,387,722,24,383,725,22,2812,1990,7155,1
125,6,19,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,399,724,37,399,723,34,2628,2194,6479,2
133,6,27,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,242,923,27,238,920,25,2880,1925,6291,1
133,6,27,2,/Users/anamota/Desktop/iAM682/a488_006.tif,/Users/anamota/Desktop/iAM682/a594_006.tif,/Users/anamota/Desktop/iAM682/a488fret_006.tif,286,920,29,282,917,27,2844,2023,5949,2
138,7,5,2,/Users/anamota/Desktop/iAM682/a488_007.tif,/Users/anamota/Desktop/iAM682/a594_007.tif,/Users/anamota/Desktop/iAM682/a488fret_007.tif,237,253,30,236,258,29,3100,5361,4102,1
138,7,5,2,/Users/anamota/Desktop/iAM682/a488_007.tif,/Users/anamota/Desktop/iAM682/a594_007.tif,/Users/anamota/Desktop/iAM682/a488fret_007.tif,323,235,23,318,239,24,3168,3410,7740,2
139,7,6,2,/Users/anamota/Desktop/iAM682/a488_007.tif,/Users/anamota/Desktop/iAM682/a594_007.tif,/Users/anamota/Desktop/iAM682/a488fret_007.tif,901,283,22,897,285,24,2837,5183,10461,1
139,7,6,2,/Users/anamota/Desktop/iAM682/a488_007.tif,/Users/anamota/Desktop/iAM682/a594_007.tif,/Users/anamota/Desktop/iAM682/a488fret_007.tif,819,300,42,814,299,40,5077,1630,9679,2
140,7,7,2,/Users/anamota/Desktop/iAM682/a488_007.tif,/Users/anamota/Desktop/iAM682/a594_007.tif,/Users/anamota/Desktop/iAM682/a488fret_007.tif,155,415,30,151,418,28,2322,2193,7098,1
140,7,7,2,/Users/anamota/Desktop/iAM682/a488_007.tif,/Users/anamota/Desktop/iAM682/a594_007.tif,/Users/anamota/Desktop/iAM682/a488fret_007.tif,140,338,30,140,339,27,2204,1817,6130,2
147,7,14,2,/Users/anamota/Desktop/iAM682/a488_007.tif,/Users/anamota/Desktop/iAM682/a594_007.tif,/Users/anamota/Desktop/iAM682/a488fret_007.tif,825,746,29,824,748,27,2391,4596,8085,1
147,7,14,2,/Users/anamota/Desktop/iAM682/a488_007.tif,/Users/anamota/Desktop/iAM682/a594_007.tif,/Users/anamota/Desktop/iAM682/a488fret_007.tif,811,768,29,818,768,29,2152,2505,7689,2
175,9,1,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,763,145,28,757,144,27,1858,1500,5014,1
175,9,1,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,742,185,29,742,185,32,2386,3101,3541,2
176,9,2,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,328,262,21,325,261,22,2755,3529,5986,1
176,9,2,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,413,167,28,413,168,31,6885,2347,6446,2
183,9,9,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,666,570,40,663,573,38,2760,1942,9123,1
183,9,9,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,649,597,26,645,602,26,2565,2337,9453,2
189,9,15,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,104,824,24,100,825,25,2580,5881,9179,1
189,9,15,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,204,904,26,199,900,27,2149,1617,6662,2
191,9,17,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,870,913,33,874,918,32,2455,1584,4240,1
191,9,17,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,919,900,32,914,899,30,2379,1693,5721,2
192,9,18,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,500,906,30,496,907,32,2418,2435,4111,1
192,9,18,2,/Users/anamota/Desktop/iAM682/a488_009.tif,/Users/anamota/Desktop/iAM682/a594_009.tif,/Users/anamota/Desktop/iAM682/a488fret_009.tif,519,885,31,524,888,32,2675,4043,3400,2
194,10,2,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,841,180,40,839,176,38,1847,1778,6938,1
194,10,2,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,785,191,34,789,194,32,2026,2131,7119,2
197,10,5,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,461,269,20,460,274,22,2531,1777,7474,1
197,10,5,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,450,298,41,451,298,38,2589,1864,6873,2
198,10,6,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,137,299,33,140,295,31,2548,3445,3395,1
198,10,6,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,131,349,38,132,349,35,2495,1718,6795,2
199,10,7,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,508,491,35,507,485,34,2764,1803,8065,1
199,10,7,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,489,532,25,490,538,24,2695,1802,7875,2
204,10,12,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,81,645,32,79,649,30,3458,2055,5259,1
204,10,12,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,47,554,29,46,554,32,3037,3937,3714,2
205,10,13,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,773,686,38,771,689,36,2297,1593,4961,1
205,10,13,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,788,633,38,783,634,36,2141,1610,6419,2
206,10,14,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,465,626,29,460,630,28,2891,2138,8527,1
206,10,14,2,/Users/anamota/Desktop/iAM682/a488_010.tif,/Users/anamota/Desktop/iAM682/a594_010.tif,/Users/anamota/Desktop/iAM682/a488fret_010.tif,501,612,39,496,611,37,3002,2501,9322,2
218,11,1,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,281,100,28,281,104,26,2245,2102,11706,1
218,11,1,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,329,89,23,330,89,20,2651,1848,3068,2
220,11,3,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,445,234,31,441,236,29,2290,1936,9076,1
220,11,3,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,415,197,35,412,193,33,2232,1741,6421,2
224,11,7,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,442,498,31,438,495,29,2361,1756,5161,1
224,11,7,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,384,441,26,388,446,25,4248,1842,4773,2
227,11,10,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,521,471,31,516,472,30,2681,3131,5898,1
227,11,10,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,527,489,41,528,489,38,2735,2148,7971,2
228,11,11,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,201,427,31,204,423,33,2154,1685,5606,1
228,11,11,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,127,447,29,123,444,27,2264,1737,5416,2
230,11,13,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,791,593,29,788,595,27,2313,2459,14686,1
230,11,13,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,722,522,28,723,522,25,2548,2000,6576,2
236,11,19,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,690,701,28,686,704,30,2910,4298,5580,1
236,11,19,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,660,717,32,655,717,30,2375,1681,6047,2
238,11,21,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,141,852,27,137,853,29,3108,3234,6004,1
238,11,21,2,/Users/anamota/Desktop/iAM682/a488_011.tif,/Users/anamota/Desktop/iAM682/a594_011.tif,/Users/anamota/Desktop/iAM682/a488fret_011.tif,173,807,25,167,806,24,2645,1885,6702,2
241,12,1,2,/Users/anamota/Desktop/iAM682/a488_012.tif,/Users/anamota/Desktop/iAM682/a594_012.tif,/Users/anamota/Desktop/iAM682/a488fret_012.tif,141,207,29,136,204,28,3037,4173,7637,1
241,12,1,2,/Users/anamota/Desktop/iAM682/a488_012.tif,/Users/anamota/Desktop/iAM682/a594_012.tif,/Users/anamota/Desktop/iAM682/a488fret_012.tif,263,155,27,261,159,25,2656,2095,9768,2
246,12,6,2,/Users/anamota/Desktop/iAM682/a488_012.tif,/Users/anamota/Desktop/iAM682/a594_012.tif,/Users/anamota/Desktop/iAM682/a488fret_012.tif,426,378,38,422,373,38,2510,2727,8394,1
246,12,6,2,/Users/anamota/Desktop/iAM682/a488_012.tif,/Users/anamota/Desktop/iAM682/a594_012.tif,/Users/anamota/Desktop/iAM682/a488fret_012.tif,378,328,39,375,324,37,2551,2017,6664,2
