nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
1,1,1,2,/Users/anamota/Desktop/iAM717/a488_001.tif,/Users/anamota/Desktop/iAM717/a594_001.tif,/Users/anamota/Desktop/iAM717/a488fret_001.tif,81,276,17,84,281,16,2374,2139,4714,1
1,1,1,2,/Users/anamota/Desktop/iAM717/a488_001.tif,/Users/anamota/Desktop/iAM717/a594_001.tif,/Users/anamota/Desktop/iAM717/a488fret_001.tif,73,251,21,77,253,23,2735,5975,4986,2
2,1,2,2,/Users/anamota/Desktop/iAM717/a488_001.tif,/Users/anamota/Desktop/iAM717/a594_001.tif,/Users/anamota/Desktop/iAM717/a488fret_001.tif,349,531,19,345,528,17,3602,12338,4891,1
2,1,2,2,/Users/anamota/Desktop/iAM717/a488_001.tif,/Users/anamota/Desktop/iAM717/a594_001.tif,/Users/anamota/Desktop/iAM717/a488fret_001.tif,322,532,18,322,531,15,3339,13650,6859,2
3,1,3,2,/Users/anamota/Desktop/iAM717/a488_001.tif,/Users/anamota/Desktop/iAM717/a594_001.tif,/Users/anamota/Desktop/iAM717/a488fret_001.tif,805,633,15,811,630,15,2387,2008,15487,1
3,1,3,2,/Users/anamota/Desktop/iAM717/a488_001.tif,/Users/anamota/Desktop/iAM717/a594_001.tif,/Users/anamota/Desktop/iAM717/a488fret_001.tif,745,612,17,751,614,16,3074,10649,5211,2
4,1,4,2,/Users/anamota/Desktop/iAM717/a488_001.tif,/Users/anamota/Desktop/iAM717/a594_001.tif,/Users/anamota/Desktop/iAM717/a488fret_001.tif,578,709,19,575,713,21,2279,7883,9568,1
4,1,4,2,/Users/anamota/Desktop/iAM717/a488_001.tif,/Users/anamota/Desktop/iAM717/a594_001.tif,/Users/anamota/Desktop/iAM717/a488fret_001.tif,586,791,16,586,790,19,3238,13117,4801,2
7,2,3,2,/Users/anamota/Desktop/iAM717/a488_002.tif,/Users/anamota/Desktop/iAM717/a594_002.tif,/Users/anamota/Desktop/iAM717/a488fret_002.tif,270,664,19,266,660,18,3800,13003,4613,1
7,2,3,2,/Users/anamota/Desktop/iAM717/a488_002.tif,/Users/anamota/Desktop/iAM717/a594_002.tif,/Users/anamota/Desktop/iAM717/a488fret_002.tif,381,693,18,376,693,20,3106,8056,6338,2
8,2,4,2,/Users/anamota/Desktop/iAM717/a488_002.tif,/Users/anamota/Desktop/iAM717/a594_002.tif,/Users/anamota/Desktop/iAM717/a488fret_002.tif,364,773,20,364,779,21,4798,18620,7139,1
8,2,4,2,/Users/anamota/Desktop/iAM717/a488_002.tif,/Users/anamota/Desktop/iAM717/a594_002.tif,/Users/anamota/Desktop/iAM717/a488fret_002.tif,371,748,15,370,753,17,2935,4363,5289,2
9,2,5,2,/Users/anamota/Desktop/iAM717/a488_002.tif,/Users/anamota/Desktop/iAM717/a594_002.tif,/Users/anamota/Desktop/iAM717/a488fret_002.tif,368,861,17,363,860,15,3565,9945,5400,1
9,2,5,2,/Users/anamota/Desktop/iAM717/a488_002.tif,/Users/anamota/Desktop/iAM717/a594_002.tif,/Users/anamota/Desktop/iAM717/a488fret_002.tif,340,878,26,335,879,28,2576,2691,5311,2
12,3,3,2,/Users/anamota/Desktop/iAM717/a488_003.tif,/Users/anamota/Desktop/iAM717/a594_003.tif,/Users/anamota/Desktop/iAM717/a488fret_003.tif,327,644,16,324,648,14,2707,2567,10164,1
