nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair
69,8,2,2,/Users/anamota/Desktop/iAM602/a488_008.tif,/Users/anamota/Desktop/iAM602/a594_008.tif,/Users/anamota/Desktop/iAM602/a488fret_008.tif,760,236,18,757,239,16,2333,2895,10277,2
70,8,3,2,/Users/anamota/Desktop/iAM602/a488_008.tif,/Users/anamota/Desktop/iAM602/a594_008.tif,/Users/anamota/Desktop/iAM602/a488fret_008.tif,474,286,21,471,285,21,2868,10088,12349,1
70,8,3,2,/Users/anamota/Desktop/iAM602/a488_008.tif,/Users/anamota/Desktop/iAM602/a594_008.tif,/Users/anamota/Desktop/iAM602/a488fret_008.tif,571,270,23,576,274,23,2451,4980,9377,2
80,9,3,2,/Users/anamota/Desktop/iAM602/a488_009.tif,/Users/anamota/Desktop/iAM602/a594_009.tif,/Users/anamota/Desktop/iAM602/a488fret_009.tif,59,446,21,55,446,22,3106,9034,8719,1
80,9,3,2,/Users/anamota/Desktop/iAM602/a488_009.tif,/Users/anamota/Desktop/iAM602/a594_009.tif,/Users/anamota/Desktop/iAM602/a488fret_009.tif,53,378,20,54,383,22,2921,8500,8931,2
83,9,6,2,/Users/anamota/Desktop/iAM602/a488_009.tif,/Users/anamota/Desktop/iAM602/a594_009.tif,/Users/anamota/Desktop/iAM602/a488fret_009.tif,745,539,21,739,539,22,2218,3718,9102,1
83,9,6,2,/Users/anamota/Desktop/iAM602/a488_009.tif,/Users/anamota/Desktop/iAM602/a594_009.tif,/Users/anamota/Desktop/iAM602/a488fret_009.tif,822,489,21,823,484,19,2237,4127,16264,2
88,10,1,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,632,108,19,630,104,17,3137,10812,18681,1
88,10,1,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,621,56,15,616,55,17,2579,7770,13357,2
90,10,3,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,278,328,20,279,333,18,3192,8303,11140,1
90,10,3,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,313,342,14,313,343,17,3020,11559,4248,2
91,10,4,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,576,515,14,576,519,16,14913,5685,7653,1
91,10,4,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,653,446,19,648,447,17,2141,3593,17961,2
93,10,6,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,427,715,21,428,713,23,2797,9169,6054,1
93,10,6,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,389,700,28,390,704,26,2193,2985,8386,2
95,10,8,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,650,934,19,649,938,17,2136,2957,15701,1
95,10,8,2,/Users/anamota/Desktop/iAM602/a488_010.tif,/Users/anamota/Desktop/iAM602/a594_010.tif,/Users/anamota/Desktop/iAM602/a488fret_010.tif,703,864,20,698,865,18,2187,3030,7894,2
96,11,1,2,/Users/anamota/Desktop/iAM602/a488_011.tif,/Users/anamota/Desktop/iAM602/a594_011.tif,/Users/anamota/Desktop/iAM602/a488fret_011.tif,751,223,18,745,222,18,2480,7119,7157,1
96,11,1,2,/Users/anamota/Desktop/iAM602/a488_011.tif,/Users/anamota/Desktop/iAM602/a594_011.tif,/Users/anamota/Desktop/iAM602/a488fret_011.tif,694,249,19,689,250,17,2520,4356,13500,2
101,11,6,2,/Users/anamota/Desktop/iAM602/a488_011.tif,/Users/anamota/Desktop/iAM602/a594_011.tif,/Users/anamota/Desktop/iAM602/a488fret_011.tif,175,692,21,173,695,19,2098,2893,6223,1
101,11,6,2,/Users/anamota/Desktop/iAM602/a488_011.tif,/Users/anamota/Desktop/iAM602/a594_011.tif,/Users/anamota/Desktop/iAM602/a488fret_011.tif,257,691,23,255,687,21,2143,2492,6314,2
103,11,8,2,/Users/anamota/Desktop/iAM602/a488_011.tif,/Users/anamota/Desktop/iAM602/a594_011.tif,/Users/anamota/Desktop/iAM602/a488fret_011.tif,497,849,19,493,851,17,2366,3450,7231,1
103,11,8,2,/Users/anamota/Desktop/iAM602/a488_011.tif,/Users/anamota/Desktop/iAM602/a594_011.tif,/Users/anamota/Desktop/iAM602/a488fret_011.tif,448,896,20,449,901,22,2289,2860,3490,2
104,12,1,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,768,52,18,768,58,18,1892,2490,12373,1
104,12,1,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,690,127,18,690,126,21,2303,2802,3640,2
106,12,3,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,363,359,28,359,356,26,2309,3401,11115,1
106,12,3,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,402,372,24,402,373,27,2780,8148,4711,2
107,12,4,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,752,334,17,752,337,15,2939,7374,3855,1
107,12,4,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,749,356,19,749,361,17,2183,2519,3968,2
109,12,6,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,193,496,22,193,496,25,2610,3779,10208,1
109,12,6,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,215,444,19,215,437,19,2015,2739,8268,2
111,12,8,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,779,791,30,775,793,28,2279,2953,9690,1
111,12,8,2,/Users/anamota/Desktop/iAM602/a488_012.tif,/Users/anamota/Desktop/iAM602/a594_012.tif,/Users/anamota/Desktop/iAM602/a488fret_012.tif,807,809,25,803,812,23,2383,2564,8375,2
114,13,1,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,439,186,31,434,185,29,2293,3480,8923,1
114,13,1,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,465,204,23,465,204,26,2698,9564,3821,2
115,13,2,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,533,338,24,536,341,26,2563,5667,6968,1
115,13,2,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,589,244,19,587,248,17,2619,7106,5724,2
116,13,3,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,993,308,19,994,311,21,1729,3326,10468,1
116,13,3,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,945,357,17,950,357,19,1938,2672,8172,2
117,13,4,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,648,482,23,648,477,24,2078,3011,11072,1
117,13,4,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,641,524,20,635,527,20,2207,4345,6816,2
118,13,5,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,319,646,17,324,646,15,2922,8530,3444,1
118,13,5,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,332,627,19,337,628,17,2111,3290,12121,2
120,13,7,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,662,645,19,667,649,20,2807,9729,4133,1
120,13,7,2,/Users/anamota/Desktop/iAM602/a488_013.tif,/Users/anamota/Desktop/iAM602/a594_013.tif,/Users/anamota/Desktop/iAM602/a488fret_013.tif,666,668,19,666,668,16,2361,2847,3655,2
128,14,5,2,/Users/anamota/Desktop/iAM602/a488_014.tif,/Users/anamota/Desktop/iAM602/a594_014.tif,/Users/anamota/Desktop/iAM602/a488fret_014.tif,278,551,22,275,551,22,3199,11771,15391,1
128,14,5,2,/Users/anamota/Desktop/iAM602/a488_014.tif,/Users/anamota/Desktop/iAM602/a594_014.tif,/Users/anamota/Desktop/iAM602/a488fret_014.tif,321,569,18,318,569,19,2716,7416,8419,2
132,15,1,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,242,191,19,239,190,19,4042,15576,20545,1
132,15,1,2,/Users/anamota/Desktop/iAM602/a488_015.tif,/Users/anamota/Desktop/iAM602/a594_015.tif,/Users/anamota/Desktop/iAM602/a488fret_015.tif,260,92,21,260,96,23,3056,7787,5430,2
