File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,Cy5,10,746.6586397,535.8485926,18.79044653,2.176577341,2.890612287,9.424816628,0,0,7.0.2,747,536,19,11,1687.844253,0.481933765,1814.255357,0.518066235,0,-0.381236737,-0.067088716,0.045857896,0,-1,
1,Cy5,11,467.4516278,645.5714859,11.14742698,6.072492563,3.41309493,19.45757175,0,0,7.0.2,467,646,11,6,1105.876646,0.260458742,3140.038988,0.739541258,1,-0.379664461,0.714708915,-0.360099755,0,-1,
1,Cy5,11,446.5652439,618.9244031,12.03223001,5.714999315,3.564005383,33.75632703,0,0,7.0.2,447,619,12,6,3609.537641,0.85673281,603.5886943,0.14326719,2,-0.50579384,0.496076609,-0.308052518,0,-1,
1,Cy5,12,562.9151557,547.6306179,16.25821651,5.797398392,3.179725561,33.68792097,0,0,7.0.2,563,548,16,6,1764.085637,0.411822173,2519.627283,0.588177827,1,0.399249237,0.075162275,-0.059465077,0,-1,
1,Cy5,12,552.6114116,620.9321767,17.54821353,2.406243866,3.865452577,7.366985684,0,0,7.0.2,553,621,18,6,2673.315568,0.660324294,1374.981958,0.339675706,0,0.257389067,0.612049158,0.016417101,0,-1,
1,Cy5,13,807.2180836,555.6450819,12.40697597,5.107337641,3.594248872,14.59116582,0,0,7.0.2,807,556,12,11,1924.411012,0.407355546,2795.325217,0.592644454,1,-0.37317024,0.358879332,-0.329640372,0,-1,
1,Cy5,13,802.6776203,550.7543838,14.48232141,3.424387892,3.611620892,2.960051196,0,0,7.0.2,803,551,14,11,1122.545186,0.231016072,3726.814124,0.768983928,1,-0.360726634,0.319192698,-0.207561229,0,-1,
1,Cy5,14,251.2763669,669.54452,15.64173926,5.499540734,2.984087574,42.62710473,0,0,7.0.2,251,670,16,3,3761.170014,0.703730477,1583.707484,0.296269523,1,-0.239223956,-0.504517407,-0.104435862,0,1,103.9825185
1,Cy5,14,287.4170116,636.8571564,11.01939386,3.560587662,2.87845184,9.695818787,0,0,7.0.2,287,637,11,3,3305.818159,0.648199639,1794.181841,0.351800361,1,0.169431826,-0.008824311,-0.376338532,0,2,103.9825185
1,Cy5,15,708,595,15,3.027249482,3.823972266,5.349221878,0,0,7.0.2,708,595,15,11,367.6955262,0.09986141,3314.362684,0.90013859,2,-0.661372261,-0.175692562,-0.177109547,0,-1,
1,Cy5,15,737,648,15,2.115840625,2.936298237,10.86955483,0,0,7.0.2,737,648,15,11,1437.810836,0.411434499,2056.817931,0.588565501,2,-0.824212999,0.127296605,-0.177109547,0,-1,
1,Cy5,15,705,599,13,1.876429835,3.40359745,4.562568875,0,0,7.0.2,705,599,13,11,614.2475071,0.172978866,2936.749904,0.827021134,2,-0.680850337,-0.185463351,-0.294756606,0,-1,
1,Cy5,16,845.5640068,754.8496246,13.98276085,3.165327886,3.813879716,15.07644363,0,0,7.0.2,846,755,14,12,1154.825818,0.28778689,2857.87183,0.71221311,1,0.078717158,-0.093520002,-0.225948506,0,-1,
1,Cy5,17,892.543085,816.2025162,12.95231436,4.391949904,3.234606788,20.55260913,0,0,7.0.2,893,816,13,12,1421.874405,0.342761074,2725.949873,0.657238926,1,0.248418014,0.656297689,-0.286563005,0,-1,
1,Cy5,17,896,813,16,1.719531413,3.121513417,19.59958358,0,0,7.0.2,896,813,16,12,1955.63289,0.490077701,2034.82186,0.509922299,1,0.277542431,0.636430857,-0.10728738,0,-1,
1,Cy5,18,704.257651,843.9278545,15.31945621,3.643390795,3.02992893,15.34207125,0,0,7.0.2,704,844,15,,,,,,,,,,,,
1,Cy5,18,716,846,18,1.687612181,3.720367744,9.745620176,0,0,7.0.2,716,846,18,12,1228.495014,0.288660074,3027.358585,0.711339926,2,-0.950596996,0.370263154,0.010359679,0,-1,
1,Cy5,19,392.3815918,778.0770874,16,3.513274795,2.792796097,5.300868109,0,0,7.0.2,392,778,16,5,2182.773369,0.567547642,1663.29933,0.432452358,2,-0.780707574,0.159688354,-0.103841455,0,-1,
1,Cy5,19,389.9693216,828.4920194,17.21987876,2.513274795,3.436643341,12.27893773,0,0,7.0.2,390,828,17,5,1685.529859,0.435893376,2181.182176,0.564106624,1,-0.328759572,0.424174467,-0.032083881,0,-1,
1,Cy5,20,600.752922,788.5764844,14.20586794,6.225183839,3.49096862,25.13607082,0,0,7.0.2,601,789,14,9,2509.022282,0.499681508,2512.175868,0.500318492,1,0.495529286,-0.409036813,-0.222124467,0,1,133.6805512
1,Cy5,20,577.2156688,879.7879486,13.33316777,3.468267254,4.092137521,10.7186656,0,0,7.0.2,577,880,13,9,1370.749922,0.26477638,3806.529735,0.73522362,2,-0.699839958,-0.116504453,-0.273459771,0,2,133.6805512
1,Cy5,21,235,803,14,3.490353091,3.374809826,5.793369505,0,0,7.0.2,235,803,14,,,,,,,,,,,,
1,Cy5,22,417.5288165,863.8808811,14.21981193,3.107913485,3.447583792,12.36681496,0,0,7.0.2,418,864,14,5,230.5946372,0.050055602,4370.798274,0.949944398,1,0.070752712,0.179856156,-0.2085584,0,-1,
1,Cy5,23,321.8381334,878.7353506,32.60331962,4.988071705,3.201657849,10.13014084,0,0,7.0.2,322,879,33,,,,,,,,,,,,
1,Cy5,23,303.1674487,871.1067934,14.22412499,3.988071705,3.323860421,14.0412414,0,0,7.0.2,303,871,14,,,,,,,,,,,,
1,Cy5,24,803.0232017,945.0094555,13.6924773,2.25185038,3.986508646,5.599359365,0,0,7.0.2,803,945,14,13,2766.160473,0.644780828,1523.947208,0.355219172,1,0.419533278,-0.018630759,-0.209439021,0,1,3.682554213
1,Cy5,24,806.9252512,945.5603332,14.07959757,1.405522661,4.603598214,7.991533517,0,0,7.0.2,807,946,14,13,2656.035843,0.576782632,1949.028734,0.423217368,1,0.48306249,-0.016211469,-0.186667241,0,2,3.682554213
1,Cy5,25,250.9195843,973.3162084,14.77636638,4.284149555,3.338848864,35.1778275,0,0,7.0.2,251,973,15,,,,,,,,,,,,
1,Cy5,25,235.1708588,1002.1654,15.19382336,2.577795735,2.426881634,13.9125567,0,0,7.0.2,235,1002,15,,,,,,,,,,,,
1,tmr,1,402.1080776,20.78235797,8.041032241,8.613642018,2.986420693,8.659407524,0,0,7.0.2,402,21,8,7,810.7622036,0.144044999,4817.742217,0.855955001,2,-0.878663732,0.294222475,-0.461339619,0,2,138.1876918
1,tmr,1,472.3060105,80.96417939,10.20372451,4.061626103,4.035608838,6.858520816,0,0,7.0.2,472,81,10,7,1312.255281,0.266418585,3613.203589,0.733581415,2,0.501619669,-0.608687159,-0.334122427,0,1,138.1876918
1,tmr,2,169.1292466,223.1779729,9.151284605,3.599499755,3.399000808,4.709177139,0,0,7.0.2,169,223,9,,,,,,,,,,,,
1,tmr,2,213.8671879,211.0485169,10.11056426,2.599499755,3.159344858,9.719468704,0,0,7.0.2,214,211,10,1,1454.483179,0.287629608,3602.44415,0.712370392,1,-0.092132661,0.663315683,-0.317280626,0,0,
1,tmr,3,603.3283912,154.635873,10.82301674,8.968811513,3.790748539,5.274615034,0,0,7.0.2,603,155,11,10,2467.433231,0.540393552,2099.07179,0.459606448,1,-0.376754939,-0.379904024,-0.275687316,0,-1,
1,tmr,3,646.8114653,231.0377318,11.88769477,7.968811513,3.189999685,10.45586117,0,0,7.0.2,647,231,12,10,763.3988407,0.151159647,4286.012472,0.848840353,2,0.797155028,0.453523323,-0.213059197,0,-1,
1,tmr,3,607.1508091,156.3214002,9.638525874,2.132315794,2.724467427,11.02962993,0,0,7.0.2,607,156,10,10,2487.446288,0.541475778,2107.733306,0.458524222,1,-0.314740034,-0.393651791,-0.345363249,0,-1,
1,tmr,4,930.65431,319.4571465,13.02103427,6.338416486,3.217143048,28.50577996,0,0,7.0.2,931,319,13,11,1590.051052,0.13760642,9965.026533,0.86239358,2,0.702550831,0.598000807,-0.293519296,0,-1,
1,tmr,4,865.5946702,295.576054,10.81371943,4.026711208,3.469950791,10.83062817,0,0,7.0.2,866,296,11,11,1280.594768,0.353561092,2340.613714,0.646438908,2,0.703895981,0.134433252,-0.423361345,0,-1,
1,tmr,4,863,299,11,2.701889149,3.205973043,2.2859294,0,0,7.0.2,863,299,11,11,835.7032966,0.233297391,2746.434052,0.766702609,2,0.687186006,0.125901572,-0.412403664,0,-1,
