File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,tmrfret,16,272.9781798,890.6317146,24.85140284,3.639349326,3.256664093,8.313657,0,0,7.0.2,273,891,25,4,777.1633701,0.167071328,3874.606628,0.832928672,0,0.499744913,0.683437899,0.443842801,0,-1,
1,tmrfret,16,303.3259435,875.1867459,23.84219072,2.919116124,3.395564961,8.778575073,0,0,7.0.2,303,875,24,4,1956.015832,0.466215789,2239.432805,0.533784211,0,0.419971948,0.359484827,0.384477382,0,-1,
2,Cy5,1,98.96334839,24.3975563,17,10000002,3.80593071,3.756875137,0,0,7.0.2,99,24,17,,,,,,,,,,,,
2,Cy5,1,134.5348525,8.510108527,15.51853102,10000000,-1,9.959222969,0,0,7.0.2,135,9,16,,,,,,,,,,,,
2,Cy5,2,396.411438,108.4247589,15,17.0513888,2.016671491,4.521798909,0,0,7.0.2,396,108,15,,,,,,,,,,,,
2,Cy5,2,397.1939571,49.40226668,19.55489141,16.0513888,3.286622345,5.030519496,0,0,7.0.2,397,49,20,,,,,,,,,,,,
2,Cy5,2,397.9771423,86.50476074,17,15.0513888,4.334529816,5.59697153,0,0,7.0.2,398,87,17,,,,,,,,,,,,
2,Cy5,3,339.0628662,151.9980927,18,15.9024726,2.720599961,1.563009302,0,0,7.0.2,339,152,18,,,,,,,,,,,,
2,Cy5,3,334.5219116,142.3485718,13,14.9024726,3.300613754,6.466375463,0,0,7.0.2,335,142,13,,,,,,,,,,,,
2,Cy5,3,354.2379733,105.2477462,14.11141484,13.9024726,3.442988486,11.24527656,0,0,7.0.2,354,105,14,,,,,,,,,,,,
2,Cy5,4,120.6879501,175.3361377,17.00708133,8.006193134,3.064375984,23.47932831,0,0,7.0.2,121,175,17,,,,,,,,,,,,
2,Cy5,5,263.4836686,219.6813396,14.38655528,15.71219049,3.426834672,9.148530033,0,0,7.0.2,263,220,14,,,,,,,,,,,,
2,Cy5,5,258.3866577,216.8000031,11,14.71219049,2.897100416,9.385755088,0,0,7.0.2,258,217,11,,,,,,,,,,,,
2,Cy5,6,616.625,199.875,15,12.65429021,2.539630443,2.201369609,0,0,7.0.2,617,200,15,7,1969.144755,0.43133467,2596.068685,0.56866533,1,-0.288027397,0.543985584,-0.157977701,0,-1,
2,Cy5,6,604.875,280.875,14,11.65429021,1.279574738,0.737965131,0,0,7.0.2,605,281,14,7,189.6439065,0.038646056,4718.151848,0.961353944,2,0.897416181,0.071537585,-0.216801231,0,-1,
2,Cy5,6,606.5912738,275.6874633,12.52270183,10.65429021,2.997059642,10.09638565,0,0,7.0.2,607,276,13,7,847.0372917,0.170326402,4125.853913,0.829673598,2,0.813900651,0.088991989,-0.303701123,0,-1,
2,Cy5,7,771.2655011,230.5252319,15.05762803,15.02197091,3.361519083,17.65380609,0,0,7.0.2,771,231,15,,,,,,,,,,,,
2,Cy5,7,855.4331117,258.0338018,18.37447902,9.182313952,3.498303124,19.53822061,0,0,7.0.2,855,258,18,,,,,,,,,,,,
2,Cy5,8,529.3492919,259.8144099,14.17856951,10000001,3.924363208,7.845878028,0,0,7.0.2,529,260,14,4,1826.043176,0.447175713,2257.757108,0.552824287,2,0.631911842,-0.653298889,-0.19657825,0,-1,
2,Cy5,8,517.5702805,243.4481558,14.99251566,10000000,4.081239463,6.060401983,0,0,7.0.2,518,243,15,4,1396.225037,0.263516841,3902.091633,0.736483159,2,0.574013737,-0.781989206,-0.148699065,0,-1,
2,Cy5,9,419.8218994,303.0628662,15,10000001,4.022153577,3.410243292,0,0,7.0.2,420,303,15,4,3802.878225,0.963595324,143.5688631,0.036404676,1,-0.050889409,-0.439483492,-0.14825881,0,-1,
2,Cy5,9,474.882843,288.1885681,15,10000000,4.485491831,6.288038374,0,0,7.0.2,475,288,15,4,198.1975703,0.038151853,4988.1488,0.961848147,1,0.28728894,-0.497409311,-0.14825881,0,-1,
2,Cy5,10,964.730511,314.5985294,14.45216447,10000001,2.997070313,8.595289885,0,0,7.0.2,965,315,14,,,,,,,,,,,,
2,Cy5,10,960.9104289,322.4520322,13.2682173,10000000,2.208449322,8.227109707,0,0,7.0.2,961,322,13,,,,,,,,,,,,
2,Cy5,11,337.4954898,401.9281687,19.41499407,16.36798517,3.354567012,9.855350208,0,0,7.0.2,337,402,19,4,4975.015855,1,0,0,2,-0.613159963,0.200141574,0.111446724,0,-1,
2,Cy5,11,326.781105,322.5091545,16.29140068,15.36798517,4.793952507,7.34701949,0,0,7.0.2,327,323,16,4,1509.269814,0.366922825,2604.368865,0.633077175,2,-0.618132138,-0.382652533,-0.072294064,0,-1,
