File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,3,323.396436712296,106.9898557901,27.5001214459031,3.45383688629863,2.41600983064244,41.5344675566758,2.7364209092457,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,4,507.556301772828,106.147473697652,30.3930522590513,1.55935779251558,2.51592706693247,22.1522301881641,1.58611505681818,0
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,5,269.009951267585,157.950014552483,30.019214787802,3.45410462867221,2.51186185765821,30.3622293200504,2.76568692206077,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,5,281.066290389485,156.224919517702,33.2635329511566,2.38285425338381,2.6403704977708,27.4170197429195,2.17255614266843,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,7,649.716163473829,165.217562636944,17.9529538906195,2.05644284466962,2.56283942923191,35.2376512007271,2.01381724392041,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,8,282.830183920817,231.567153131897,34.997816922151,3.23870278620961,2.54376143105787,37.7845591171682,2.3560183666776,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,8,239.129782831102,256.127127275256,18.4839453931965,3.06624877710146,2.68570238020997,44.382397010977,2.37438504427681,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,10,747.440354820815,254.632302431503,18.7276547598479,3.30459195576077,2.39633602142725,37.5886536781978,2.543961352657,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,12,918.625566361525,303.755857980158,17.4324746612781,4.87174132285327,2.67162071024137,45.2901436472296,3.33639900955076,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,12,895.709022912885,270.23201817877,27.0669558120297,2.74357082871211,2.21969799178376,36.7834947020868,2.57446055889636,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,12,913.871975998428,299.207928249616,21.1309471478599,2.03822640591716,2.75853961516533,21.6357977590557,1.95649097983728,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,14,804.113625089275,386.912750946527,23.6139043952936,2.45630912685192,2.33100680046077,31.7069517704322,-1,0
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,15,295.49499592755,341.095406079495,19.8222866436763,2.54216779414764,2.38835872432715,33.0664393971505,1.9715710723192,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,15,314.887644607607,313.541547833574,20.1445108681763,2.51659879616454,2.13640352800876,35.7243602735431,2.13000831255195,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,16,514.048162246882,398.793806382561,21.9037976757871,3.40804742504497,2.4814453125,37.7333574173296,2.89426433915212,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,18,147.269791032679,387.784880130209,20.126121219414,2.46715552091791,2.31671996199792,41.2240215867506,2.15025564901864,0
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,20,19.6105172699234,403.175559156982,23.6099558453643,3.38131414194049,2.68353879385453,45.5128484626717,2.4691298006806,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,26,142.359798849905,504.437036685605,27.4947075093377,10000000,2.60664144880792,25.8812921778444,-1,0
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,28,667.523596977086,592.617760649361,30.7864422925075,2.43426736901984,2.59709883576548,35.6953386807511,1.92565799599815,0
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,29,404.39445270769,524.912889801024,18.8517682881458,3.83387858995593,2.83525426816472,59.5110202401386,2.63092852371409,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,29,380.739068755918,588.00674804621,24.516782926789,2.57138010278686,2.68693832793958,24.6273381539072,2.15330661322645,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,30,432.281974579594,710.336013913396,17.6926730700014,1.42922012282861,2.67111809177131,18.2961140192318,1.47831552482715,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,31,328.880640008372,749.650597648838,29.333512050756,3.12323634278164,2.7265026745331,29.5172902183151,2.3453650533224,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,31,243.982412603632,745.013897394185,17.4197206634651,1.230428727657,3.47202570213472,10.0739762476587,1.36324856439705,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,32,630.281856186653,634.309096145585,26.0075978127845,2.32080601391226,2.36698664680548,57.7502206586921,-1,0
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,34,832.402649309838,707.693286484368,37.3712759679408,1.42374238656748,1.92993542999343,24.0728355377402,1.56621665059466,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,37,593.262287988347,718.321115195427,34.9101016243667,2.0199755750682,2.61984370831171,24.2213813925056,1.79546875,0
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,39,834.569481724322,806.930641559406,27.8629301791564,2.49113344845955,2.56448620559498,38.8126452996692,2.01248562510268,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,39,910.806525990087,765.07130636464,23.0390831260254,2.14423800395525,2.09247675444245,29.014135453181,1.98225726959093,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,45,800.808561581019,811.056210988143,32.0953757629035,2.11442354821247,3.36842951356066,20.3309137870995,1.89705130390319,2
/Volumes/AM/iAM426_20200609_001_calc/001.NM,tmr,47,252.816891708474,894.229061944653,20.3058476788636,4.48904394808505,3.24713387291282,58.0194033293265,2.79532967032967,2
