File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,1,145.578362415579,73.2436020687348,12.2497119528031,3.77886325947929,2.80126814514494,70.642903061957,4.55997258396162,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,2,683.729838625927,97.583532790439,16.9447616418211,5.85366416204397,2.80127097253849,62.1326998390595,7.60965794768612,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,3,383.27390155204,154.492898348731,24.2595966242756,1.53495590132707,2.08098767332177,27.0225505644416,2.37365398420675,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,4,690.347537717109,228.803518571538,9.8214233647211,2.65070570927492,2.77254789105575,19.7491845961225,3.96644529884656,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,4,697.757894325659,185.750431192668,32.0499098093502,1.65579248753011,2.59653667083308,6.87129345784923,2.6092275428172,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,4,745.506728213302,189.908657247551,20.8743260065359,1.19226473316621,3.26138735817942,22.2233164053826,1.92030758476057,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,6,500.329215124071,194.135831176271,11.8457461388396,2.13885625199464,2.626887289324,27.6565385512463,3.04496469713861,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,7,796.614759379398,191.958285432655,30.5372319130235,2.34753000574074,2.7607421875,30.770497928007,3.19614264919942,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,7,829.023787324812,219.181259534576,31.7414535682181,1.72913872936306,2.85730248535784,39.3255858955519,2.66994177583697,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,8,328.593920735321,237.349223667907,14.8028874402909,3.57987989961566,2.68361109070012,14.6310925388132,4.54427565765098,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,10,308.026002158833,323.063707368618,8.86324785583709,2.23459584462807,2.50282012002081,48.4114090047208,3.78587786259542,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,10,299.287904191138,322.97895742798,22.475172979542,2.0585745642511,2.82514471894815,36.9523675138362,3.1,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,10,319.90110019932,238.000786691871,20.273896809682,1.91532145097744,2.67067142376057,27.2640729814008,3.03931297709924,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,12,834.507673525393,270.729821540761,10.4720714954529,4.18717388592358,3.41356893055655,45.9513777183329,4.53722409277965,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,13,404.808314692804,301.980011716192,8.75879230350596,1.973310039637,2.89745740131444,25.3288668460889,3.24406224406224,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,14,834.500729060485,270.72626589625,10.4715459865392,3.85356259970558,3.27970398323482,58.269591644261,4.60642215806616,0
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,15,601.619795090359,348.508429989019,11.5677295507773,4.26587922848012,2.52071866819159,11.490454630329,5.2345041322314,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,15,585.793823437761,269.065089974019,15.6687688420467,3.41143570719214,2.6537719909411,62.6060936011013,4.67355371900826,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,15,663.043827271768,328.771428027228,18.9574644631043,2.83074752458788,2.7269836384385,9.89766226747765,3.56095041322314,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,15,608.794710392213,344.95533649873,11.5892926475564,2.03187296083161,2.98642963986659,24.1307405884042,2.91769972451791,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,15,607,348,11,1.49162163812252,2.97131205601576,3.51245390459592,2.65702479338843,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,16,164.565787468386,342.552469984628,20.7173022928236,3.01833616845988,3.16935231566482,39.9537632489541,4.31116794543905,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,16,144.483384879464,308.126795540714,21.9588048508698,2.80749168009288,2.55268686783453,45.0008965725943,4.38746803069054,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,16,164.474534346002,361.438088891222,19.4253076115982,2.68477407780438,2.58477647497497,54.7702874716523,4.19394714407502,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,17,545.439506660521,291.002237896089,23.1910607907118,1.56925832069192,2.97891593063545,42.0505691805849,2.67233384853168,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,20,444.817131960901,436.934977881082,25.8646653892467,4.25295747200198,2.69390535346842,54.4280307114221,6.30236159504452,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,23,189.829536518013,497.820069665066,25.6704148826944,1.71238541703451,3.0371084607849,44.6908442787034,3.216240070609,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,24,571.294701176706,560.732191866577,22.1853782347472,2.0089603997767,2.87185261089955,22.0625818681564,2.74555511655472,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,25,123.874851086542,595.026194374536,23.8157737692426,2.71713102501417,2.59878554529165,48.2404348871236,4.29282988551918,2
/Volumes/AM/iAM416_20200603_006_calc/001.NM,Cy5,26,312.107769844417,577.433326641116,21.6540758389666,1.98404006737474,3.08616163755431,34.6437935454622,3.10603653693407,2
