File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,1,442.160706000721,190.334040050805,28.8327307538765,6.79534843222064,3.14369046675493,23.3613251969359,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,1,491,201,25,3.17892149611362,2.71837373655389,5.60273497691761,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,2,260.366332635376,151.057540889363,22.834058002934,14.9251882398094,3.15629164997054,40.8494004548969,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,2,251.300869326557,221.139786150526,23.3065051573403,7.06862167299914,2.85413205577762,9.66170984242235,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,3,587.747047942488,326.785334407786,24.3765271075027,13.2953374474346,3.35253683203054,66.1911067808689,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,3,605.993336089512,336.022691703115,28.909853029724,4.53009795913749,3.00746128469053,12.7135243724804,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,4,333,278,37,6.42305611473057,3.31911512551319,34.4022730366777,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,4,345,256,41,6.36115344011523,3.17710819633825,7.69392726638793,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,4,342,267,42,5.50918084585646,2.69584780623375,16.1381941018346,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,5,153.444308983967,326.430634483039,31.5910486863479,11.2999431379321,3.39851935841087,43.3909678791116,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,6,603.750500421377,428.750516546995,27.6934376011205,15.6981303284665,3.41141246377332,22.9930355343985,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,6,523.289675294671,464.70618873853,27.0148774065543,8.55098537546473,3.1137156521909,13.7805351376293,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,6,538.579936107268,455.062846700901,26.6333162986551,5.47581462799826,2.48593825596376,8.06149987637006,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,7,106.375315186793,472.282314715379,25.2386967264463,9.5234806122935,3.58764156906885,17.7580974915213,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,7,150.219844522935,494.683246178453,28.5316201199832,8.25493234268833,3.17107923235518,16.6010109425488,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,8,394.61041970885,580.408137935968,25.136696340106,14.3403085252612,3.13116189432651,14.6396941779105,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,8,449.434943496898,583.789119963307,27.744439678219,8.3795400386316,2.78152574303269,23.8530836271563,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,8,397,587,25,6.70779036080057,2.8573106701183,13.2195517982565,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,9,496,753,27,8.64525009361569,3.13513890785305,16.0632670397298,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,9,498.704008974846,812.169631190595,24.1911872525187,5.94042729409921,2.82170901651427,15.2823395531976,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,9,501,758,27,5.89680391636102,2.84966442128191,16.4645810023008,0
/Volumes/BC-AM-B/iAM324_20190807_003_calc/001.NM,Cy5,10,327.812368156982,774.523010986072,24.9055053943981,5.75653582123778,2.9753603929494,19.1338967254307,0
