File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,1,82.8421032064484,121.148530543601,26.6636765180887,9.66791759471198,2.96393108630496,5.28806306871121,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,1,95.1880078014719,93.2788574576105,20.3168775534765,8.66791759471198,2.61286286800349,29.1537052777997,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,1,104.049668867651,70.4255399669839,25.5565599727571,10.667917594712,2.73844827312728,3.33640049308045,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,2,554.24122402469,145.126489430888,24.9748513084487,13.8485510207684,3.13382357048072,6.66751053235313,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,2,493.184936839035,168.620700125352,31.3655168524465,6.32961703873116,3.03855755709033,39.7704969350542,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,2,528.514056360756,160.444167080454,30.6817613987638,12.8485510207684,2.87936699102834,8.45549007432882,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,3,403.660949707031,124.977142333984,23,14.7395909633451,3.14097246279807,4.91275219324391,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,3,380.75048828125,173.754287719727,28,13.7395909633451,3.98552216679007,13.1120571814393,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,4,823.698007084569,271.30143767518,26.3323575566903,16.4984720161738,3.60090926120029,7.10810082371617,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,4,812.168711151727,295.306508559749,23.385906741115,15.4984720161738,2.89116752809053,22.8900347416611,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,4,782.535686852312,241.754600351586,23.4517586973684,8.83108185403034,4.38651022463556,9.84195466361092,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,5,218.630477905273,347.779052734375,27,16.7284440635121,3.42605304586947,7.54950941633925,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,5,241.725525477693,308.49598628436,22.0324733746489,15.7284440635121,3.80326218977291,8.26741502513672,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,5,235.971758159331,357.111272878132,21.2265089668801,8.87108934705248,3.00770023860278,29.1625727237585,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,6,610.708056964555,421.800374388906,25.1235219215467,12.8895176097612,3.04818732298979,5.73608609325294,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,6,577.108581542969,403.491424560547,28,11.8895176097612,2.70755755794257,6.08837769785436,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,7,37.3972585465156,428.761111050417,26.3823249884163,17.9445371512193,3.12269273353093,16.11468788273,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,7,52.2922077598646,470.867225986454,23.5452374103895,9.86346390649851,4.74620196290019,22.8955265067382,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,8,767.527370099266,405.173514435288,22.8401196903862,11.9956607749191,2.60093006402251,26.5081491119824,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,8,830.257291126111,449.272945846841,21.5457849921308,11.041062912127,2.82299881378904,29.820823763935,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,9,288.686676025391,447.613342285156,33,14.3252397253636,3.6182895092168,4.52114157109673,0
/Volumes/BC-AM-B/iAM324_20190807_005_calc/001.NM,Cy5,9,313.638375874451,462.226539744985,27.1988081655239,13.3252397253636,3.03235956221261,9.21071223184038,0
